request_id,layer,iteration,q_len,batch,physical_rows,live_positions,live_ratio,phase,prepare_attn_critical_ms,attention_critical_ms,prepare_mlp_critical_ms,mlp_critical_ms,postprocess_critical_ms,block_critical_sum_ms
measured_16,0,24,32,3,96,14,0.14583333333333334,late,0.11823999881744385,0.6314240097999573,0.3593280017375946,0.2803199887275696,0.009983999654650688,1.399295998737216
measured_16,0,25,32,2,64,7,0.109375,late,0.12390399724245071,0.6333760023117065,0.3591359853744507,0.2985599935054779,0.01033599954098463,1.4253119779750705
measured_16,0,26,32,1,32,6,0.1875,late,0.175135999917984,0.7224000096321106,0.36534398794174194,0.2924160063266754,0.010847999714314938,1.566144003532827
measured_16,0,27,32,1,32,3,0.09375,late,0.11999999731779099,0.643775999546051,0.2711679935455322,0.29737600684165955,0.009759999811649323,1.342079997062683
measured_16,0,28,32,1,32,2,0.0625,late,0.1273919939994812,0.6395519971847534,0.38339200615882874,0.2970559895038605,0.010304000228643417,1.4576959870755672
measured_16,0,29,32,1,32,1,0.03125,late,0.122079998254776,0.6499519944190979,0.3544960021972656,0.2826560139656067,0.009920000098645687,1.419104008935392
measured_16,0,30,32,1,32,0,0.0,late,0.13660800457000732,0.6338880062103271,0.30511999130249023,0.3031359910964966,0.010816000401973724,1.389567993581295
measured_16,0,31,32,16,512,512,1.0,early,0.12598399817943573,5.433568000793457,3.1259520053863525,0.3213439881801605,0.005024000070989132,9.011871992610395
measured_16,0,32,32,16,512,418,0.81640625,early,0.13104000687599182,1.2375359535217285,0.32572799921035767,0.3099839985370636,0.002976000076159835,2.0072639582213014
measured_16,0,33,32,16,512,364,0.7109375,early,0.13785600662231445,0.6719040274620056,0.4615359902381897,0.2933120131492615,0.0029120000544935465,1.5675200375262648
measured_16,0,34,32,15,480,334,0.6958333333333333,early,0.12671999633312225,0.6639040112495422,0.4527040123939514,0.27350398898124695,0.01849599927663803,1.5353280082345009
measured_16,0,35,32,15,480,288,0.6,middle,0.12534399330615997,0.6255040168762207,0.4270400106906891,0.2706559896469116,0.0035200000274926424,1.452064010547474
measured_16,0,36,32,14,448,251,0.5602678571428571,middle,0.12054400146007538,0.6668480038642883,0.4325760006904602,0.2637439966201782,0.004000000189989805,1.487712002824992
measured_16,0,37,32,13,416,211,0.5072115384615384,middle,0.1425279974937439,0.7041280269622803,0.41097599267959595,0.2994239926338196,0.009119999594986439,1.5661760093644261
measured_16,0,38,32,13,416,178,0.42788461538461536,middle,0.12831999361515045,0.6361600160598755,0.41043201088905334,0.2901119887828827,0.008927999995648861,1.4739520093426108
measured_16,0,39,32,12,384,147,0.3828125,middle,0.1255359947681427,0.6546559929847717,0.42054399847984314,0.2733440101146698,0.008736000396311283,1.4828159967437387
measured_16,0,40,32,11,352,122,0.3465909090909091,middle,0.14166399836540222,0.6818240284919739,0.42656001448631287,0.27379199862480164,0.008511999621987343,1.532352039590478
measured_16,0,41,32,10,320,108,0.3375,middle,0.12432000041007996,0.6427839994430542,0.4195519983768463,0.2805759906768799,0.010528000071644783,1.4777599889785051
measured_16,0,42,32,10,320,92,0.2875,late,0.13529600203037262,0.6318719983100891,0.3912320137023926,0.29523199796676636,0.01033599954098463,1.4639680115506053
measured_16,0,43,32,10,320,74,0.23125,late,0.14524799585342407,0.7623040080070496,0.411871999502182,0.3343999981880188,0.008832000195980072,1.6626560017466545
measured_16,0,44,32,8,256,60,0.234375,late,0.14659200608730316,3.8215999603271484,0.35872000455856323,7.356031894683838,0.012415999546647072,11.6953598652035
measured_16,0,45,32,7,224,45,0.20089285714285715,late,0.12707200646400452,0.6366400122642517,0.43251198530197144,0.27830401062965393,0.01027199998497963,1.4848000146448612
measured_16,0,46,32,7,224,38,0.16964285714285715,late,0.14070400595664978,0.6047359704971313,0.36985599994659424,0.3075839877128601,0.00902399979531765,1.4319039639085531
measured_16,0,47,32,5,160,30,0.1875,late,0.12559999525547028,0.6637439727783203,0.34643200039863586,0.2717120051383972,0.009983999654650688,1.4174719732254744
measured_16,0,48,32,5,160,23,0.14375,late,0.1231359988451004,0.6277440190315247,0.35785600543022156,0.30671998858451843,0.010688000358641148,1.4261440122500062
measured_16,0,49,32,5,160,11,0.06875,late,0.1236800029873848,0.6360960006713867,0.4434880018234253,0.2889919877052307,0.010751999914646149,1.5030079931020737
measured_16,0,50,32,4,128,4,0.03125,late,0.12374400347471237,5.6999359130859375,0.25702399015426636,7.1914238929748535,0.012896000407636166,13.285023800097406
measured_16,0,51,32,1,32,2,0.0625,late,0.12639999389648438,0.7070720195770264,0.26864001154899597,0.28521600365638733,0.023871999233961105,1.4112000279128551
measured_16,0,52,32,1,32,1,0.03125,late,0.1451839953660965,0.7839999794960022,0.9010879993438721,0.7568960189819336,0.013248000293970108,2.6004159934818745
measured_16,0,53,32,1,32,0,0.0,late,0.12428800016641617,0.6154879927635193,0.32524800300598145,0.3035840094089508,0.010400000028312206,1.37900800537318
measured_0,1,0,32,16,512,293,0.572265625,middle,0.13769599795341492,0.5929920077323914,0.22198399901390076,1.5961600542068481,0.0029440000653266907,2.551776058971882
measured_0,1,1,32,16,512,262,0.51171875,middle,0.1658560037612915,0.5799360275268555,0.2510719895362854,1.44268798828125,0.003008000086992979,2.4425600091926754
measured_0,1,2,32,16,512,286,0.55859375,middle,0.14764800667762756,0.6006720066070557,0.22710399329662323,1.4241280555725098,0.003008000086992979,2.402560062240809
measured_0,1,3,32,16,512,246,0.48046875,middle,0.15228800475597382,0.5903679728507996,0.2532159984111786,1.4455360174179077,0.003135999897494912,2.4445439933333546
measured_0,1,4,32,16,512,273,0.533203125,middle,0.15967999398708344,0.5813760161399841,0.26281601190567017,1.4349440336227417,0.002976000076159835,2.4417920557316393
measured_0,1,5,32,16,512,216,0.421875,middle,0.1491519957780838,0.5589759945869446,0.24086399376392365,1.4270720481872559,0.0030400000978261232,2.379104032414034
measured_0,1,6,32,16,512,213,0.416015625,middle,0.15119999647140503,0.6544319987297058,0.23481599986553192,1.4738880395889282,0.0030720001086592674,2.5174080347642303
measured_0,1,7,32,16,512,172,0.3359375,middle,0.17043200135231018,0.5770879983901978,0.24809600412845612,1.5007679462432861,0.002976000076159835,2.49935995019041
measured_0,1,8,32,15,480,140,0.2916666666666667,late,0.14902399480342865,0.601855993270874,0.226623997092247,1.5142719745635986,0.0030400000978261232,2.4948159598279744
measured_0,1,9,32,14,448,137,0.30580357142857145,late,0.17372800409793854,0.5775039792060852,0.3147200047969818,1.4693440198898315,0.003008000086992979,2.53830400807783
measured_0,1,10,32,12,384,108,0.28125,late,0.1515520066022873,0.5734400153160095,0.2356799989938736,1.3827199935913086,0.0029440000653266907,2.3463360145688057
measured_0,1,11,32,10,320,120,0.375,middle,0.14947199821472168,0.5690240263938904,0.2486719936132431,1.3815679550170898,0.002976000076159835,2.351711973315105
measured_0,1,12,32,10,320,99,0.309375,late,0.16780799627304077,0.5754560232162476,0.2648639976978302,1.400704026222229,0.003008000086992979,2.4118400434963405
measured_0,1,13,32,9,288,83,0.2881944444444444,late,0.16540800034999847,0.604640007019043,0.22403199970722198,1.3458880186080933,0.0030400000978261232,2.343008025782183
measured_0,1,14,32,9,288,69,0.23958333333333334,late,0.18374399840831757,0.5838720202445984,0.25417599081993103,1.435744047164917,0.003008000086992979,2.460544056724757
measured_0,1,15,32,6,192,62,0.3229166666666667,late,0.17552000284194946,0.6300479769706726,0.221343994140625,7.518432140350342,0.013504000380635262,8.558848114684224
measured_0,1,16,32,5,160,43,0.26875,late,0.28620800375938416,0.6432639956474304,0.3109759986400604,8.208736419677734,0.013632000423967838,9.462816418148577
measured_0,1,17,32,3,96,40,0.4166666666666667,middle,0.17295999825000763,0.6138880252838135,0.24060800671577454,8.511360168457031,0.013504000380635262,9.552320199087262
measured_0,1,18,32,2,64,33,0.515625,middle,0.17164799571037292,0.6372479796409607,0.24128000438213348,5.581696033477783,0.013248000293970108,6.64512001350522
measured_0,1,19,32,2,64,31,0.484375,middle,0.15145599842071533,0.7679679989814758,0.2613759934902191,1.2154239416122437,0.012384000234305859,2.40860793273896
measured_0,1,20,32,2,64,19,0.296875,late,0.14076800644397736,0.5998079776763916,0.21315200626850128,1.1413120031356812,0.029952000826597214,2.1249919943511486
measured_0,1,21,32,2,64,14,0.21875,late,0.18668800592422485,0.5688639879226685,0.21849599480628967,1.155135989189148,0.013791999779641628,2.1429759776219726
measured_0,1,22,32,2,64,8,0.125,late,0.1563200056552887,0.5674560070037842,0.25200000405311584,1.1475839614868164,0.02409599907696247,2.1474559772759676
measured_0,1,23,32,1,32,7,0.21875,late,0.15052799880504608,0.6244800090789795,0.22448000311851501,1.2515840530395508,0.014655999839305878,2.2657280638813972
measured_0,1,24,32,1,32,0,0.0,late,0.16102400422096252,0.6044800281524658,0.2602880001068115,1.4744000434875488,0.013248000293970108,2.513440076261759
measured_16,1,0,32,15,480,200,0.4166666666666667,middle,0.15408000349998474,0.6175360083580017,0.22518399357795715,1.4424959421157837,0.002976000076159835,2.442271947627887
measured_16,1,1,32,15,480,179,0.3729166666666667,middle,0.1884479969739914,0.633184015750885,0.36208000779151917,1.5113279819488525,0.003008000086992979,2.698048002552241
measured_16,1,2,32,15,480,133,0.27708333333333335,late,0.1432960033416748,0.5976319909095764,0.22675199806690216,1.5255039930343628,0.0029440000653266907,2.496127985417843
measured_16,1,3,32,15,480,149,0.3104166666666667,late,0.15196800231933594,0.5965759754180908,0.2335679978132248,1.451807975769043,0.003103999886661768,2.4370239512063563
measured_16,1,4,32,15,480,145,0.3020833333333333,late,0.15270400047302246,0.6022080183029175,0.24473600089550018,1.4630399942398071,0.003135999897494912,2.465824013808742
measured_16,1,5,32,14,448,125,0.27901785714285715,late,0.16422399878501892,0.6133760213851929,0.23235200345516205,1.4559359550476074,0.0029440000653266907,2.468831978738308
measured_16,1,6,32,14,448,201,0.4486607142857143,middle,0.14947199821472168,0.5939199924468994,0.22739200294017792,1.396191954612732,0.0029440000653266907,2.3699199482798576
measured_16,1,7,32,14,448,170,0.3794642857142857,middle,0.14847999811172485,0.6340799927711487,0.23052799701690674,1.4510400295257568,0.002976000076159835,2.467104017501697
measured_16,1,8,32,14,448,180,0.4017857142857143,middle,0.16771200299263,0.6060479879379272,0.27504000067710876,1.4922879934310913,0.003008000086992979,2.5440959851257503
measured_16,1,9,32,14,448,218,0.48660714285714285,middle,0.1539199948310852,0.594111979007721,0.23664000630378723,1.4427200555801392,0.002976000076159835,2.4303680357988924
measured_16,1,10,32,13,416,217,0.5216346153846154,middle,0.14742399752140045,0.5634239912033081,0.25257599353790283,1.412608027458191,0.002976000076159835,2.379008009796962
measured_16,1,11,32,12,384,222,0.578125,middle,0.15455999970436096,0.6057599782943726,0.3048959970474243,1.3892799615859985,0.002976000076159835,2.457471936708316
measured_16,1,12,32,12,384,250,0.6510416666666666,middle,0.1653439998626709,0.6104320287704468,0.2313919961452484,1.3119360208511353,0.0029440000653266907,2.322048045694828
measured_16,1,13,32,12,384,264,0.6875,early,0.16937600076198578,0.6117119789123535,0.22441600263118744,1.365280032157898,0.0029440000653266907,2.3737280145287514
measured_16,1,14,32,12,384,229,0.5963541666666666,middle,0.15731200575828552,0.5774080157279968,0.2476159930229187,1.3880640268325806,0.002976000076159835,2.3733760414179415
measured_16,1,15,32,12,384,194,0.5052083333333334,middle,0.20790399610996246,0.6681280136108398,0.4461120069026947,1.4237439632415771,0.002976000076159835,2.748863979941234
measured_16,1,16,32,12,384,160,0.4166666666666667,middle,0.1459520012140274,0.6077119708061218,0.29366400837898254,1.553279995918274,0.0029440000653266907,2.6035519763827324
measured_16,1,17,32,12,384,125,0.3255208333333333,late,0.16819199919700623,0.6083199977874756,0.22169600427150726,1.3991680145263672,0.002976000076159835,2.400352015858516
measured_16,1,18,32,12,384,95,0.24739583333333334,late,0.15148800611495972,0.6097599864006042,0.22489599883556366,1.447775959968567,0.0030720001086592674,2.436991951428354
measured_16,1,19,32,12,384,72,0.1875,late,0.1478399932384491,0.5692800283432007,0.2422720044851303,1.4213759899139404,0.0029440000653266907,2.383712016046047
measured_16,1,20,32,9,288,39,0.13541666666666666,late,0.1565759927034378,0.6267200112342834,0.2611519992351532,1.399232029914856,0.002976000076159835,2.4466560331638902
measured_16,1,21,32,7,224,26,0.11607142857142858,late,0.19257600605487823,0.6102079749107361,0.2292799949645996,8.179200172424316,0.013376000337302685,9.224640148691833
measured_16,1,22,32,3,96,23,0.23958333333333334,late,0.14819200336933136,0.593887984752655,0.2311680018901825,1.1804800033569336,0.003103999886661768,2.1568319932557642
measured_16,1,23,32,3,96,19,0.19791666666666666,late,0.14732800424098969,0.5774080157279968,0.25763198733329773,1.2356799840927124,0.003008000086992979,2.2210559914819896
measured_16,1,24,32,3,96,14,0.14583333333333334,late,0.15452800691127777,0.5880640149116516,0.22032000124454498,1.303712010383606,0.0030720001086592674,2.2696960335597396
measured_16,1,25,32,2,64,7,0.109375,late,0.16342400014400482,0.6254400014877319,0.22390399873256683,1.2223039865493774,0.012608000077307224,2.2476799869909883
measured_16,1,26,32,1,32,6,0.1875,late,0.14511999487876892,0.5887680053710938,0.2534080147743225,1.2350720167160034,0.01228800043463707,2.2346560321748257
measured_16,1,27,32,1,32,3,0.09375,late,0.16128000617027283,0.6059520244598389,0.25900799036026,1.2766720056533813,0.01244799979031086,2.315360026434064
measured_16,1,28,32,1,32,2,0.0625,late,0.16195200383663177,0.5896639823913574,0.24668799340724945,1.4012800455093384,0.012223999947309494,2.4118080250918865
measured_16,1,29,32,1,32,1,0.03125,late,0.14883199334144592,0.5987840294837952,0.2441920042037964,1.1867200136184692,0.012191999703645706,2.1907200403511524
measured_16,1,30,32,1,32,0,0.0,late,0.14905600249767303,0.6505600214004517,0.22723199427127838,1.195199966430664,0.012384000234305859,2.234431984834373
measured_16,1,31,32,16,512,512,1.0,early,0.1749120056629181,0.6044800281524658,0.22675199806690216,1.1443519592285156,0.012223999947309494,2.162719991058111
measured_16,1,32,32,16,512,418,0.81640625,early,0.1727360039949417,1.7944960594177246,0.27081599831581116,1.4441280364990234,0.0029440000653266907,3.6851200982928276
measured_16,1,33,32,16,512,364,0.7109375,early,0.1509760022163391,0.6459519863128662,0.23228800296783447,1.4599360227584839,0.0030400000978261232,2.49219201435335
measured_16,1,34,32,15,480,334,0.6958333333333333,early,0.15942400693893433,0.6249600052833557,0.26179200410842896,1.4270720481872559,0.0029440000653266907,2.4761920645833015
measured_16,1,35,32,15,480,288,0.6,middle,0.1794240027666092,0.5813440084457397,0.2533760070800781,1.4937280416488647,0.0029440000653266907,2.5108160600066185
measured_16,1,36,32,14,448,251,0.5602678571428571,middle,0.14636799693107605,0.5776640176773071,0.25865599513053894,1.438048005104065,0.002976000076159835,2.423712014919147
measured_16,1,37,32,13,416,211,0.5072115384615384,middle,0.1483519971370697,0.6022400259971619,0.23280000686645508,1.3995840549468994,0.002976000076159835,2.385952085023746
measured_16,1,38,32,13,416,178,0.42788461538461536,middle,0.15145599842071533,0.5930879712104797,0.25334399938583374,1.4478720426559448,0.002976000076159835,2.4487360117491335
measured_16,1,39,32,12,384,147,0.3828125,middle,0.1528639942407608,0.5907520055770874,0.347135990858078,1.5370559692382812,0.002976000076159835,2.6307839599903673
measured_16,1,40,32,11,352,122,0.3465909090909091,middle,0.1480640023946762,0.594111979007721,0.24195200204849243,1.4209920167922974,0.0029440000653266907,2.4080640003085136
measured_16,1,41,32,10,320,108,0.3375,middle,0.15318399667739868,0.6273599863052368,0.25516799092292786,1.408031940460205,0.003103999886661768,2.44684791425243
measured_16,1,42,32,10,320,92,0.2875,late,0.1456959992647171,0.6182399988174438,0.2300799936056137,1.41212797164917,0.0030720001086592674,2.409215963445604
measured_16,1,43,32,10,320,74,0.23125,late,0.14086399972438812,0.6299200057983398,0.23363199830055237,1.4394880533218384,0.003103999886661768,2.4470080570317805
measured_16,1,44,32,8,256,60,0.234375,late,0.19337600469589233,0.6322559714317322,0.23260800540447235,3.8767359256744385,0.013279999606311321,4.948255906812847
measured_16,1,45,32,7,224,45,0.20089285714285715,late,0.16515199840068817,0.5925760269165039,0.22179199755191803,1.383903980255127,0.0029440000653266907,2.3663680031895638
measured_16,1,46,32,7,224,38,0.16964285714285715,late,0.14457599818706512,0.6880959868431091,0.23455999791622162,1.4021120071411133,0.0030720001086592674,2.4724159901961684
measured_16,1,47,32,5,160,30,0.1875,late,0.15324799716472626,0.5826879739761353,0.24515199661254883,1.3427200317382812,0.002976000076159835,2.3267839995678514
measured_16,1,48,32,5,160,23,0.14375,late,0.1435520052909851,0.6234880089759827,0.22579200565814972,1.3685760498046875,0.0030400000978261232,2.364448069827631
measured_16,1,49,32,5,160,11,0.06875,late,0.17347200214862823,0.5889599919319153,0.22620800137519836,1.3361599445343018,0.002976000076159835,2.3277759400662035
measured_16,1,50,32,4,128,4,0.03125,late,0.19017599523067474,0.6358399987220764,0.2584640085697174,1.8967039585113525,0.012927999719977379,2.9941119607537985
measured_16,1,51,32,1,32,2,0.0625,late,0.14735999703407288,0.5970879793167114,0.24966399371623993,1.2546559572219849,0.012640000320971012,2.26140792760998
measured_16,1,52,32,1,32,1,0.03125,late,0.1807360053062439,0.7331519722938538,0.3240639865398407,1.4261759519577026,0.015744000673294067,2.679871916770935
measured_16,1,53,32,1,32,0,0.0,late,0.13971200585365295,0.6149119734764099,0.22073599696159363,1.2267199754714966,0.012703999876976013,2.214783951640129
measured_0,2,0,32,16,512,293,0.572265625,middle,0.21385599672794342,0.6711680293083191,0.25574401021003723,1.5208640098571777,0.003103999886661768,2.6647360459901392
measured_0,2,1,32,16,512,262,0.51171875,middle,0.19619199633598328,0.631488025188446,0.22735999524593353,1.5211520195007324,0.002976000076159835,2.579168036347255
measured_0,2,2,32,16,512,286,0.55859375,middle,0.19286400079727173,0.6115840077400208,0.2372799962759018,1.4940160512924194,0.002976000076159835,2.5387200561817735
measured_0,2,3,32,16,512,246,0.48046875,middle,0.22204799950122833,0.6061760187149048,0.25836798548698425,1.5442559719085693,0.0030400000978261232,2.633887975709513
measured_0,2,4,32,16,512,273,0.533203125,middle,0.1889919936656952,0.6110720038414001,0.22595199942588806,1.490399956703186,0.002976000076159835,2.5193919537123293
measured_0,2,5,32,16,512,216,0.421875,middle,0.2261119931936264,0.601855993270874,0.23680000007152557,1.522495985031128,0.003008000086992979,2.590271971654147
measured_0,2,6,32,16,512,213,0.416015625,middle,0.19545599818229675,0.6483839750289917,0.26150399446487427,1.5249279737472534,0.002976000076159835,2.633247941499576
measured_0,2,7,32,16,512,172,0.3359375,middle,0.18966400623321533,0.6203200221061707,0.22857600450515747,1.500480055809021,0.003008000086992979,2.5420480887405574
measured_0,2,8,32,15,480,140,0.2916666666666667,late,0.19020800292491913,0.6337599754333496,0.23587200045585632,1.5232319831848145,0.002976000076159835,2.5860479620750993
measured_0,2,9,32,14,448,137,0.30580357142857145,late,0.1921599954366684,0.6672959923744202,0.23849600553512573,1.512992024421692,0.0030720001086592674,2.6140160178765655
measured_0,2,10,32,12,384,108,0.28125,late,0.19276799261569977,0.6222720146179199,0.2245119959115982,1.4717119932174683,0.003008000086992979,2.514271996449679
measured_0,2,11,32,10,320,120,0.375,middle,0.20985600352287292,0.6208639740943909,0.2272000014781952,1.4240959882736206,0.0030400000978261232,2.4850559674669057
measured_0,2,12,32,10,320,99,0.309375,late,0.19353599846363068,0.6399679780006409,0.22127999365329742,1.4647680521011353,0.0029440000653266907,2.522496022284031
measured_0,2,13,32,9,288,83,0.2881944444444444,late,0.192671999335289,0.6136959791183472,0.231455996632576,1.4106240272521973,0.0030720001086592674,2.4515200024470687
measured_0,2,14,32,9,288,69,0.23958333333333334,late,0.19785599410533905,0.6451839804649353,0.23148800432682037,1.4351359605789185,0.003008000086992979,2.512671939563006
