case_id,task,phase,scope,total_rows,active_experts,inactive_experts,geometry,mean_m_e,min_m_e,max_m_e,m_e_cv,candidate,max_abs,mean_abs,relative_l2,cosine
case_006_real,gsm8k,late,real_route_replay,3,3,61,real,1.0,1,1,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.304840857585532e-08,0.0029378628823906183,0.9999957084655762
case_006_real,gsm8k,late,real_route_replay,3,3,61,real,1.0,1,1,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.304840857585532e-08,0.0029378628823906183,0.9999957084655762
case_007_real,gsm8k,late,real_route_replay,67,17,47,real,3.9411764705882355,1,8,0.421625280353001,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4551456928302287e-08,0.0028281728737056255,0.9999960660934448
case_007_real,gsm8k,late,real_route_replay,67,17,47,real,3.9411764705882355,1,8,0.421625280353001,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4551456928302287e-08,0.0028281728737056255,0.9999960660934448
case_008_real,gsm8k,late,real_route_replay,185,19,45,real,9.736842105263158,1,79,2.0494115387649186,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4534431436175055e-08,0.002827715128660202,0.9999960660934448
case_008_real,gsm8k,late,real_route_replay,185,19,45,real,9.736842105263158,1,79,2.0494115387649186,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4534431436175055e-08,0.002827715128660202,0.9999960660934448
case_009_real,gsm8k,late,real_route_replay,620,42,22,real,14.761904761904763,1,180,2.5643193269992834,torch_grouped_full64_prebuilt,9.5367431640625e-07,1.4603644515887027e-08,0.0028285370208323,0.9999960660934448
case_009_real,gsm8k,late,real_route_replay,620,42,22,real,14.761904761904763,1,180,2.5643193269992834,torch_grouped_active_prebuilt_oracle,9.5367431640625e-07,1.4603644515887027e-08,0.0028285370208323,0.9999960660934448
case_010_real,gsm8k,middle,real_route_replay,532,44,20,real,12.090909090909092,1,40,0.8467247089649499,torch_grouped_full64_prebuilt,9.5367431640625e-07,1.4512745671879657e-08,0.0028166549745947123,0.9999960660934448
case_010_real,gsm8k,middle,real_route_replay,532,44,20,real,12.090909090909092,1,40,0.8467247089649499,torch_grouped_active_prebuilt_oracle,9.5367431640625e-07,1.4512745671879657e-08,0.0028166549745947123,0.9999960660934448
case_011_real,gsm8k,middle,real_route_replay,746,43,21,real,17.348837209302324,1,141,1.5498019291024179,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.5150945387176762e-08,0.002837209030985832,0.9999959468841553
case_011_real,gsm8k,middle,real_route_replay,746,43,21,real,17.348837209302324,1,141,1.5498019291024179,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.5150945387176762e-08,0.002837209030985832,0.9999959468841553
case_012_real,gsm8k,middle,real_route_replay,1099,47,17,real,23.382978723404257,1,135,1.392883427398494,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4975094941860334e-08,0.0028283209539949894,0.9999960064888
case_012_real,gsm8k,middle,real_route_replay,1099,47,17,real,23.382978723404257,1,135,1.392883427398494,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4975094941860334e-08,0.0028283209539949894,0.9999960064888
case_013_real,gsm8k,middle,real_route_replay,615,44,20,real,13.977272727272727,1,83,1.3026683922553388,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.5066351721770843e-08,0.0028202906250953674,0.9999960660934448
case_013_real,gsm8k,middle,real_route_replay,615,44,20,real,13.977272727272727,1,83,1.3026683922553388,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.5066351721770843e-08,0.0028202906250953674,0.9999960660934448
case_014_real,gsm8k,middle,real_route_replay,1489,45,19,real,33.08888888888889,1,494,3.029988672820829,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4776846413155909e-08,0.0028215544298291206,0.9999960660934448
case_014_real,gsm8k,middle,real_route_replay,1489,45,19,real,33.08888888888889,1,494,3.029988672820829,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4776846413155909e-08,0.0028215544298291206,0.9999960660934448
case_015_real,humaneval,early,real_route_replay,276,24,40,real,11.5,1,39,0.9294590576709543,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4794971470166729e-08,0.002836576895788312,0.9999960660934448
case_015_real,humaneval,early,real_route_replay,276,24,40,real,11.5,1,39,0.9294590576709543,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4794971470166729e-08,0.002836576895788312,0.9999960660934448
case_016_real,humaneval,early,real_route_replay,1667,44,20,real,37.88636363636363,1,271,1.3240985594254273,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4984300023002106e-08,0.0028227849397808313,0.9999960064888
case_016_real,humaneval,early,real_route_replay,1667,44,20,real,37.88636363636363,1,271,1.3240985594254273,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4984300023002106e-08,0.0028227849397808313,0.9999960064888
case_017_real,humaneval,early,real_route_replay,1525,42,22,real,36.30952380952381,1,228,1.5259258735491652,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4672710157981328e-08,0.002819514600560069,0.9999960660934448
case_017_real,humaneval,early,real_route_replay,1525,42,22,real,36.30952380952381,1,228,1.5259258735491652,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4672710157981328e-08,0.002819514600560069,0.9999960660934448
case_018_real,humaneval,early,real_route_replay,2398,38,26,real,63.10526315789474,1,467,1.819840127975464,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4727294050942419e-08,0.002826240612193942,0.9999959468841553
case_018_real,humaneval,early,real_route_replay,2398,38,26,real,63.10526315789474,1,467,1.819840127975464,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4727294050942419e-08,0.002826240612193942,0.9999959468841553
case_019_real,humaneval,early,real_route_replay,820,27,37,real,30.37037037037037,1,515,3.186307894913762,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.465857657478864e-08,0.0028161988593637943,0.9999960660934448
case_019_real,humaneval,early,real_route_replay,820,27,37,real,30.37037037037037,1,515,3.186307894913762,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.465857657478864e-08,0.0028161988593637943,0.9999960660934448
case_021_real,humaneval,late,real_route_replay,3,3,61,real,1.0,1,1,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.6005611058744762e-08,0.00281910109333694,0.9999959468841553
case_021_real,humaneval,late,real_route_replay,3,3,61,real,1.0,1,1,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.6005611058744762e-08,0.00281910109333694,0.9999959468841553
case_022_real,humaneval,late,real_route_replay,15,5,59,real,3.0,3,3,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.55999071438373e-08,0.002914978191256523,0.9999958872795105
case_022_real,humaneval,late,real_route_replay,15,5,59,real,3.0,3,3,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.55999071438373e-08,0.002914978191256523,0.9999958872795105
case_023_real,humaneval,late,real_route_replay,82,18,46,real,4.555555555555555,1,17,0.902768562113256,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.3066521198368264e-08,0.0028100621420890093,0.9999961256980896
case_023_real,humaneval,late,real_route_replay,82,18,46,real,4.555555555555555,1,17,0.902768562113256,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.3066521198368264e-08,0.0028100621420890093,0.9999961256980896
case_024_real,humaneval,late,real_route_replay,200,27,37,real,7.407407407407407,1,98,2.459064862910289,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4526344571663685e-08,0.0028429124504327774,0.9999960660934448
case_024_real,humaneval,late,real_route_replay,200,27,37,real,7.407407407407407,1,98,2.459064862910289,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4526344571663685e-08,0.0028429124504327774,0.9999960660934448
case_025_real,humaneval,middle,real_route_replay,12,6,58,real,2.0,1,3,0.28867513459481287,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.7762182835667772e-08,0.0028191455639898777,0.9999960660934448
case_025_real,humaneval,middle,real_route_replay,12,6,58,real,2.0,1,3,0.28867513459481287,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.7762182835667772e-08,0.0028191455639898777,0.9999960660934448
case_026_real,humaneval,middle,real_route_replay,137,19,45,real,7.2105263157894735,2,33,1.0719742920108508,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.425798767940023e-08,0.0028436079155653715,0.9999959468841553
case_026_real,humaneval,middle,real_route_replay,137,19,45,real,7.2105263157894735,2,33,1.0719742920108508,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.425798767940023e-08,0.0028436079155653715,0.9999959468841553
case_027_real,humaneval,middle,real_route_replay,437,33,31,real,13.242424242424242,1,65,1.1018728412599712,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4520794344718979e-08,0.002824631752446294,0.9999960064888
case_027_real,humaneval,middle,real_route_replay,437,33,31,real,13.242424242424242,1,65,1.1018728412599712,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4520794344718979e-08,0.002824631752446294,0.9999960064888
case_028_real,humaneval,middle,real_route_replay,539,46,18,real,11.717391304347826,1,62,1.2355449117414123,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4950265025959197e-08,0.0028146833647042513,0.9999959468841553
case_028_real,humaneval,middle,real_route_replay,539,46,18,real,11.717391304347826,1,62,1.2355449117414123,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4950265025959197e-08,0.0028146833647042513,0.9999959468841553
case_029_real,humaneval,middle,real_route_replay,864,41,23,real,21.073170731707318,1,409,3.033243982709267,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.5360953398158017e-08,0.0028177632484585047,0.9999960660934448
case_029_real,humaneval,middle,real_route_replay,864,41,23,real,21.073170731707318,1,409,3.033243982709267,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.5360953398158017e-08,0.0028177632484585047,0.9999960660934448
