rank,case_id,condition,wall_ms,dispatch_ms,expert_ms,combine_ms,iterations
1,B_steady_7,steady,1.5890560150146484,0.17907200381159782,0.6078880131244659,0.6372000277042389,2
1,B_after_A_8,alternating,1.3803679943084717,0.21571199921891093,0.46375998854637146,0.5761279761791229,2
1,B_after_S_9,similar,1.1196160018444061,0.1965919965878129,0.4720640033483505,0.3307039737701416,2
1,B_after_D_10,disjoint,1.309648036956787,0.3703679908066988,0.47470399737358093,0.3309119641780853,2
1,B_steady_11,steady,1.304464042186737,0.36358399223536253,0.4551520049571991,0.3654560148715973,2
1,B_after_A_12,alternating,1.2464479804039001,0.25996800558641553,0.4874880015850067,0.38471999764442444,2
1,B_steady_13,steady,0.8644639849662781,0.1845119995996356,0.4756479859352112,0.08027198910713196,2
1,B_after_A_14,alternating,1.033808022737503,0.1884319968521595,0.4683360159397125,0.25628799200057983,2
1,B_after_A_15,alternating,0.869920015335083,0.17729600006714463,0.4658239930868149,0.09311997890472412,2
1,B_after_A_16,alternating,0.8761759996414185,0.18931199284270406,0.48636798560619354,0.07422402501106262,2
1,B_steady_17,steady,0.8680320084095001,0.18820800399407744,0.4540479779243469,0.1037760078907013,2
1,B_steady_18,steady,0.8828800022602081,0.2108320016413927,0.4729440063238144,0.06889596581459045,2
1,B_after_S_19,similar,0.8542560040950775,0.17339199781417847,0.47252798080444336,0.08395200967788696,2
1,B_after_D_20,disjoint,1.0578240156173706,0.18060800060629845,0.4787359833717346,0.2777760326862335,2
1,B_after_S_21,similar,1.0165119767189026,0.29070400120690465,0.48903997242450714,0.10318398475646973,2
1,B_after_S_22,similar,0.8625120222568512,0.18620799528434873,0.46403199434280396,0.08311998844146729,2
1,B_after_S_23,similar,0.890064001083374,0.19064000295475125,0.46937598288059235,0.10219201445579529,2
1,B_after_D_24,disjoint,0.8557280004024506,0.1840800056234002,0.47225597500801086,0.08292797207832336,2
1,B_steady_25,steady,0.8540479838848114,0.18676800094544888,0.46438397467136383,0.07067200541496277,2
1,B_after_S_26,similar,0.8415039777755737,0.18062399979680777,0.4694720357656479,0.07444801926612854,2
1,B_after_D_27,disjoint,0.8664000034332275,0.17873600125312805,0.45072001218795776,0.1098560094833374,2
1,B_after_A_28,alternating,0.9575520157814026,0.22483199229463935,0.47596801817417145,0.12745603919029236,2
1,B_after_D_29,disjoint,0.884799987077713,0.20806399639695883,0.4619840234518051,0.08665600419044495,2
1,B_after_A_30,alternating,0.8517599999904633,0.18172799795866013,0.45761600136756897,0.06851199269294739,2
1,B_after_D_31,disjoint,0.8899999856948853,0.2113760020583868,0.45955199003219604,0.0846400260925293,2
1,B_steady_32,steady,0.9071999788284302,0.23747200053185225,0.4635999947786331,0.07929599285125732,2
1,B_after_A_33,alternating,0.8713760077953339,0.19395199930295348,0.4660159945487976,0.07671999931335449,2
1,B_steady_34,steady,0.8787680268287659,0.1918880008161068,0.4556160122156143,0.10044801235198975,2
1,B_after_A_35,alternating,0.8825280070304871,0.1815040004439652,0.4826880097389221,0.09324800968170166,2
1,B_after_D_36,disjoint,0.8674879968166351,0.176895999815315,0.46084798872470856,0.09217599034309387,2
1,B_after_S_37,similar,0.8675200045108795,0.19345599971711636,0.46083199977874756,0.0894559919834137,2
1,B_steady_38,steady,0.9161279797554016,0.2463199938647449,0.46647998690605164,0.07782399654388428,2
1,B_steady_39,steady,0.8789919912815094,0.17412800015881658,0.4676959961652756,0.1130240261554718,2
1,B_after_S_40,similar,0.8571360111236572,0.1807999978773296,0.4575840085744858,0.08595201373100281,2
1,B_after_S_41,similar,0.859248012304306,0.179471995215863,0.4610400050878525,0.09497600793838501,2
1,B_after_D_42,disjoint,0.8981760144233704,0.16806400287896395,0.4947519898414612,0.10444799065589905,2
1,B_after_A_43,alternating,0.8524320125579834,0.18376000178977847,0.4689439684152603,0.07295995950698853,2
1,B_after_S_44,similar,0.8683039844036102,0.18399999756366014,0.4707679897546768,0.07806402444839478,2
1,B_after_S_45,similar,0.9232639968395233,0.21566399186849594,0.45843198895454407,0.11398398876190186,2
1,B_after_A_46,alternating,0.8797439932823181,0.19627200160175562,0.4688960015773773,0.0832960307598114,2
1,B_after_D_47,disjoint,0.9020639955997467,0.18868800019845366,0.4713440388441086,0.11817601323127747,2
1,B_steady_48,steady,0.9039040207862854,0.19713599421083927,0.45982399582862854,0.11032000184059143,2
1,B_after_D_49,disjoint,0.8765919804573059,0.1832480002194643,0.47489599883556366,0.07796800136566162,2
