block,workload,variant,requests,mean_e2e_s,mean_ttft_s,mean_tpot_s,tokens_s,scope
0,b16_c512,graph,16,0.8649341077543795,0.09535912983119488,0.024824999287844665,591.9327967170151,fixed_cohort_not_continuous_batching
0,b16_c512,plan2_graph,16,2.505692983046174,0.0959244086407125,0.07773447014211167,204.33261206622996,fixed_cohort_not_continuous_batching
0,b4_c128,graph,4,0.7323527308180928,0.03135104803368449,0.022612957509174463,174.77597968074392,fixed_cohort_not_continuous_batching
0,b4_c128,plan2_graph,4,2.234894763212651,0.04689560038968921,0.07058061815557941,57.27304228716269,fixed_cohort_not_continuous_batching
