case_id,ranks,wall_ms,critical_wall_ms,dispatch_ms,expert_ms,combine_ms,layout_ms,iterations
B_after_D_0,4,3.022256016731262,3.4466559886932373,0.7579840049147606,1.469823956489563,0.7947838306427002,0.02956799976527691,3
B_after_D_1,4,2.1008639335632324,2.12009596824646,0.21756799425929785,1.0556480288505554,0.18473601341247559,0.027744000777602196,3
B_after_D_2,4,2.058047890663147,2.0653440952301025,0.19145600590854883,1.0379520058631897,0.16841614246368408,0.029055999591946602,3
B_after_D_3,4,2.0854880809783936,2.1142079830169678,0.22441599424928427,0.9607680439949036,0.24591994285583496,0.02735999971628189,3
B_after_D_4,4,0.8577439785003662,0.8711040019989014,0.20297600701451302,0.46294400095939636,0.10937601327896118,0.02703999914228916,3
