case_id,task,phase,scope,total_rows,active_experts,inactive_experts,geometry,mean_m_e,min_m_e,max_m_e,m_e_cv,candidate,max_abs,mean_abs,relative_l2,cosine
synthetic,control,control,synthetic,64,16,48,high_variance,4.0,1,7,0.75,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.2875835508907585e-08,0.002787661971524358,0.9999960660934448
synthetic,control,control,synthetic,64,16,48,high_variance,4.0,1,7,0.75,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.2875835508907585e-08,0.002787661971524358,0.9999960660934448
synthetic,control,control,synthetic,64,32,32,uniform,2.0,2,2,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4315087781824332e-08,0.0028372628148645163,0.9999958872795105
synthetic,control,control,synthetic,64,32,32,uniform,2.0,2,2,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4315087781824332e-08,0.0028372628148645163,0.9999958872795105
synthetic,control,control,synthetic,64,32,32,high_variance,2.0,1,3,0.5,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4556295724332813e-08,0.0027779059018939734,0.9999961853027344
synthetic,control,control,synthetic,64,32,32,high_variance,2.0,1,3,0.5,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4556295724332813e-08,0.0027779059018939734,0.9999961853027344
synthetic,control,control,synthetic,64,64,0,uniform,1.0,1,1,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.3821706446037751e-08,0.0027952345553785563,0.9999960660934448
synthetic,control,control,synthetic,64,64,0,uniform,1.0,1,1,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.3821706446037751e-08,0.0027952345553785563,0.9999960660934448
synthetic,control,control,synthetic,64,64,0,high_variance,1.0,1,1,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.6008559811098166e-08,0.002822508569806814,0.9999959468841553
synthetic,control,control,synthetic,64,64,0,high_variance,1.0,1,1,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.6008559811098166e-08,0.002822508569806814,0.9999959468841553
synthetic,control,control,synthetic,128,1,63,uniform,128.0,128,128,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4695559436006533e-08,0.0028111126739531755,0.9999960660934448
synthetic,control,control,synthetic,128,1,63,uniform,128.0,128,128,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4695559436006533e-08,0.0028111126739531755,0.9999960660934448
synthetic,control,control,synthetic,128,2,62,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.3551021638136262e-08,0.002799887675791979,0.9999960660934448
synthetic,control,control,synthetic,128,2,62,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.3551021638136262e-08,0.002799887675791979,0.9999960660934448
synthetic,control,control,synthetic,128,2,62,high_variance,64.0,1,127,0.984375,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.418172246303584e-08,0.002833796665072441,0.9999961256980896
synthetic,control,control,synthetic,128,2,62,high_variance,64.0,1,127,0.984375,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.418172246303584e-08,0.002833796665072441,0.9999961256980896
synthetic,control,control,synthetic,128,4,60,uniform,32.0,32,32,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.577036279343247e-08,0.002814340637996793,0.9999960660934448
synthetic,control,control,synthetic,128,4,60,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.577036279343247e-08,0.002814340637996793,0.9999960660934448
synthetic,control,control,synthetic,128,4,60,high_variance,32.0,1,63,0.96875,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.457733311838183e-08,0.002814926439896226,0.9999959468841553
synthetic,control,control,synthetic,128,4,60,high_variance,32.0,1,63,0.96875,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.457733311838183e-08,0.002814926439896226,0.9999959468841553
synthetic,control,control,synthetic,128,8,56,uniform,16.0,16,16,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.5545813525363883e-08,0.00281453225761652,0.9999960064888
synthetic,control,control,synthetic,128,8,56,uniform,16.0,16,16,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.5545813525363883e-08,0.00281453225761652,0.9999960064888
synthetic,control,control,synthetic,128,8,56,high_variance,16.0,1,31,0.9375,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4918054347390353e-08,0.002821560949087143,0.9999960660934448
synthetic,control,control,synthetic,128,8,56,high_variance,16.0,1,31,0.9375,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4918054347390353e-08,0.002821560949087143,0.9999960660934448
synthetic,control,control,synthetic,128,16,48,uniform,8.0,8,8,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.5555560395341672e-08,0.0028418991714715958,0.9999960660934448
synthetic,control,control,synthetic,128,16,48,uniform,8.0,8,8,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.5555560395341672e-08,0.0028418991714715958,0.9999960660934448
synthetic,control,control,synthetic,128,16,48,high_variance,8.0,1,15,0.875,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4771344147845866e-08,0.0028196468483656645,0.9999961256980896
synthetic,control,control,synthetic,128,16,48,high_variance,8.0,1,15,0.875,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4771344147845866e-08,0.0028196468483656645,0.9999961256980896
synthetic,control,control,synthetic,128,32,32,uniform,4.0,4,4,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.452446252159234e-08,0.002841255161911249,0.9999958872795105
synthetic,control,control,synthetic,128,32,32,uniform,4.0,4,4,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.452446252159234e-08,0.002841255161911249,0.9999958872795105
synthetic,control,control,synthetic,128,32,32,high_variance,4.0,1,7,0.75,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4719527818840561e-08,0.0028350958600640297,0.9999960660934448
synthetic,control,control,synthetic,128,32,32,high_variance,4.0,1,7,0.75,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4719527818840561e-08,0.0028350958600640297,0.9999960660934448
synthetic,control,control,synthetic,128,64,0,uniform,2.0,2,2,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.5569362687983812e-08,0.0028185395058244467,0.9999960064888
synthetic,control,control,synthetic,128,64,0,uniform,2.0,2,2,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.5569362687983812e-08,0.0028185395058244467,0.9999960064888
synthetic,control,control,synthetic,128,64,0,high_variance,2.0,1,3,0.5,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.3809309251655577e-08,0.0028220140375196934,0.9999960660934448
synthetic,control,control,synthetic,128,64,0,high_variance,2.0,1,3,0.5,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.3809309251655577e-08,0.0028220140375196934,0.9999960660934448
synthetic,control,control,synthetic,256,1,63,uniform,256.0,256,256,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.416637918083552e-08,0.002817023079842329,0.9999960064888
synthetic,control,control,synthetic,256,1,63,uniform,256.0,256,256,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.416637918083552e-08,0.002817023079842329,0.9999960064888
synthetic,control,control,synthetic,256,2,62,uniform,128.0,128,128,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.3760062422818464e-08,0.0028271880000829697,0.9999960660934448
synthetic,control,control,synthetic,256,2,62,uniform,128.0,128,128,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.3760062422818464e-08,0.0028271880000829697,0.9999960660934448
synthetic,control,control,synthetic,256,2,62,high_variance,128.0,1,255,0.9921875,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4472114173713635e-08,0.002817154861986637,0.9999961256980896
synthetic,control,control,synthetic,256,2,62,high_variance,128.0,1,255,0.9921875,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4472114173713635e-08,0.002817154861986637,0.9999961256980896
synthetic,control,control,synthetic,256,4,60,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4902290956797515e-08,0.0028276906814426184,0.9999960660934448
synthetic,control,control,synthetic,256,4,60,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4902290956797515e-08,0.0028276906814426184,0.9999960660934448
synthetic,control,control,synthetic,256,4,60,high_variance,64.0,1,127,0.984375,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4346086096850286e-08,0.0028332967776805162,0.9999960064888
synthetic,control,control,synthetic,256,4,60,high_variance,64.0,1,127,0.984375,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4346086096850286e-08,0.0028332967776805162,0.9999960064888
synthetic,control,control,synthetic,256,8,56,uniform,32.0,32,32,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4955281457673664e-08,0.002822183072566986,0.9999959468841553
synthetic,control,control,synthetic,256,8,56,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4955281457673664e-08,0.002822183072566986,0.9999959468841553
synthetic,control,control,synthetic,256,8,56,high_variance,32.0,1,63,0.96875,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.5165833033847775e-08,0.0028295465745031834,0.9999960064888
synthetic,control,control,synthetic,256,8,56,high_variance,32.0,1,63,0.96875,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.5165833033847775e-08,0.0028295465745031834,0.9999960064888
synthetic,control,control,synthetic,256,16,48,uniform,16.0,16,16,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.5211188753028182e-08,0.002834128448739648,0.9999960660934448
synthetic,control,control,synthetic,256,16,48,uniform,16.0,16,16,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.5211188753028182e-08,0.002834128448739648,0.9999960660934448
synthetic,control,control,synthetic,256,16,48,high_variance,16.0,1,31,0.9375,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.5850570633801908e-08,0.002829394768923521,0.9999960660934448
synthetic,control,control,synthetic,256,16,48,high_variance,16.0,1,31,0.9375,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.5850570633801908e-08,0.002829394768923521,0.9999960660934448
synthetic,control,control,synthetic,256,32,32,uniform,8.0,8,8,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.3972004886397826e-08,0.0028244315180927515,0.9999960064888
synthetic,control,control,synthetic,256,32,32,uniform,8.0,8,8,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.3972004886397826e-08,0.0028244315180927515,0.9999960064888
synthetic,control,control,synthetic,256,32,32,high_variance,8.0,1,15,0.875,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.620376011146618e-08,0.002842192305251956,0.9999958872795105
synthetic,control,control,synthetic,256,32,32,high_variance,8.0,1,15,0.875,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.620376011146618e-08,0.002842192305251956,0.9999958872795105
synthetic,control,control,synthetic,256,64,0,uniform,4.0,4,4,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.3879521532089711e-08,0.0028295214287936687,0.9999960064888
synthetic,control,control,synthetic,256,64,0,uniform,4.0,4,4,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.3879521532089711e-08,0.0028295214287936687,0.9999960064888
synthetic,control,control,synthetic,256,64,0,high_variance,4.0,1,7,0.75,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4453028107652699e-08,0.0028338998090475798,0.9999960660934448
synthetic,control,control,synthetic,256,64,0,high_variance,4.0,1,7,0.75,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4453028107652699e-08,0.0028338998090475798,0.9999960660934448
synthetic,control,control,synthetic,512,1,63,uniform,512.0,512,512,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4563779515697206e-08,0.002829891163855791,0.9999960064888
synthetic,control,control,synthetic,512,1,63,uniform,512.0,512,512,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4563779515697206e-08,0.002829891163855791,0.9999960064888
synthetic,control,control,synthetic,512,2,62,uniform,256.0,256,256,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.5070014569573686e-08,0.002824969356879592,0.9999960064888
synthetic,control,control,synthetic,512,2,62,uniform,256.0,256,256,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.5070014569573686e-08,0.002824969356879592,0.9999960064888
synthetic,control,control,synthetic,512,2,62,high_variance,256.0,1,511,0.99609375,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.3919377650495335e-08,0.0028123639058321714,0.9999961256980896
synthetic,control,control,synthetic,512,2,62,high_variance,256.0,1,511,0.99609375,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.3919377650495335e-08,0.0028123639058321714,0.9999961256980896
synthetic,control,control,synthetic,512,4,60,uniform,128.0,128,128,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4951069715607446e-08,0.0028231684118509293,0.9999959468841553
synthetic,control,control,synthetic,512,4,60,uniform,128.0,128,128,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4951069715607446e-08,0.0028231684118509293,0.9999959468841553
synthetic,control,control,synthetic,512,4,60,high_variance,128.0,1,255,0.9921875,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4307413920278123e-08,0.0028260601684451103,0.9999960064888
synthetic,control,control,synthetic,512,4,60,high_variance,128.0,1,255,0.9921875,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4307413920278123e-08,0.0028260601684451103,0.9999960064888
synthetic,control,control,synthetic,512,8,56,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.428357698785021e-08,0.0028247220907360315,0.9999959468841553
synthetic,control,control,synthetic,512,8,56,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.428357698785021e-08,0.0028247220907360315,0.9999959468841553
synthetic,control,control,synthetic,512,8,56,high_variance,64.0,1,127,0.984375,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4873690723504751e-08,0.0028233409393578768,0.9999960660934448
synthetic,control,control,synthetic,512,8,56,high_variance,64.0,1,127,0.984375,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4873690723504751e-08,0.0028233409393578768,0.9999960660934448
synthetic,control,control,synthetic,512,16,48,uniform,32.0,32,32,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.486226075542163e-08,0.0028154333122074604,0.9999961256980896
synthetic,control,control,synthetic,512,16,48,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.486226075542163e-08,0.0028154333122074604,0.9999961256980896
synthetic,control,control,synthetic,512,16,48,high_variance,32.0,1,63,0.96875,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4589348396043533e-08,0.002817202126607299,0.9999959468841553
synthetic,control,control,synthetic,512,16,48,high_variance,32.0,1,63,0.96875,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4589348396043533e-08,0.002817202126607299,0.9999959468841553
synthetic,control,control,synthetic,512,32,32,uniform,16.0,16,16,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4617135057903852e-08,0.0028173273894935846,0.9999960064888
synthetic,control,control,synthetic,512,32,32,uniform,16.0,16,16,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4617135057903852e-08,0.0028173273894935846,0.9999960064888
synthetic,control,control,synthetic,512,32,32,high_variance,16.0,1,31,0.9375,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4690394678495977e-08,0.0028341293800622225,0.9999960064888
synthetic,control,control,synthetic,512,32,32,high_variance,16.0,1,31,0.9375,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4690394678495977e-08,0.0028341293800622225,0.9999960064888
synthetic,control,control,synthetic,512,64,0,uniform,8.0,8,8,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4693281258360003e-08,0.0028106479439884424,0.9999960660934448
synthetic,control,control,synthetic,512,64,0,uniform,8.0,8,8,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4693281258360003e-08,0.0028106479439884424,0.9999960660934448
synthetic,control,control,synthetic,512,64,0,high_variance,8.0,1,15,0.875,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.492265155889072e-08,0.002817894332110882,0.9999960660934448
synthetic,control,control,synthetic,512,64,0,high_variance,8.0,1,15,0.875,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.492265155889072e-08,0.002817894332110882,0.9999960660934448
synthetic,control,control,synthetic,1024,1,63,uniform,1024.0,1024,1024,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4856409435992646e-08,0.0028171895537525415,0.9999960660934448
synthetic,control,control,synthetic,1024,1,63,uniform,1024.0,1024,1024,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4856409435992646e-08,0.0028171895537525415,0.9999960660934448
synthetic,control,control,synthetic,1024,2,62,uniform,512.0,512,512,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.483080591668795e-08,0.002821980742737651,0.9999960660934448
synthetic,control,control,synthetic,1024,2,62,uniform,512.0,512,512,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.483080591668795e-08,0.002821980742737651,0.9999960660934448
synthetic,control,control,synthetic,1024,2,62,high_variance,512.0,1,1023,0.998046875,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4988360774736975e-08,0.0028256080113351345,0.9999961256980896
synthetic,control,control,synthetic,1024,2,62,high_variance,512.0,1,1023,0.998046875,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4988360774736975e-08,0.0028256080113351345,0.9999961256980896
synthetic,control,control,synthetic,1024,4,60,uniform,256.0,256,256,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4890909838527477e-08,0.0028178412467241287,0.9999960064888
synthetic,control,control,synthetic,1024,4,60,uniform,256.0,256,256,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4890909838527477e-08,0.0028178412467241287,0.9999960064888
synthetic,control,control,synthetic,1024,4,60,high_variance,256.0,1,511,0.99609375,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4327098618593936e-08,0.0028187960851937532,0.9999960660934448
synthetic,control,control,synthetic,1024,4,60,high_variance,256.0,1,511,0.99609375,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4327098618593936e-08,0.0028187960851937532,0.9999960660934448
synthetic,control,control,synthetic,1024,8,56,uniform,128.0,128,128,0.0,torch_grouped_full64_prebuilt,9.5367431640625e-07,1.4521633673325596e-08,0.0028297181706875563,0.9999960660934448
synthetic,control,control,synthetic,1024,8,56,uniform,128.0,128,128,0.0,torch_grouped_active_prebuilt_oracle,9.5367431640625e-07,1.4521633673325596e-08,0.0028297181706875563,0.9999960660934448
synthetic,control,control,synthetic,1024,8,56,high_variance,128.0,1,255,0.9921875,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4300150397161815e-08,0.0028178461361676455,0.9999961256980896
synthetic,control,control,synthetic,1024,8,56,high_variance,128.0,1,255,0.9921875,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4300150397161815e-08,0.0028178461361676455,0.9999961256980896
synthetic,control,control,synthetic,1024,16,48,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4860061625654453e-08,0.0028178542852401733,0.9999960660934448
synthetic,control,control,synthetic,1024,16,48,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4860061625654453e-08,0.0028178542852401733,0.9999960660934448
synthetic,control,control,synthetic,1024,16,48,high_variance,64.0,1,127,0.984375,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4339819109920882e-08,0.002823648974299431,0.9999960660934448
synthetic,control,control,synthetic,1024,16,48,high_variance,64.0,1,127,0.984375,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4339819109920882e-08,0.002823648974299431,0.9999960660934448
synthetic,control,control,synthetic,1024,32,32,uniform,32.0,32,32,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4334714748542865e-08,0.0028274948708713055,0.9999960660934448
synthetic,control,control,synthetic,1024,32,32,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4334714748542865e-08,0.0028274948708713055,0.9999960660934448
synthetic,control,control,synthetic,1024,32,32,high_variance,32.0,1,63,0.96875,torch_grouped_full64_prebuilt,9.5367431640625e-07,1.4595957331664522e-08,0.0028209281153976917,0.9999960660934448
synthetic,control,control,synthetic,1024,32,32,high_variance,32.0,1,63,0.96875,torch_grouped_active_prebuilt_oracle,9.5367431640625e-07,1.4595957331664522e-08,0.0028209281153976917,0.9999960660934448
synthetic,control,control,synthetic,1024,64,0,uniform,16.0,16,16,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.499109636426965e-08,0.002819576533511281,0.9999960064888
synthetic,control,control,synthetic,1024,64,0,uniform,16.0,16,16,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.499109636426965e-08,0.002819576533511281,0.9999960064888
synthetic,control,control,synthetic,1024,64,0,high_variance,16.0,1,31,0.9375,torch_grouped_full64_prebuilt,9.5367431640625e-07,1.442402641771423e-08,0.002823462476953864,0.9999959468841553
synthetic,control,control,synthetic,1024,64,0,high_variance,16.0,1,31,0.9375,torch_grouped_active_prebuilt_oracle,9.5367431640625e-07,1.442402641771423e-08,0.002823462476953864,0.9999959468841553
