case_id,task,phase,scope,total_rows,active_experts,inactive_experts,geometry,mean_m_e,min_m_e,max_m_e,m_e_cv,operation,repetition,latency_ms
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,0,0.04745600000023842
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,1,0.03510399907827377
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,2,0.035679999738931656
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,3,0.03590400144457817
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,4,0.0352960005402565
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,5,0.035232000052928925
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,6,0.033440001308918
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,7,0.03641600161790848
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,8,0.035071998834609985
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,9,0.03519999980926514
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,10,0.034272000193595886
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,11,0.03622400015592575
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,12,0.03558399900794029
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,13,0.03612799942493439
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,14,0.03436800092458725
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,15,0.03484800085425377
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,16,0.03455999866127968
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,17,0.03494400158524513
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,18,0.03465599939227104
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,19,0.03564799949526787
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,20,0.034591998904943466
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,21,0.04598399996757507
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,22,0.036959998309612274
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,23,0.03516799956560135
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,24,0.03484800085425377
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,25,0.035999998450279236
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,26,0.03363199904561043
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,27,0.03347200155258179
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,28,0.03494400158524513
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,29,0.03561599925160408
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,30,0.03468799963593483
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,31,0.037696000188589096
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,32,0.03388800099492073
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,33,0.036288000643253326
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,34,0.03468799963593483
synthetic,control,control,synthetic,64,1,63,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,35,0.03532800078392029
