active_experts,inactive_experts,operation,repetition,host_visible_latency_us
1,63,gpu_counts_cumsum,0,35.889
1,63,gpu_counts_cumsum,1,33.699
1,63,gpu_counts_cumsum,2,35.279
1,63,gpu_counts_cumsum,3,29.843
1,63,gpu_counts_cumsum,4,28.544
1,63,gpu_counts_cumsum,5,28.864
1,63,gpu_counts_cumsum,6,29.615
1,63,gpu_counts_cumsum,7,28.982
1,63,gpu_counts_cumsum,8,28.647
1,63,gpu_counts_cumsum,9,29.097
1,63,gpu_counts_cumsum,10,29.063
1,63,gpu_counts_cumsum,11,27.814
1,63,gpu_counts_cumsum,12,27.828
1,63,gpu_counts_cumsum,13,27.405
1,63,gpu_counts_cumsum,14,28.079
1,63,gpu_counts_cumsum,15,28.001
1,63,gpu_counts_cumsum,16,28.455
1,63,gpu_counts_cumsum,17,27.962
1,63,gpu_counts_cumsum,18,28.241
1,63,gpu_counts_cumsum,19,26.483
1,63,gpu_counts_cumsum,20,28.079
1,63,gpu_counts_cumsum,21,28.557
1,63,gpu_counts_cumsum,22,29.492
1,63,gpu_counts_cumsum,23,25.014
1,63,gpu_counts_cumsum,24,40.21
1,63,gpu_counts_cumsum,25,25.507
1,63,gpu_counts_cumsum,26,25.191
1,63,gpu_counts_cumsum,27,26.521
1,63,gpu_counts_cumsum,28,28.07
1,63,gpu_counts_cumsum,29,26.589
1,63,gpu_counts_cumsum,30,20.309
1,63,gpu_counts_cumsum,31,18.814
1,63,gpu_counts_cumsum,32,18.353
1,63,gpu_counts_cumsum,33,18.838
1,63,gpu_counts_cumsum,34,19.227
1,63,gpu_counts_cumsum,35,18.219
1,63,gpu_counts_cumsum,36,18.8
1,63,gpu_counts_cumsum,37,18.83
1,63,gpu_counts_cumsum,38,18.739
1,63,gpu_counts_cumsum,39,21.417
1,63,cpu_list_to_cuda_offsets,0,87.819
1,63,cpu_list_to_cuda_offsets,1,70.435
1,63,cpu_list_to_cuda_offsets,2,63.684
1,63,cpu_list_to_cuda_offsets,3,64.566
1,63,cpu_list_to_cuda_offsets,4,57.111
1,63,cpu_list_to_cuda_offsets,5,63.599
1,63,cpu_list_to_cuda_offsets,6,52.669
1,63,cpu_list_to_cuda_offsets,7,51.242
1,63,cpu_list_to_cuda_offsets,8,55.852
1,63,cpu_list_to_cuda_offsets,9,56.844
1,63,cpu_list_to_cuda_offsets,10,56.157
1,63,cpu_list_to_cuda_offsets,11,56.696
1,63,cpu_list_to_cuda_offsets,12,54.353
1,63,cpu_list_to_cuda_offsets,13,54.391
1,63,cpu_list_to_cuda_offsets,14,53.218
1,63,cpu_list_to_cuda_offsets,15,55.472
1,63,cpu_list_to_cuda_offsets,16,54.621
1,63,cpu_list_to_cuda_offsets,17,56.109
1,63,cpu_list_to_cuda_offsets,18,56.127
1,63,cpu_list_to_cuda_offsets,19,66.002
1,63,cpu_list_to_cuda_offsets,20,57.446
1,63,cpu_list_to_cuda_offsets,21,57.952
1,63,cpu_list_to_cuda_offsets,22,63.281
1,63,cpu_list_to_cuda_offsets,23,55.188
1,63,cpu_list_to_cuda_offsets,24,51.513
1,63,cpu_list_to_cuda_offsets,25,52.161
1,63,cpu_list_to_cuda_offsets,26,57.595
1,63,cpu_list_to_cuda_offsets,27,41.509
1,63,cpu_list_to_cuda_offsets,28,40.717
1,63,cpu_list_to_cuda_offsets,29,39.361
1,63,cpu_list_to_cuda_offsets,30,38.46
1,63,cpu_list_to_cuda_offsets,31,38.117
1,63,cpu_list_to_cuda_offsets,32,38.42
1,63,cpu_list_to_cuda_offsets,33,42.45
1,63,cpu_list_to_cuda_offsets,34,73.637
1,63,cpu_list_to_cuda_offsets,35,66.931
1,63,cpu_list_to_cuda_offsets,36,61.036
1,63,cpu_list_to_cuda_offsets,37,61.736
1,63,cpu_list_to_cuda_offsets,38,55.355
1,63,cpu_list_to_cuda_offsets,39,53.16
1,63,vllm_make_from_list,0,49.161
1,63,vllm_make_from_list,1,33.927
1,63,vllm_make_from_list,2,34.829
1,63,vllm_make_from_list,3,31.906
1,63,vllm_make_from_list,4,35.858
1,63,vllm_make_from_list,5,33.629
1,63,vllm_make_from_list,6,32.355
1,63,vllm_make_from_list,7,32.709
1,63,vllm_make_from_list,8,31.998
1,63,vllm_make_from_list,9,32.561
1,63,vllm_make_from_list,10,33.22
1,63,vllm_make_from_list,11,33.268
1,63,vllm_make_from_list,12,54.383
1,63,vllm_make_from_list,13,35.048
1,63,vllm_make_from_list,14,32.832
1,63,vllm_make_from_list,15,32.193
1,63,vllm_make_from_list,16,32.448
1,63,vllm_make_from_list,17,31.651
1,63,vllm_make_from_list,18,32.17
1,63,vllm_make_from_list,19,33.051
1,63,vllm_make_from_list,20,32.254
1,63,vllm_make_from_list,21,32.345
1,63,vllm_make_from_list,22,32.08
1,63,vllm_make_from_list,23,32.058
1,63,vllm_make_from_list,24,31.388
1,63,vllm_make_from_list,25,32.93
1,63,vllm_make_from_list,26,31.14
1,63,vllm_make_from_list,27,33.907
1,63,vllm_make_from_list,28,31.518
1,63,vllm_make_from_list,29,33.242
1,63,vllm_make_from_list,30,37.963
1,63,vllm_make_from_list,31,29.498
1,63,vllm_make_from_list,32,28.305
1,63,vllm_make_from_list,33,28.823
1,63,vllm_make_from_list,34,28.335
1,63,vllm_make_from_list,35,28.517
1,63,vllm_make_from_list,36,50.646
1,63,vllm_make_from_list,37,41.513
1,63,vllm_make_from_list,38,23.633
1,63,vllm_make_from_list,39,21.347
2,62,gpu_counts_cumsum,0,36.06
2,62,gpu_counts_cumsum,1,24.014
2,62,gpu_counts_cumsum,2,20.32
2,62,gpu_counts_cumsum,3,20.288
2,62,gpu_counts_cumsum,4,25.394
2,62,gpu_counts_cumsum,5,20.435
2,62,gpu_counts_cumsum,6,20.076
2,62,gpu_counts_cumsum,7,20.089
2,62,gpu_counts_cumsum,8,20.423
2,62,gpu_counts_cumsum,9,19.917
2,62,gpu_counts_cumsum,10,20.747
2,62,gpu_counts_cumsum,11,20.092
2,62,gpu_counts_cumsum,12,20.452
2,62,gpu_counts_cumsum,13,19.893
2,62,gpu_counts_cumsum,14,20.06
2,62,gpu_counts_cumsum,15,20.212
2,62,gpu_counts_cumsum,16,19.691
2,62,gpu_counts_cumsum,17,20.27
2,62,gpu_counts_cumsum,18,20.158
2,62,gpu_counts_cumsum,19,19.857
2,62,gpu_counts_cumsum,20,20.164
2,62,gpu_counts_cumsum,21,20.079
2,62,gpu_counts_cumsum,22,19.788
2,62,gpu_counts_cumsum,23,22.994
2,62,gpu_counts_cumsum,24,20.171
2,62,gpu_counts_cumsum,25,19.89
2,62,gpu_counts_cumsum,26,20.18
2,62,gpu_counts_cumsum,27,19.569
2,62,gpu_counts_cumsum,28,20.206
2,62,gpu_counts_cumsum,29,19.901
2,62,gpu_counts_cumsum,30,20.163
2,62,gpu_counts_cumsum,31,19.864
2,62,gpu_counts_cumsum,32,19.792
2,62,gpu_counts_cumsum,33,20.131
2,62,gpu_counts_cumsum,34,19.635
2,62,gpu_counts_cumsum,35,19.662
2,62,gpu_counts_cumsum,36,20.509
2,62,gpu_counts_cumsum,37,24.076
2,62,gpu_counts_cumsum,38,20.532
2,62,gpu_counts_cumsum,39,20.184
2,62,cpu_list_to_cuda_offsets,0,51.941
2,62,cpu_list_to_cuda_offsets,1,40.875
2,62,cpu_list_to_cuda_offsets,2,40.868
2,62,cpu_list_to_cuda_offsets,3,38.892
2,62,cpu_list_to_cuda_offsets,4,36.791
2,62,cpu_list_to_cuda_offsets,5,36.602
2,62,cpu_list_to_cuda_offsets,6,38.202
2,62,cpu_list_to_cuda_offsets,7,38.128
2,62,cpu_list_to_cuda_offsets,8,39.518
2,62,cpu_list_to_cuda_offsets,9,37.406
2,62,cpu_list_to_cuda_offsets,10,37.341
2,62,cpu_list_to_cuda_offsets,11,36.986
2,62,cpu_list_to_cuda_offsets,12,36.87
2,62,cpu_list_to_cuda_offsets,13,36.257
2,62,cpu_list_to_cuda_offsets,14,39.581
2,62,cpu_list_to_cuda_offsets,15,38.437
2,62,cpu_list_to_cuda_offsets,16,38.492
2,62,cpu_list_to_cuda_offsets,17,47.33
2,62,cpu_list_to_cuda_offsets,18,44.915
2,62,cpu_list_to_cuda_offsets,19,37.609
2,62,cpu_list_to_cuda_offsets,20,36.407
