case_id,rank,M,active_experts_per_rank,wall_ms,layout_ms,dispatch_ms,expert_ms,combine_ms,iterations,warmups,correctness
balanced_rank_A2_M128,0,128,2,2.0602879524230957,0.02812799997627735,0.1639360012486577,0.878976047039032,0.16732800006866455,5,2,True
balanced_rank_A4_M128,0,128,4,2.0407040119171143,0.026784000918269157,0.16319999657571316,0.9318399429321289,0.1947840452194214,5,2,True
balanced_rank_A8_M128,0,128,8,2.0334079265594482,0.024351999163627625,0.16201599314808846,0.9880000352859497,0.15379202365875244,5,2,True
balanced_rank_A16_M128,0,128,16,2.001312017440796,0.024927999824285507,0.1634559938684106,0.8237760663032532,0.2503359317779541,5,2,True
balanced_rank_A32_M128,0,128,32,0.8642560243606567,0.025887999683618546,0.15900799352675676,0.46108803153038025,0.0788799524307251,5,2,True
balanced_rank_A2_M512,0,512,2,1.754464030265808,0.025280000641942024,0.20182400196790695,0.4479679763317108,0.9952320456504822,5,2,True
balanced_rank_A4_M512,0,512,4,1.761504054069519,0.024800000712275505,0.19599999580532312,0.4499199688434601,1.000864028930664,5,2,True
balanced_rank_A8_M512,0,512,8,1.789471983909607,0.025887999683618546,0.2096320018172264,0.4612480103969574,1.0135679841041565,5,2,True
balanced_rank_A16_M512,0,512,16,1.780351996421814,0.024480000138282776,0.21107199881225824,0.4711040258407593,0.9795199632644653,5,2,True
balanced_rank_A32_M512,0,512,32,0.9086719751358032,0.027456000447273254,0.19875200185924768,0.5099520087242126,0.08048003911972046,5,2,True
balanced_rank_A2_M1024,0,1024,2,1.8471039533615112,0.026399999856948853,0.2529280111193657,0.6117440164089203,0.8850559592247009,5,2,True
balanced_rank_A4_M1024,0,1024,4,1.8528640270233154,0.027488000690937042,0.2544320048764348,0.6023999750614166,0.9429439902305603,5,2,True
balanced_rank_A8_M1024,0,1024,8,1.8324799537658691,0.028192000463604927,0.25827199034392834,0.6040000021457672,0.8831360340118408,5,2,True
balanced_rank_A16_M1024,0,1024,16,1.8377599716186523,0.025312000885605812,0.2501760069280863,0.6267200112342834,0.8906880021095276,5,2,True
balanced_rank_A32_M1024,0,1024,32,1.0814720392227173,0.027135999873280525,0.2649920005351305,0.6312640309333801,0.13257604837417603,5,2,True
balanced_rank_A2_M2048,0,2048,2,2.3921279907226562,0.030719999223947525,0.6822080044075847,0.8560000061988831,0.8709439039230347,5,2,True
balanced_rank_A4_M2048,0,2048,4,2.4269440174102783,0.0323840007185936,0.6915520271286368,0.8449280261993408,0.8384639024734497,5,2,True
balanced_rank_A8_M2048,0,2048,8,1.9215680360794067,0.03235200047492981,0.35811201110482216,0.8419520258903503,0.673759937286377,5,2,True
balanced_rank_A16_M2048,0,2048,16,1.9222400188446045,0.032287999987602234,0.35644799284636974,0.8572799563407898,0.6856961250305176,5,2,True
balanced_rank_A32_M2048,0,2048,32,1.4585280418395996,0.03187200054526329,0.3568959850817919,0.8609280288219452,0.20745599269866943,5,2,True
balanced_rank_A2_M4096,0,4096,2,3.1673920154571533,0.0451200008392334,0.5723520051687956,1.585888147354126,0.7813119888305664,5,2,True
balanced_rank_A4_M4096,0,4096,4,3.180704116821289,0.04560000076889992,0.5740159805864096,1.581824004650116,0.7993278503417969,5,2,True
balanced_rank_A8_M4096,0,4096,8,3.1328320503234863,0.044319998472929,0.5738239958882332,1.5783039331436157,0.7628159523010254,5,2,True
balanced_rank_A16_M4096,0,4096,16,3.1472320556640625,0.04419200122356415,0.5766719747334719,1.5766080021858215,0.7958400249481201,5,2,True
balanced_rank_A32_M4096,0,4096,32,2.7725119590759277,0.04476799815893173,0.592543987557292,1.431391954421997,0.7151999473571777,5,2,True
balanced_rank_A2_M8192,0,8192,2,4.963520050048828,0.07360000163316727,1.0004479764029384,2.9635521173477173,0.7297921180725098,5,2,True
balanced_rank_A4_M8192,0,8192,4,4.969567775726318,0.07212799787521362,0.9953279821202159,2.9680641889572144,0.7069759368896484,5,2,True
balanced_rank_A8_M8192,0,8192,8,4.9910078048706055,0.07295999675989151,1.017760037444532,2.975744128227234,0.7004480361938477,5,2,True
balanced_rank_A16_M8192,0,8192,16,5.540095806121826,0.07385600358247757,1.0212800111621618,2.9702398777008057,0.8419837951660156,5,2,True
balanced_rank_A32_M8192,0,8192,32,4.558752059936523,0.07318399846553802,1.0208959877490997,2.8108479976654053,0.6807041168212891,5,2,True
balanced_rank_A2_M128,1,128,2,2.0877439975738525,0.028863999992609024,0.19148800522089005,0.9673280119895935,0.11884796619415283,5,2,True
balanced_rank_A4_M128,1,128,4,2.052992105484009,0.027424000203609467,0.1889279941096902,0.9190399646759033,0.16147208213806152,5,2,True
balanced_rank_A8_M128,1,128,8,2.0510079860687256,0.027327999472618103,0.1877760048955679,0.9455680251121521,0.1392000913619995,5,2,True
balanced_rank_A16_M128,1,128,16,2.059135913848877,0.02582399919629097,0.1881920024752617,0.9313920736312866,0.08319997787475586,5,2,True
balanced_rank_A32_M128,1,128,32,0.8891199827194214,0.02783999964594841,0.19296000432223082,0.4599360227584839,0.09062397480010986,5,2,True
balanced_rank_A2_M512,1,512,2,1.7571200132369995,0.02751999907195568,0.2103359941393137,0.7962239980697632,0.15353608131408691,5,2,True
balanced_rank_A4_M512,1,512,4,1.7568320035934448,0.0261439997702837,0.21363199967890978,0.8031999468803406,0.18499207496643066,5,2,True
