total_rows,active_experts,inactive_experts,geometry,mean_m_e,min_m_e,max_m_e,m_e_cv,operation,repetition,latency_ms
256,1,63,uniform,256.0,256,256,0.0,gate_up_full64_prebuilt,1,0.03776000067591667
256,1,63,uniform,256.0,256,256,0.0,route_weight,0,0.015135999768972397
256,1,63,uniform,256.0,256,256,0.0,route_weight,1,0.014047999866306782
256,1,63,uniform,256.0,256,256,0.0,down_full64_prebuilt,0,0.02768000029027462
256,1,63,uniform,256.0,256,256,0.0,down_full64_prebuilt,1,0.028960000723600388
256,2,62,uniform,128.0,128,128,0.0,gate_up_full64_prebuilt,0,0.04694399982690811
256,2,62,uniform,128.0,128,128,0.0,gate_up_full64_prebuilt,1,0.040511999279260635
256,2,62,uniform,128.0,128,128,0.0,down_full64_prebuilt,0,0.03097599931061268
256,2,62,uniform,128.0,128,128,0.0,down_full64_prebuilt,1,0.025631999596953392
256,2,62,uniform,128.0,128,128,0.0,gate_up_active_prebuilt,0,0.04303999990224838
256,2,62,uniform,128.0,128,128,0.0,gate_up_active_prebuilt,1,0.03939199820160866
256,2,62,uniform,128.0,128,128,0.0,route_weight,0,0.01679999940097332
256,2,62,uniform,128.0,128,128,0.0,route_weight,1,0.014527999795973301
256,2,62,uniform,128.0,128,128,0.0,down_active_prebuilt,0,0.027327999472618103
256,2,62,uniform,128.0,128,128,0.0,down_active_prebuilt,1,0.028224000707268715
256,2,62,uniform,128.0,128,128,0.0,swiglu,0,0.026016000658273697
256,2,62,uniform,128.0,128,128,0.0,swiglu,1,0.02630399912595749
256,2,62,high_variance,128.0,1,255,0.9921875,down_active_prebuilt,0,0.046911999583244324
256,2,62,high_variance,128.0,1,255,0.9921875,down_active_prebuilt,1,0.03593600168824196
256,2,62,high_variance,128.0,1,255,0.9921875,swiglu,0,0.025631999596953392
256,2,62,high_variance,128.0,1,255,0.9921875,swiglu,1,0.021856000646948814
256,2,62,high_variance,128.0,1,255,0.9921875,gate_up_active_prebuilt,0,0.04374400153756142
256,2,62,high_variance,128.0,1,255,0.9921875,gate_up_active_prebuilt,1,0.04940799996256828
256,2,62,high_variance,128.0,1,255,0.9921875,route_weight,0,0.016127999871969223
256,2,62,high_variance,128.0,1,255,0.9921875,route_weight,1,0.014399999752640724
256,2,62,high_variance,128.0,1,255,0.9921875,gate_up_full64_prebuilt,0,0.043487999588251114
256,2,62,high_variance,128.0,1,255,0.9921875,gate_up_full64_prebuilt,1,0.041760001331567764
256,2,62,high_variance,128.0,1,255,0.9921875,down_full64_prebuilt,0,0.041439998894929886
256,2,62,high_variance,128.0,1,255,0.9921875,down_full64_prebuilt,1,0.035392001271247864
256,4,60,uniform,64.0,64,64,0.0,route_weight,0,0.017343999817967415
256,4,60,uniform,64.0,64,64,0.0,route_weight,1,0.014495999552309513
256,4,60,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,0,0.052000001072883606
256,4,60,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,1,0.046720001846551895
256,4,60,uniform,64.0,64,64,0.0,gate_up_active_prebuilt,0,0.04678399860858917
256,4,60,uniform,64.0,64,64,0.0,gate_up_active_prebuilt,1,0.048128001391887665
256,4,60,uniform,64.0,64,64,0.0,down_full64_prebuilt,0,0.037856001406908035
256,4,60,uniform,64.0,64,64,0.0,down_full64_prebuilt,1,0.03759999945759773
256,4,60,uniform,64.0,64,64,0.0,down_active_prebuilt,0,0.04195199906826019
256,4,60,uniform,64.0,64,64,0.0,down_active_prebuilt,1,0.03699199855327606
256,4,60,uniform,64.0,64,64,0.0,swiglu,0,0.022143999114632607
256,4,60,uniform,64.0,64,64,0.0,swiglu,1,0.023391999304294586
256,4,60,high_variance,64.0,1,127,0.984375,gate_up_active_prebuilt,0,0.0551999993622303
256,4,60,high_variance,64.0,1,127,0.984375,gate_up_active_prebuilt,1,0.049695998430252075
256,4,60,high_variance,64.0,1,127,0.984375,down_full64_prebuilt,0,0.03855999931693077
256,4,60,high_variance,64.0,1,127,0.984375,down_full64_prebuilt,1,0.03545600175857544
256,4,60,high_variance,64.0,1,127,0.984375,route_weight,0,0.01664000004529953
256,4,60,high_variance,64.0,1,127,0.984375,route_weight,1,0.015744000673294067
256,4,60,high_variance,64.0,1,127,0.984375,swiglu,0,0.023552000522613525
256,4,60,high_variance,64.0,1,127,0.984375,swiglu,1,0.021376000717282295
256,4,60,high_variance,64.0,1,127,0.984375,gate_up_full64_prebuilt,0,0.050303999334573746
256,4,60,high_variance,64.0,1,127,0.984375,gate_up_full64_prebuilt,1,0.048576001077890396
256,4,60,high_variance,64.0,1,127,0.984375,down_active_prebuilt,0,0.03734400123357773
256,4,60,high_variance,64.0,1,127,0.984375,down_active_prebuilt,1,0.036607999354600906
256,8,56,uniform,32.0,32,32,0.0,swiglu,0,0.03244800120592117
256,8,56,uniform,32.0,32,32,0.0,swiglu,1,0.027135999873280525
256,8,56,uniform,32.0,32,32,0.0,gate_up_full64_prebuilt,0,0.07276800274848938
256,8,56,uniform,32.0,32,32,0.0,gate_up_full64_prebuilt,1,0.09059199690818787
256,8,56,uniform,32.0,32,32,0.0,down_active_prebuilt,0,0.05196800082921982
256,8,56,uniform,32.0,32,32,0.0,down_active_prebuilt,1,0.05081599950790405
256,8,56,uniform,32.0,32,32,0.0,gate_up_active_prebuilt,0,0.07295999675989151
256,8,56,uniform,32.0,32,32,0.0,gate_up_active_prebuilt,1,0.07126399874687195
256,8,56,uniform,32.0,32,32,0.0,route_weight,0,0.0144640002399683
256,8,56,uniform,32.0,32,32,0.0,route_weight,1,0.015039999969303608
256,8,56,uniform,32.0,32,32,0.0,down_full64_prebuilt,0,0.051711998879909515
256,8,56,uniform,32.0,32,32,0.0,down_full64_prebuilt,1,0.052639998495578766
256,8,56,high_variance,32.0,1,63,0.96875,gate_up_full64_prebuilt,0,0.0854400023818016
256,8,56,high_variance,32.0,1,63,0.96875,gate_up_full64_prebuilt,1,0.08179199695587158
256,8,56,high_variance,32.0,1,63,0.96875,swiglu,0,0.046751998364925385
256,8,56,high_variance,32.0,1,63,0.96875,swiglu,1,0.045951999723911285
256,8,56,high_variance,32.0,1,63,0.96875,down_active_prebuilt,0,0.06543999910354614
256,8,56,high_variance,32.0,1,63,0.96875,down_active_prebuilt,1,0.05548800155520439
256,8,56,high_variance,32.0,1,63,0.96875,down_full64_prebuilt,0,0.055904000997543335
256,8,56,high_variance,32.0,1,63,0.96875,down_full64_prebuilt,1,0.0522879995405674
256,8,56,high_variance,32.0,1,63,0.96875,gate_up_active_prebuilt,0,0.07171200215816498
256,8,56,high_variance,32.0,1,63,0.96875,gate_up_active_prebuilt,1,0.07280000299215317
256,8,56,high_variance,32.0,1,63,0.96875,route_weight,0,0.01664000004529953
256,8,56,high_variance,32.0,1,63,0.96875,route_weight,1,0.014047999866306782
256,16,48,uniform,16.0,16,16,0.0,gate_up_active_prebuilt,0,0.13142399489879608
256,16,48,uniform,16.0,16,16,0.0,gate_up_active_prebuilt,1,0.12876799702644348
256,16,48,uniform,16.0,16,16,0.0,swiglu,0,0.028351999819278717
256,16,48,uniform,16.0,16,16,0.0,swiglu,1,0.022272000089287758
256,16,48,uniform,16.0,16,16,0.0,down_active_prebuilt,0,0.07897599786520004
256,16,48,uniform,16.0,16,16,0.0,down_active_prebuilt,1,0.07846400141716003
256,16,48,uniform,16.0,16,16,0.0,gate_up_full64_prebuilt,0,0.12624000012874603
256,16,48,uniform,16.0,16,16,0.0,gate_up_full64_prebuilt,1,0.12540799379348755
256,16,48,uniform,16.0,16,16,0.0,down_full64_prebuilt,0,0.08521600067615509
256,16,48,uniform,16.0,16,16,0.0,down_full64_prebuilt,1,0.0799039974808693
256,16,48,uniform,16.0,16,16,0.0,route_weight,0,0.018112000077962875
256,16,48,uniform,16.0,16,16,0.0,route_weight,1,0.016063999384641647
256,16,48,high_variance,16.0,1,31,0.9375,route_weight,0,0.019967999309301376
256,16,48,high_variance,16.0,1,31,0.9375,route_weight,1,0.01600000075995922
256,16,48,high_variance,16.0,1,31,0.9375,down_active_prebuilt,0,0.0942080020904541
256,16,48,high_variance,16.0,1,31,0.9375,down_active_prebuilt,1,0.0883840024471283
256,16,48,high_variance,16.0,1,31,0.9375,gate_up_active_prebuilt,0,0.12876799702644348
256,16,48,high_variance,16.0,1,31,0.9375,gate_up_active_prebuilt,1,0.12291199713945389
256,16,48,high_variance,16.0,1,31,0.9375,swiglu,0,0.03759999945759773
256,16,48,high_variance,16.0,1,31,0.9375,swiglu,1,0.030400000512599945
256,16,48,high_variance,16.0,1,31,0.9375,down_full64_prebuilt,0,0.09811200201511383
256,16,48,high_variance,16.0,1,31,0.9375,down_full64_prebuilt,1,0.09331200271844864
256,16,48,high_variance,16.0,1,31,0.9375,gate_up_full64_prebuilt,0,0.1329600065946579
256,16,48,high_variance,16.0,1,31,0.9375,gate_up_full64_prebuilt,1,0.1305599957704544
256,32,32,uniform,8.0,8,8,0.0,down_full64_prebuilt,0,0.14351999759674072
256,32,32,uniform,8.0,8,8,0.0,down_full64_prebuilt,1,0.14496000111103058
256,32,32,uniform,8.0,8,8,0.0,gate_up_active_prebuilt,0,0.2404160052537918
256,32,32,uniform,8.0,8,8,0.0,gate_up_active_prebuilt,1,0.2388480007648468
256,32,32,uniform,8.0,8,8,0.0,gate_up_full64_prebuilt,0,0.2399040013551712
256,32,32,uniform,8.0,8,8,0.0,gate_up_full64_prebuilt,1,0.24160000681877136
256,32,32,uniform,8.0,8,8,0.0,swiglu,0,0.03468799963593483
256,32,32,uniform,8.0,8,8,0.0,swiglu,1,0.02377600036561489
256,32,32,uniform,8.0,8,8,0.0,down_active_prebuilt,0,0.1369599997997284
256,32,32,uniform,8.0,8,8,0.0,down_active_prebuilt,1,0.1334719955921173
256,32,32,uniform,8.0,8,8,0.0,route_weight,0,0.01852799952030182
256,32,32,uniform,8.0,8,8,0.0,route_weight,1,0.015807999297976494
256,32,32,high_variance,8.0,1,15,0.875,gate_up_full64_prebuilt,0,0.23635199666023254
256,32,32,high_variance,8.0,1,15,0.875,gate_up_full64_prebuilt,1,0.23151999711990356
256,32,32,high_variance,8.0,1,15,0.875,swiglu,0,0.060127999633550644
256,32,32,high_variance,8.0,1,15,0.875,swiglu,1,0.037856001406908035
256,32,32,high_variance,8.0,1,15,0.875,gate_up_active_prebuilt,0,0.22672000527381897
256,32,32,high_variance,8.0,1,15,0.875,gate_up_active_prebuilt,1,0.21833600103855133
256,32,32,high_variance,8.0,1,15,0.875,route_weight,0,0.019680000841617584
256,32,32,high_variance,8.0,1,15,0.875,route_weight,1,0.015776000916957855
256,32,32,high_variance,8.0,1,15,0.875,down_full64_prebuilt,0,0.1539520025253296
256,32,32,high_variance,8.0,1,15,0.875,down_full64_prebuilt,1,0.14800000190734863
256,32,32,high_variance,8.0,1,15,0.875,down_active_prebuilt,0,0.16521599888801575
256,32,32,high_variance,8.0,1,15,0.875,down_active_prebuilt,1,0.14921599626541138
256,64,0,uniform,4.0,4,4,0.0,down_full64_prebuilt,0,0.2667199969291687
256,64,0,uniform,4.0,4,4,0.0,down_full64_prebuilt,1,0.26073598861694336
256,64,0,uniform,4.0,4,4,0.0,gate_up_full64_prebuilt,0,0.4174399971961975
256,64,0,uniform,4.0,4,4,0.0,gate_up_full64_prebuilt,1,0.41443198919296265
256,64,0,uniform,4.0,4,4,0.0,route_weight,0,0.028224000707268715
256,64,0,uniform,4.0,4,4,0.0,route_weight,1,0.027168000116944313
256,64,0,uniform,4.0,4,4,0.0,down_active_prebuilt,0,0.27004799246788025
256,64,0,uniform,4.0,4,4,0.0,down_active_prebuilt,1,0.26521599292755127
256,64,0,uniform,4.0,4,4,0.0,gate_up_active_prebuilt,0,0.4113599956035614
256,64,0,uniform,4.0,4,4,0.0,gate_up_active_prebuilt,1,0.41356799006462097
256,64,0,uniform,4.0,4,4,0.0,swiglu,0,0.04444799944758415
256,64,0,uniform,4.0,4,4,0.0,swiglu,1,0.02598400041460991
256,64,0,high_variance,4.0,1,7,0.75,swiglu,0,0.044544000178575516
256,64,0,high_variance,4.0,1,7,0.75,swiglu,1,0.02783999964594841
256,64,0,high_variance,4.0,1,7,0.75,gate_up_active_prebuilt,0,0.41737601161003113
256,64,0,high_variance,4.0,1,7,0.75,gate_up_active_prebuilt,1,0.41328001022338867
256,64,0,high_variance,4.0,1,7,0.75,gate_up_full64_prebuilt,0,0.407584011554718
256,64,0,high_variance,4.0,1,7,0.75,gate_up_full64_prebuilt,1,0.40755200386047363
256,64,0,high_variance,4.0,1,7,0.75,down_active_prebuilt,0,0.262688010931015
256,64,0,high_variance,4.0,1,7,0.75,down_active_prebuilt,1,0.2620159983634949
256,64,0,high_variance,4.0,1,7,0.75,route_weight,0,0.032735999673604965
256,64,0,high_variance,4.0,1,7,0.75,route_weight,1,0.027168000116944313
256,64,0,high_variance,4.0,1,7,0.75,down_full64_prebuilt,0,0.2800000011920929
256,64,0,high_variance,4.0,1,7,0.75,down_full64_prebuilt,1,0.2712959945201874
512,1,63,uniform,512.0,512,512,0.0,route_weight,0,0.020959999412298203
512,1,63,uniform,512.0,512,512,0.0,route_weight,1,0.015968000516295433
512,1,63,uniform,512.0,512,512,0.0,gate_up_full64_prebuilt,0,0.0459199994802475
512,1,63,uniform,512.0,512,512,0.0,gate_up_full64_prebuilt,1,0.04076800122857094
512,1,63,uniform,512.0,512,512,0.0,down_active_prebuilt,0,0.037728000432252884
512,1,63,uniform,512.0,512,512,0.0,down_active_prebuilt,1,0.03280000016093254
512,1,63,uniform,512.0,512,512,0.0,swiglu,0,0.03030399978160858
512,1,63,uniform,512.0,512,512,0.0,swiglu,1,0.0363520011305809
512,1,63,uniform,512.0,512,512,0.0,down_full64_prebuilt,0,0.040672000497579575
512,1,63,uniform,512.0,512,512,0.0,down_full64_prebuilt,1,0.03580800071358681
512,1,63,uniform,512.0,512,512,0.0,gate_up_active_prebuilt,0,0.06924799829721451
512,1,63,uniform,512.0,512,512,0.0,gate_up_active_prebuilt,1,0.06592000275850296
512,2,62,uniform,256.0,256,256,0.0,route_weight,0,0.022975999861955643
512,2,62,uniform,256.0,256,256,0.0,route_weight,1,0.01772800087928772
512,2,62,uniform,256.0,256,256,0.0,gate_up_active_prebuilt,0,0.06172800064086914
512,2,62,uniform,256.0,256,256,0.0,gate_up_active_prebuilt,1,0.062431998550891876
512,2,62,uniform,256.0,256,256,0.0,down_active_prebuilt,0,0.03718400001525879
512,2,62,uniform,256.0,256,256,0.0,down_active_prebuilt,1,0.03516799956560135
512,2,62,uniform,256.0,256,256,0.0,down_full64_prebuilt,0,0.03340800106525421
512,2,62,uniform,256.0,256,256,0.0,down_full64_prebuilt,1,0.03488000109791756
512,2,62,uniform,256.0,256,256,0.0,gate_up_full64_prebuilt,0,0.05008000135421753
512,2,62,uniform,256.0,256,256,0.0,gate_up_full64_prebuilt,1,0.04435199871659279
512,2,62,uniform,256.0,256,256,0.0,swiglu,0,0.027807999402284622
512,2,62,uniform,256.0,256,256,0.0,swiglu,1,0.024992000311613083
512,2,62,high_variance,256.0,1,511,0.99609375,swiglu,0,0.0307839997112751
512,2,62,high_variance,256.0,1,511,0.99609375,swiglu,1,0.026976000517606735
512,2,62,high_variance,256.0,1,511,0.99609375,route_weight,0,0.016992000862956047
512,2,62,high_variance,256.0,1,511,0.99609375,route_weight,1,0.01600000075995922
512,2,62,high_variance,256.0,1,511,0.99609375,gate_up_active_prebuilt,0,0.063680000603199
512,2,62,high_variance,256.0,1,511,0.99609375,gate_up_active_prebuilt,1,0.06643199920654297
512,2,62,high_variance,256.0,1,511,0.99609375,down_active_prebuilt,0,0.04182400181889534
512,2,62,high_variance,256.0,1,511,0.99609375,down_active_prebuilt,1,0.039135999977588654
512,2,62,high_variance,256.0,1,511,0.99609375,down_full64_prebuilt,0,0.06940799951553345
512,2,62,high_variance,256.0,1,511,0.99609375,down_full64_prebuilt,1,0.050912000238895416
512,2,62,high_variance,256.0,1,511,0.99609375,gate_up_full64_prebuilt,0,0.06876800209283829
512,2,62,high_variance,256.0,1,511,0.99609375,gate_up_full64_prebuilt,1,0.07209599763154984
512,4,60,uniform,128.0,128,128,0.0,gate_up_full64_prebuilt,0,0.06841599941253662
512,4,60,uniform,128.0,128,128,0.0,gate_up_full64_prebuilt,1,0.06438399851322174
512,4,60,uniform,128.0,128,128,0.0,down_active_prebuilt,0,0.047520000487565994
512,4,60,uniform,128.0,128,128,0.0,down_active_prebuilt,1,0.04601600021123886
512,4,60,uniform,128.0,128,128,0.0,gate_up_active_prebuilt,0,0.05920000001788139
512,4,60,uniform,128.0,128,128,0.0,gate_up_active_prebuilt,1,0.05516799911856651
512,4,60,uniform,128.0,128,128,0.0,swiglu,0,0.03961599990725517
512,4,60,uniform,128.0,128,128,0.0,swiglu,1,0.03359999880194664
512,4,60,uniform,128.0,128,128,0.0,route_weight,0,0.029664000496268272
512,4,60,uniform,128.0,128,128,0.0,route_weight,1,0.023520000278949738
512,4,60,uniform,128.0,128,128,0.0,down_full64_prebuilt,0,0.05833600088953972
512,4,60,uniform,128.0,128,128,0.0,down_full64_prebuilt,1,0.060896001756191254
512,4,60,high_variance,128.0,1,255,0.9921875,down_active_prebuilt,0,0.06400000303983688
512,4,60,high_variance,128.0,1,255,0.9921875,down_active_prebuilt,1,0.04499199986457825
512,4,60,high_variance,128.0,1,255,0.9921875,gate_up_active_prebuilt,0,0.0801599994301796
512,4,60,high_variance,128.0,1,255,0.9921875,gate_up_active_prebuilt,1,0.06457599997520447
512,4,60,high_variance,128.0,1,255,0.9921875,swiglu,0,0.021536000072956085
512,4,60,high_variance,128.0,1,255,0.9921875,swiglu,1,0.02800000086426735
512,4,60,high_variance,128.0,1,255,0.9921875,gate_up_full64_prebuilt,0,0.06611199676990509
512,4,60,high_variance,128.0,1,255,0.9921875,gate_up_full64_prebuilt,1,0.062111999839544296
512,4,60,high_variance,128.0,1,255,0.9921875,route_weight,0,0.022592000663280487
512,4,60,high_variance,128.0,1,255,0.9921875,route_weight,1,0.024159999564290047
512,4,60,high_variance,128.0,1,255,0.9921875,down_full64_prebuilt,0,0.0615679994225502
512,4,60,high_variance,128.0,1,255,0.9921875,down_full64_prebuilt,1,0.05596800148487091
512,8,56,uniform,64.0,64,64,0.0,swiglu,0,0.03311999887228012
512,8,56,uniform,64.0,64,64,0.0,swiglu,1,0.02630399912595749
512,8,56,uniform,64.0,64,64,0.0,route_weight,0,0.017023999243974686
512,8,56,uniform,64.0,64,64,0.0,route_weight,1,0.015296000055968761
512,8,56,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,0,0.0753600001335144
512,8,56,uniform,64.0,64,64,0.0,gate_up_full64_prebuilt,1,0.07254400104284286
512,8,56,uniform,64.0,64,64,0.0,gate_up_active_prebuilt,0,0.08185599744319916
512,8,56,uniform,64.0,64,64,0.0,gate_up_active_prebuilt,1,0.07417599856853485
512,8,56,uniform,64.0,64,64,0.0,down_full64_prebuilt,0,0.06780800223350525
512,8,56,uniform,64.0,64,64,0.0,down_full64_prebuilt,1,0.052960000932216644
512,8,56,uniform,64.0,64,64,0.0,down_active_prebuilt,0,0.05510399863123894
512,8,56,uniform,64.0,64,64,0.0,down_active_prebuilt,1,0.052000001072883606
512,8,56,high_variance,64.0,1,127,0.984375,gate_up_full64_prebuilt,0,0.08534400165081024
512,8,56,high_variance,64.0,1,127,0.984375,gate_up_full64_prebuilt,1,0.08204799890518188
512,8,56,high_variance,64.0,1,127,0.984375,swiglu,0,0.04227200150489807
512,8,56,high_variance,64.0,1,127,0.984375,swiglu,1,0.03891199827194214
512,8,56,high_variance,64.0,1,127,0.984375,route_weight,0,0.03964800015091896
512,8,56,high_variance,64.0,1,127,0.984375,route_weight,1,0.025312000885605812
512,8,56,high_variance,64.0,1,127,0.984375,down_active_prebuilt,0,0.06940799951553345
512,8,56,high_variance,64.0,1,127,0.984375,down_active_prebuilt,1,0.06220800057053566
512,8,56,high_variance,64.0,1,127,0.984375,gate_up_active_prebuilt,0,0.08256000280380249
512,8,56,high_variance,64.0,1,127,0.984375,gate_up_active_prebuilt,1,0.0798719972372055
512,8,56,high_variance,64.0,1,127,0.984375,down_full64_prebuilt,0,0.05769599974155426
512,8,56,high_variance,64.0,1,127,0.984375,down_full64_prebuilt,1,0.0623680017888546
512,16,48,uniform,32.0,32,32,0.0,gate_up_active_prebuilt,0,0.13673600554466248
512,16,48,uniform,32.0,32,32,0.0,gate_up_active_prebuilt,1,0.12691199779510498
512,16,48,uniform,32.0,32,32,0.0,gate_up_full64_prebuilt,0,0.12246400117874146
512,16,48,uniform,32.0,32,32,0.0,gate_up_full64_prebuilt,1,0.12204799801111221
512,16,48,uniform,32.0,32,32,0.0,down_full64_prebuilt,0,0.08134400099515915
512,16,48,uniform,32.0,32,32,0.0,down_full64_prebuilt,1,0.08070400357246399
512,16,48,uniform,32.0,32,32,0.0,swiglu,0,0.028063999488949776
512,16,48,uniform,32.0,32,32,0.0,swiglu,1,0.02393599972128868
512,16,48,uniform,32.0,32,32,0.0,down_active_prebuilt,0,0.08534400165081024
512,16,48,uniform,32.0,32,32,0.0,down_active_prebuilt,1,0.08275199681520462
512,16,48,uniform,32.0,32,32,0.0,route_weight,0,0.017535999417304993
512,16,48,uniform,32.0,32,32,0.0,route_weight,1,0.01679999940097332
512,16,48,high_variance,32.0,1,63,0.96875,gate_up_full64_prebuilt,0,0.12601600587368011
512,16,48,high_variance,32.0,1,63,0.96875,gate_up_full64_prebuilt,1,0.12060800194740295
512,16,48,high_variance,32.0,1,63,0.96875,down_full64_prebuilt,0,0.08774399757385254
512,16,48,high_variance,32.0,1,63,0.96875,down_full64_prebuilt,1,0.08393599838018417
512,16,48,high_variance,32.0,1,63,0.96875,swiglu,0,0.02454400062561035
512,16,48,high_variance,32.0,1,63,0.96875,swiglu,1,0.026176000013947487
512,16,48,high_variance,32.0,1,63,0.96875,route_weight,0,0.02115200087428093
512,16,48,high_variance,32.0,1,63,0.96875,route_weight,1,0.015359999611973763
512,16,48,high_variance,32.0,1,63,0.96875,down_active_prebuilt,0,0.09136000275611877
512,16,48,high_variance,32.0,1,63,0.96875,down_active_prebuilt,1,0.08473599702119827
512,16,48,high_variance,32.0,1,63,0.96875,gate_up_active_prebuilt,0,0.12601600587368011
512,16,48,high_variance,32.0,1,63,0.96875,gate_up_active_prebuilt,1,0.12006399780511856
512,32,32,uniform,16.0,16,16,0.0,swiglu,0,0.041439998894929886
512,32,32,uniform,16.0,16,16,0.0,swiglu,1,0.03782400116324425
512,32,32,uniform,16.0,16,16,0.0,down_active_prebuilt,0,0.15110400319099426
512,32,32,uniform,16.0,16,16,0.0,down_active_prebuilt,1,0.1520639955997467
512,32,32,uniform,16.0,16,16,0.0,gate_up_active_prebuilt,0,0.23292799293994904
512,32,32,uniform,16.0,16,16,0.0,gate_up_active_prebuilt,1,0.22563199698925018
512,32,32,uniform,16.0,16,16,0.0,gate_up_full64_prebuilt,0,0.22409600019454956
512,32,32,uniform,16.0,16,16,0.0,gate_up_full64_prebuilt,1,0.22288000583648682
512,32,32,uniform,16.0,16,16,0.0,down_full64_prebuilt,0,0.13312000036239624
512,32,32,uniform,16.0,16,16,0.0,down_full64_prebuilt,1,0.13283200562000275
512,32,32,uniform,16.0,16,16,0.0,route_weight,0,0.017823999747633934
512,32,32,uniform,16.0,16,16,0.0,route_weight,1,0.016896000131964684
512,32,32,high_variance,16.0,1,31,0.9375,down_active_prebuilt,0,0.159743994474411
512,32,32,high_variance,16.0,1,31,0.9375,down_active_prebuilt,1,0.15196800231933594
512,32,32,high_variance,16.0,1,31,0.9375,route_weight,0,0.019807999953627586
512,32,32,high_variance,16.0,1,31,0.9375,route_weight,1,0.016416000202298164
512,32,32,high_variance,16.0,1,31,0.9375,down_full64_prebuilt,0,0.1552640050649643
512,32,32,high_variance,16.0,1,31,0.9375,down_full64_prebuilt,1,0.15081599354743958
512,32,32,high_variance,16.0,1,31,0.9375,gate_up_active_prebuilt,0,0.22115199267864227
512,32,32,high_variance,16.0,1,31,0.9375,gate_up_active_prebuilt,1,0.2240000069141388
512,32,32,high_variance,16.0,1,31,0.9375,gate_up_full64_prebuilt,0,0.22652800381183624
512,32,32,high_variance,16.0,1,31,0.9375,gate_up_full64_prebuilt,1,0.2280000001192093
512,32,32,high_variance,16.0,1,31,0.9375,swiglu,0,0.03455999866127968
512,32,32,high_variance,16.0,1,31,0.9375,swiglu,1,0.030368000268936157
512,64,0,uniform,8.0,8,8,0.0,down_active_prebuilt,0,0.2728640139102936
512,64,0,uniform,8.0,8,8,0.0,down_active_prebuilt,1,0.25603199005126953
512,64,0,uniform,8.0,8,8,0.0,swiglu,0,0.026367999613285065
512,64,0,uniform,8.0,8,8,0.0,swiglu,1,0.024351999163627625
512,64,0,uniform,8.0,8,8,0.0,down_full64_prebuilt,0,0.25225600600242615
512,64,0,uniform,8.0,8,8,0.0,down_full64_prebuilt,1,0.24659200012683868
512,64,0,uniform,8.0,8,8,0.0,gate_up_full64_prebuilt,0,0.43427199125289917
512,64,0,uniform,8.0,8,8,0.0,gate_up_full64_prebuilt,1,0.4323520064353943
512,64,0,uniform,8.0,8,8,0.0,route_weight,0,0.021727999672293663
512,64,0,uniform,8.0,8,8,0.0,route_weight,1,0.01571200042963028
512,64,0,uniform,8.0,8,8,0.0,gate_up_active_prebuilt,0,0.4292159974575043
512,64,0,uniform,8.0,8,8,0.0,gate_up_active_prebuilt,1,0.42294400930404663
512,64,0,high_variance,8.0,1,15,0.875,down_full64_prebuilt,0,0.3006080090999603
512,64,0,high_variance,8.0,1,15,0.875,down_full64_prebuilt,1,0.2908799946308136
512,64,0,high_variance,8.0,1,15,0.875,route_weight,0,0.03145600110292435
512,64,0,high_variance,8.0,1,15,0.875,route_weight,1,0.02844800055027008
512,64,0,high_variance,8.0,1,15,0.875,gate_up_full64_prebuilt,0,0.42399999499320984
512,64,0,high_variance,8.0,1,15,0.875,gate_up_full64_prebuilt,1,0.42665600776672363
512,64,0,high_variance,8.0,1,15,0.875,gate_up_active_prebuilt,0,0.4148159921169281
512,64,0,high_variance,8.0,1,15,0.875,gate_up_active_prebuilt,1,0.4091840088367462
512,64,0,high_variance,8.0,1,15,0.875,swiglu,0,0.02316799946129322
512,64,0,high_variance,8.0,1,15,0.875,swiglu,1,0.024992000311613083
512,64,0,high_variance,8.0,1,15,0.875,down_active_prebuilt,0,0.27321600914001465
512,64,0,high_variance,8.0,1,15,0.875,down_active_prebuilt,1,0.2794879972934723
1024,1,63,uniform,1024.0,1024,1024,0.0,gate_up_active_prebuilt,0,0.07228799909353256
1024,1,63,uniform,1024.0,1024,1024,0.0,gate_up_active_prebuilt,1,0.06735999882221222
1024,1,63,uniform,1024.0,1024,1024,0.0,down_full64_prebuilt,0,0.04012800008058548
1024,1,63,uniform,1024.0,1024,1024,0.0,down_full64_prebuilt,1,0.04105599969625473
1024,1,63,uniform,1024.0,1024,1024,0.0,gate_up_full64_prebuilt,0,0.058559998869895935
1024,1,63,uniform,1024.0,1024,1024,0.0,gate_up_full64_prebuilt,1,0.057920001447200775
1024,1,63,uniform,1024.0,1024,1024,0.0,down_active_prebuilt,0,0.03811199963092804
1024,1,63,uniform,1024.0,1024,1024,0.0,down_active_prebuilt,1,0.03667199984192848
1024,1,63,uniform,1024.0,1024,1024,0.0,route_weight,0,0.023264000192284584
1024,1,63,uniform,1024.0,1024,1024,0.0,route_weight,1,0.021215999498963356
1024,1,63,uniform,1024.0,1024,1024,0.0,swiglu,0,0.023455999791622162
1024,1,63,uniform,1024.0,1024,1024,0.0,swiglu,1,0.021663999184966087
1024,2,62,uniform,512.0,512,512,0.0,down_full64_prebuilt,0,0.05686400085687637
