task,sample_count,block_length,mini_batch_size,generation,threshold,target_total_length,repeat,trace_tag,wave_index,phase,layer,selected_sequences,physical_rows,live_positions,live_ratio,accepted_positions,active_experts,rows_per_active_expert_mean,rows_per_active_expert_p50,rows_per_active_expert_p90,tiny_expert_fraction_le4,rank_load_max,rank_load_mean,rank_load_cv,critical_rank,rank_fanout_mean,remote_pairs,remote_fraction,dispatch_bytes_bf16,combine_bytes_bf16,expert_histogram,rank_load,router_critical_ms,dispatch_critical_ms,expert_critical_ms,combine_critical_ms,shared_critical_ms,gather_critical_ms,prepare_attn_critical_ms,attention_critical_ms,prepare_mlp_critical_ms,mlp_critical_ms,postprocess_critical_ms,moe_component_sum_ms,block_component_sum_ms
gsm8k,32,128,2,128,0.9,256,2,trace_gsm8k_n32_B128_m2_g128_t0.9_L256_r2,815,middle,1,2,256,124,0.484375,6,166,12.337349397590362,5.0,24.0,0.4819277108433735,847.0,512.0,0.467972173662351,2,3.06640625,1486,0.7255859375,12173312,12173312,"[1,0,1,0,6,0,3,0,0,2,7,14,15,5,0,0,2,3,3,3,0,1,0,8,23,8,5,0,2,1,0,0,2,1,3,5,10,11,13,0,2,0,8,0,17,1,8,0,3,1,8,2,4,0,8,2,0,4,0,1,0,0,2,2,1,0,4,116,22,0,1,3,0,25,2,2,3,105,10,8,0,3,7,30,8,4,1,4,0,1,3,5,2,5,0,3,0,1,113,0,13,0,1,0,0,0,7,0,49,5,8,5,2,15,5,0,1,1,3,0,0,0,0,7,2,5,0,0,10,11,12,72,0,8,1,15,1,5,7,0,7,122,12,101,138,7,0,3,1,1,40,81,7,12,3,6,10,14,1,33,0,12,2,0,5,0,5,13,3,0,1,1,1,0,27,10,0,0,0,0,2,0,0,0,1,11,0,2,0,9,0,1,1,22,2,0,3,0,0,0,1,12,1,0,34,1,1,0,5,6,0,0,9,0,30,8,102,0,4,0,13,1,0,13,0,4,0,1,22,0,0,0,0,1,0,0,0,0,0,14,0,0,4,0,1,6,2,0,1,0,8,13,0,0,0,3]","[231,621,847,349]",0.25964799523353577,4.943871974945068,0.9351040124893188,0.36127999424934387,0.18863999843597412,0.25251200795173645,0.23206399381160736,0.9805759787559509,1.3261120319366455,14.759967803955078,0.044224001467227936,6.941055983304977,17.34294380992651
gsm8k,32,128,2,128,0.9,256,2,trace_gsm8k_n32_B128_m2_g128_t0.9_L256_r2,815,middle,8,2,256,124,0.484375,6,161,12.720496894409937,6.0,32.0,0.453416149068323,635.0,512.0,0.2894943722719812,2,3.203125,1553,0.75830078125,12722176,12722176,"[0,4,4,4,2,0,8,0,16,0,2,0,4,4,0,0,8,1,0,10,0,3,0,0,4,11,0,4,1,1,0,3,1,72,17,8,1,0,62,47,0,0,3,7,16,3,76,0,11,0,6,14,29,33,0,40,1,8,0,14,15,12,7,1,0,4,6,7,9,0,0,7,0,1,5,86,0,0,0,0,0,0,0,2,0,0,7,7,0,1,5,1,0,0,15,1,1,0,0,0,7,0,2,6,1,0,0,10,0,6,14,0,1,0,21,8,1,0,11,0,0,5,1,0,1,0,0,0,0,0,12,0,63,7,0,6,0,38,0,0,7,0,1,2,0,0,12,3,8,13,0,0,10,3,2,1,52,13,0,0,4,58,1,55,4,13,0,14,2,2,58,4,0,0,0,8,12,64,9,8,0,21,8,4,2,13,6,3,3,3,3,0,1,0,2,3,6,0,6,4,19,0,0,1,3,0,25,26,2,3,0,0,0,6,32,6,6,9,0,0,0,1,1,16,1,2,8,149,0,0,11,0,3,0,0,0,143,2,1,5,0,3,0,3,7,15,4,4,8,1,0,3,0,4,0,0]","[598,260,635,555]",0.28803199529647827,5.0365118980407715,0.8851519823074341,0.3246079981327057,0.23478400707244873,0.31891199946403503,0.2467840015888214,0.9925119876861572,1.174496054649353,14.685215950012207,0.047168001532554626,7.087999880313873,17.146175995469093
gsm8k,32,128,2,128,0.9,256,2,trace_gsm8k_n32_B128_m2_g128_t0.9_L256_r2,815,middle,16,2,256,124,0.484375,6,126,16.253968253968253,6.0,37.5,0.4523809523809524,960.0,512.0,0.5080284246467155,2,2.9375,1598,0.7802734375,13090816,13090816,"[0,10,0,0,4,38,2,10,10,0,8,11,2,45,6,1,0,5,0,17,20,21,0,5,0,0,0,19,12,0,0,25,0,0,17,0,0,0,1,1,0,0,4,0,4,0,4,0,0,0,30,0,1,21,0,12,0,1,0,0,0,1,0,1,32,1,10,1,84,0,0,0,2,0,0,7,0,6,32,32,6,0,0,19,1,0,0,0,11,18,0,23,4,0,5,49,0,4,2,0,16,0,0,0,0,0,0,1,0,26,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,3,117,102,0,0,11,0,54,0,0,6,0,1,15,0,1,1,0,28,0,0,0,1,0,2,63,0,0,8,19,9,0,4,0,1,6,4,9,0,0,0,141,0,0,14,7,1,0,2,2,0,11,0,0,0,121,176,1,9,0,4,4,0,4,21,6,0,1,0,10,0,2,0,0,0,0,11,0,0,0,0,0,2,0,0,0,2,89,0,1,0,0,0,59,0,3,6,0,6,0,9,2,0,1,0,0,5,0,4,4,0,0,26,0,1,0,0,1,0,37,1,6,0,0,1,0,0]","[369,398,960,321]",0.26611199975013733,5.097599983215332,0.8318719863891602,0.3344320058822632,0.2717440128326416,0.33561599254608154,0.26499199867248535,0.9800959825515747,1.1856640577316284,14.770112037658691,0.04521600157022476,7.137375980615616,17.246080078184605
gsm8k,32,128,2,128,0.9,256,2,trace_gsm8k_n32_B128_m2_g128_t0.9_L256_r2,815,middle,24,2,256,124,0.484375,6,120,17.066666666666666,6.5,36.300000000000026,0.38333333333333336,729.0,512.0,0.38041841459899867,1,3.02734375,1510,0.7373046875,12369920,12369920,"[0,0,0,27,0,0,0,0,22,0,1,0,0,39,0,0,0,4,9,0,0,5,3,0,9,4,0,0,0,0,11,2,0,0,0,0,1,0,0,0,0,2,5,7,6,0,17,0,84,0,3,5,0,0,50,0,31,0,10,36,0,14,0,0,0,0,0,2,3,7,0,0,54,0,0,7,1,0,0,2,0,0,2,48,26,0,0,6,1,0,8,4,1,0,1,16,0,0,0,1,0,10,0,9,0,31,1,122,0,2,85,12,0,0,0,212,0,0,6,23,1,5,0,9,1,7,0,3,0,1,0,6,7,0,0,0,11,0,0,0,17,0,0,0,0,0,0,0,0,0,0,2,15,0,2,0,0,0,2,10,9,13,15,3,0,0,5,0,0,11,1,0,0,28,2,0,0,0,0,0,0,5,0,0,12,3,0,0,0,0,27,40,2,0,3,0,0,0,2,29,0,0,229,1,13,2,0,0,9,0,0,0,0,10,72,1,22,4,2,0,4,1,0,0,0,3,112,1,0,0,9,10,9,0,0,0,0,5,6,0,0,9,0,1,0,4,6,0,0,0,14,6,2,28,17,17]","[407,729,247,665]",0.27190399169921875,5.00435209274292,0.7363200187683105,0.12675200402736664,0.32499200105667114,0.4166719913482666,0.28118398785591125,0.9741439819335938,1.1591039896011353,14.658592224121094,0.047775998711586,6.880992099642754,17.12080018222332
gsm8k,32,128,2,128,0.9,256,2,trace_gsm8k_n32_B128_m2_g128_t0.9_L256_r2,815,middle,31,2,256,124,0.484375,6,149,13.74496644295302,5.0,37.60000000000005,0.4697986577181208,900.0,512.0,0.5067202044526998,3,2.98046875,1416,0.69140625,11599872,11599872,"[0,0,0,1,0,4,2,1,2,1,0,0,10,3,0,0,11,1,0,7,6,9,2,0,0,14,1,3,1,9,2,2,18,3,3,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,0,10,0,0,3,0,1,0,0,3,2,18,13,0,14,2,3,9,0,1,6,0,0,2,3,25,0,0,0,6,0,5,28,2,0,2,14,0,2,57,4,0,5,0,14,6,20,2,0,4,2,3,20,5,11,0,3,0,0,0,21,0,0,3,0,0,33,0,0,0,11,3,17,2,0,40,0,37,0,11,1,0,1,6,5,6,0,0,65,1,3,0,0,1,0,0,1,0,1,0,64,4,7,0,0,14,1,0,6,0,14,2,0,6,175,1,0,0,0,3,9,14,0,1,0,3,3,1,8,0,24,1,5,0,3,0,18,2,0,0,0,36,2,6,0,7,0,36,0,7,0,0,47,5,18,2,2,3,0,41,0,0,42,15,107,0,35,0,0,0,0,32,23,5,10,0,0,0,3,4,0,1,0,2,2,107,0,0,5,45,23,40,43,0,87,0,5,4,0,0,6,67,10,1,0,0]","[174,447,527,900]",0.2794559895992279,5.036704063415527,0.8540160059928894,0.1605439931154251,0.3978880047798157,0.4702720046043396,0.2415039986371994,0.9775679707527161,1.1713919639587402,14.778047561645508,0.04467200115323067,7.198880061507225,17.213183496147394
gsm8k,32,128,2,128,0.9,256,2,trace_gsm8k_n32_B128_m2_g128_t0.9_L256_r2,816,middle,1,2,256,123,0.48046875,3,167,12.263473053892216,4.0,39.80000000000001,0.5269461077844312,862.0,512.0,0.4176971408679473,2,2.99609375,1483,0.72412109375,12148736,12148736,"[1,0,0,1,3,0,0,0,0,2,1,8,3,5,3,0,1,1,0,0,0,0,0,1,41,2,2,0,1,2,0,0,3,1,0,3,42,6,16,2,3,0,9,0,5,3,11,0,1,39,8,0,3,0,3,8,3,5,0,3,0,2,3,23,2,0,2,75,18,0,0,0,0,14,0,0,0,37,52,4,1,0,6,10,7,0,1,0,6,0,2,7,5,1,3,1,1,0,31,0,23,0,7,6,0,0,4,0,48,1,6,3,2,8,3,0,17,0,4,3,0,1,0,4,1,0,6,0,102,4,13,53,1,8,0,8,65,1,7,0,6,59,9,105,127,9,1,0,39,1,11,60,0,3,3,5,10,2,1,47,0,8,3,0,0,0,1,9,1,0,0,33,0,0,14,8,0,2,0,1,3,3,0,0,0,10,1,1,0,2,0,2,5,20,0,2,0,0,0,0,0,4,1,2,79,1,0,1,4,6,1,0,55,0,18,6,59,2,1,0,7,3,0,6,2,5,1,11,24,0,0,0,0,3,5,0,0,0,3,6,1,0,58,1,0,6,0,1,4,0,7,7,2,0,2,38]","[283,433,862,470]",0.267551988363266,4.960671901702881,0.9430080056190491,0.28908801078796387,0.16553600132465363,0.24691200256347656,0.2070080041885376,0.9691519737243652,1.292191982269287,14.858559608459473,0.044895999133586884,6.87276791036129,17.37180756777525
gsm8k,32,128,2,128,0.9,256,2,trace_gsm8k_n32_B128_m2_g128_t0.9_L256_r2,816,middle,8,2,256,123,0.48046875,3,167,12.263473053892216,5.0,31.400000000000006,0.47305389221556887,586.0,512.0,0.13279095643285185,1,3.0859375,1554,0.7587890625,12730368,12730368,"[0,4,6,0,1,2,1,0,6,0,1,1,0,2,0,0,0,0,0,10,0,1,0,0,0,7,0,2,5,0,0,0,13,44,9,30,0,0,70,21,0,3,6,19,16,0,38,0,5,2,0,8,34,15,11,31,0,2,2,4,7,4,5,6,0,0,19,4,4,0,0,9,0,0,29,62,0,2,24,0,7,0,1,0,29,0,4,26,2,1,1,33,1,1,6,9,0,9,0,0,84,0,1,5,0,3,0,8,1,6,9,6,30,0,10,5,4,0,7,1,0,0,63,35,1,0,11,13,0,1,0,0,16,1,0,1,0,20,0,2,1,2,0,6,0,0,5,2,5,0,0,0,3,2,1,0,18,10,0,0,1,84,3,17,0,6,15,19,13,3,35,2,0,0,7,1,7,29,3,0,68,4,4,0,1,4,0,2,6,4,1,0,0,2,0,5,7,1,2,8,32,0,0,3,16,0,6,28,2,18,2,0,0,2,12,28,14,27,2,0,0,1,2,13,0,1,4,90,0,0,2,33,17,0,0,0,114,2,0,4,2,6,0,3,1,43,2,4,4,3,0,1,0,2,2,0]","[454,586,435,573]",0.2694079875946045,5.026847839355469,0.8543040156364441,0.143327996134758,0.25279998779296875,0.3185279965400696,0.2648000121116638,1.0149120092391968,1.2371200323104858,14.591903686523438,0.047520000487565994,6.865215823054314,17.15625574067235
gsm8k,32,128,2,128,0.9,256,2,trace_gsm8k_n32_B128_m2_g128_t0.9_L256_r2,816,middle,16,2,256,123,0.48046875,3,154,13.2987012987013,5.0,34.70000000000002,0.4675324675324675,872.0,512.0,0.43516352594343594,2,3.00390625,1523,0.74365234375,12476416,12476416,"[0,7,1,3,3,10,1,7,5,0,7,7,5,47,4,0,4,1,0,0,9,13,0,1,0,0,0,5,0,0,0,4,0,0,35,0,0,4,1,0,3,0,10,0,27,0,5,0,0,0,19,0,0,35,0,9,0,1,0,6,0,0,0,24,27,8,8,0,70,0,0,5,0,7,2,3,1,5,6,15,1,1,0,33,0,0,3,0,1,0,6,26,3,0,2,42,11,10,38,2,55,1,9,5,0,0,5,2,2,60,21,3,2,0,0,1,1,0,0,3,3,13,0,0,1,0,0,0,7,5,91,67,0,17,8,0,35,0,0,0,0,1,27,1,1,0,0,34,0,1,4,10,0,16,37,0,0,16,11,26,0,3,3,0,1,25,4,1,1,0,141,0,1,11,0,25,0,4,1,1,7,1,0,1,24,184,2,2,1,3,10,0,13,9,7,0,2,0,24,0,2,2,1,0,2,14,0,0,1,0,1,6,0,0,0,0,55,0,2,0,4,0,31,1,5,6,0,6,0,34,0,0,1,0,0,4,4,5,1,0,0,21,2,0,0,0,3,1,52,7,0,0,0,0,0,1]","[323,523,872,330]",0.28246399760246277,4.951712131500244,0.9123839735984802,0.3022400140762329,0.21030400693416595,0.2744320034980774,0.2657279968261719,1.0187840461730957,1.3638399839401245,14.800671577453613,0.048128001391887665,6.933536127209663,17.497151605784893
gsm8k,32,128,2,128,0.9,256,2,trace_gsm8k_n32_B128_m2_g128_t0.9_L256_r2,816,middle,24,2,256,123,0.48046875,3,130,15.753846153846155,6.0,40.0,0.4307692307692308,778.0,512.0,0.3217236209183838,1,3.16015625,1659,0.81005859375,13590528,13590528,"[0,0,0,40,0,0,0,0,25,0,1,0,0,79,0,1,0,1,23,0,10,1,0,0,7,5,0,2,0,0,21,1,0,7,0,0,0,0,2,1,0,4,11,23,6,0,10,0,86,0,2,7,0,0,57,0,27,0,13,32,2,4,0,0,0,0,1,1,9,2,5,0,38,4,0,18,7,0,0,8,0,1,0,31,13,0,0,8,2,0,4,1,0,1,0,34,0,0,0,10,1,20,0,16,0,23,0,170,4,1,40,16,0,0,0,190,0,0,3,0,2,70,0,3,1,4,0,16,0,9,7,3,8,0,0,0,2,0,0,0,8,0,0,0,0,0,0,5,0,3,0,8,47,1,7,0,0,0,1,0,4,22,9,11,1,0,5,0,0,6,0,7,0,28,14,0,0,0,0,0,6,6,0,1,17,12,1,1,1,0,29,53,2,0,2,0,0,0,0,21,0,0,107,1,6,0,0,0,13,0,0,0,0,3,61,3,14,0,0,0,4,0,0,0,0,0,56,2,0,0,0,0,14,0,0,0,4,9,2,0,0,3,0,0,0,3,3,5,2,0,16,4,2,47,2,5]","[511,778,343,416]",0.2725439965724945,5.011744022369385,0.7538880109786987,0.2242880016565323,0.32412800192832947,0.4070720076560974,0.2786239981651306,1.015231966972351,1.2235840559005737,14.822848320007324,0.04412800073623657,6.993664041161537,17.384416341781616
gsm8k,32,128,2,128,0.9,256,2,trace_gsm8k_n32_B128_m2_g128_t0.9_L256_r2,816,middle,31,2,256,123,0.48046875,3,135,15.170370370370371,6.0,43.800000000000026,0.4666666666666667,960.0,512.0,0.5435463008583149,3,2.875,1374,0.6708984375,11255808,11255808,"[0,0,6,0,0,1,2,20,1,0,0,0,7,0,4,0,7,13,0,1,15,14,1,0,0,2,0,15,0,14,7,0,14,0,0,0,0,0,1,0,4,0,0,0,3,1,0,0,0,4,0,12,0,0,3,3,0,0,0,0,0,21,9,0,3,0,3,4,0,1,9,0,0,2,3,16,0,0,1,6,0,3,14,1,0,0,3,0,2,96,1,0,4,0,7,45,18,4,0,0,0,1,15,6,6,1,1,1,13,17,54,0,0,11,0,0,39,0,0,0,13,0,9,0,0,42,0,16,0,3,0,0,1,5,3,4,0,0,11,0,3,0,0,4,0,0,0,0,3,0,85,7,8,0,0,0,0,40,9,1,13,0,0,13,54,0,0,0,3,0,9,2,2,0,0,3,0,2,1,0,37,0,4,0,0,1,24,2,0,0,0,35,2,5,0,46,0,99,1,7,0,0,52,9,11,1,2,2,0,57,0,0,62,8,116,0,5,1,0,0,0,30,29,3,0,0,0,0,4,7,0,4,0,5,2,93,0,0,0,30,38,8,71,0,74,0,3,3,0,0,1,31,34,4,0,0]","[205,491,392,960]",0.2687999904155731,5.007167816162109,0.8122559785842896,0.13488000631332397,0.3373759984970093,0.4044159948825836,0.23478400707244873,1.0207680463790894,1.1605759859085083,14.590815544128418,0.04572800174355507,6.964895784854889,17.05267158523202
gsm8k,32,128,2,128,0.9,256,2,trace_gsm8k_n32_B128_m2_g128_t0.9_L256_r2,817,middle,1,2,256,122,0.4765625,17,185,11.07027027027027,5.0,21.19999999999999,0.4594594594594595,777.0,512.0,0.41288388047353314,2,3.05078125,1425,0.69580078125,11673600,11673600,"[2,0,3,0,5,0,6,1,0,3,8,11,7,12,4,0,6,5,5,0,3,3,0,14,28,11,3,1,2,0,2,0,0,1,0,5,11,7,7,5,1,2,6,0,24,1,9,0,4,1,8,0,4,2,4,5,1,4,1,9,0,4,3,0,3,0,2,117,24,0,2,2,2,13,0,0,0,71,11,6,3,5,9,27,7,15,5,0,0,1,5,1,7,6,3,1,0,0,106,0,13,0,5,19,0,1,14,0,74,1,9,5,7,11,6,1,2,1,1,0,2,1,0,8,8,8,8,0,9,13,11,60,1,8,0,8,1,1,2,2,7,118,4,104,133,7,0,4,1,4,20,47,7,6,3,5,9,1,4,26,0,10,5,1,5,0,11,8,5,0,3,10,2,1,17,32,0,0,8,2,1,0,0,0,0,4,0,6,0,9,0,11,3,28,0,22,0,0,0,1,1,2,1,16,12,0,0,0,1,2,0,0,7,0,19,7,91,0,3,1,15,0,0,8,0,6,0,2,25,2,0,1,0,4,1,1,0,0,0,15,3,0,10,0,1,3,2,2,0,0,4,6,0,4,1,5]","[274,659,777,338]",0.2807359993457794,4.910367965698242,1.011199951171875,0.38467198610305786,0.12876799702644348,0.19305600225925446,0.20262399315834045,0.9792320132255554,1.2959359884262085,14.798175811767578,0.047168001532554626,6.908799901604652,17.323135808110237
gsm8k,32,128,2,128,0.9,256,2,trace_gsm8k_n32_B128_m2_g128_t0.9_L256_r2,817,middle,8,2,256,122,0.4765625,17,172,11.906976744186046,6.0,33.900000000000006,0.436046511627907,696.0,512.0,0.2369125328423413,0,3.09765625,1467,0.71630859375,12017664,12017664,"[0,20,4,3,6,0,19,0,11,0,0,7,8,3,0,3,0,4,0,8,0,7,0,1,11,26,2,32,1,1,0,0,16,65,5,1,0,0,79,33,10,0,9,9,8,8,61,0,4,0,64,4,9,35,4,31,0,11,1,42,2,6,1,1,0,2,4,4,4,52,2,4,0,0,2,87,0,2,0,0,3,0,0,1,9,0,10,18,0,0,0,5,0,7,12,4,0,0,2,0,22,0,2,6,0,0,0,18,13,6,21,0,7,0,1,12,1,0,3,0,6,2,24,1,3,1,0,0,0,11,6,0,34,1,0,4,1,9,8,1,3,0,10,12,0,0,11,0,9,15,0,0,16,2,2,0,39,11,0,0,10,36,3,41,2,18,0,27,37,17,17,1,0,0,0,5,7,51,9,7,1,13,0,2,0,6,14,2,6,2,4,0,2,1,6,0,0,4,10,2,3,0,10,6,1,0,14,15,17,6,4,1,3,0,42,1,14,8,5,0,3,0,3,11,0,4,10,61,0,0,4,0,7,0,0,0,70,0,0,6,1,4,0,3,2,49,2,0,0,5,0,2,2,1,0,1]","[696,383,543,426]",0.2847360074520111,5.012608051300049,0.9036800265312195,0.23660799860954285,0.21199999749660492,0.2778559923171997,0.2545599937438965,1.0251519680023193,1.2928639650344849,14.70412826538086,0.04467200115323067,6.927488073706627,17.32137619331479
gsm8k,32,128,2,128,0.9,256,2,trace_gsm8k_n32_B128_m2_g128_t0.9_L256_r2,817,middle,16,2,256,122,0.4765625,17,139,14.733812949640289,7.0,40.0,0.38848920863309355,608.0,512.0,0.12100708844568389,2,3.1484375,1489,0.72705078125,12197888,12197888,"[0,10,7,0,3,9,0,18,33,3,11,26,45,60,3,0,0,2,0,50,12,19,0,6,0,0,0,9,7,0,0,97,0,0,13,0,0,2,0,0,0,0,3,0,5,0,1,0,0,10,9,0,0,6,0,2,0,3,1,0,0,5,0,3,1,25,30,0,3,0,0,0,0,0,5,9,0,6,71,71,16,1,0,34,1,0,0,3,13,0,0,38,3,0,8,45,0,0,0,1,13,1,4,4,0,0,1,0,1,8,2,0,1,0,0,0,2,0,0,0,14,1,0,0,0,0,0,0,4,0,45,42,0,31,10,0,18,0,4,0,0,2,11,1,0,0,1,63,0,11,0,1,0,2,15,0,0,1,21,10,0,4,34,0,0,19,4,0,1,0,26,18,0,9,0,0,1,1,6,0,5,0,0,2,121,41,0,2,4,11,6,0,37,13,1,0,0,0,1,0,17,2,1,1,5,9,12,1,8,6,0,16,0,0,0,3,40,0,5,30,7,0,32,14,40,63,0,9,0,20,2,0,0,0,0,7,0,1,32,0,0,34,0,0,0,0,1,0,16,18,1,0,0,6,0,0]","[493,436,608,511]",0.2675839960575104,5.014272212982178,0.8589119911193848,0.2696639895439148,0.25043201446533203,0.31407999992370605,0.2618879973888397,0.9812160134315491,1.1127359867095947,14.597951889038086,0.06003199890255928,6.974944204092026,17.01382388547063
gsm8k,32,128,2,128,0.9,256,2,trace_gsm8k_n32_B128_m2_g128_t0.9_L256_r2,817,middle,24,2,256,122,0.4765625,17,133,15.398496240601503,6.0,35.8,0.44360902255639095,715.0,512.0,0.2553108684062768,1,3.0859375,1547,0.75537109375,12673024,12673024,"[0,0,6,27,0,1,0,0,12,0,1,0,0,4,0,1,0,13,6,1,0,1,2,0,8,0,0,0,0,6,17,0,0,1,0,0,2,0,6,0,0,13,4,21,12,0,8,0,88,0,10,25,0,0,16,1,34,1,3,0,0,0,0,0,0,0,0,4,14,2,0,0,49,1,0,28,4,0,0,11,1,3,6,35,4,0,1,10,0,0,1,1,4,0,4,18,0,0,0,1,2,15,1,13,0,38,0,80,0,1,93,3,0,0,0,157,0,0,45,0,0,40,0,17,0,5,0,3,3,54,8,17,1,0,0,0,25,0,0,28,14,1,0,0,0,0,1,0,4,4,0,23,33,0,19,21,0,0,7,0,8,20,9,29,0,0,5,0,1,12,2,3,0,40,4,2,0,0,0,0,2,13,0,0,31,2,2,0,1,0,35,20,0,1,0,0,0,0,4,9,0,0,93,2,29,1,0,0,1,0,0,0,0,15,71,2,16,1,1,0,6,0,0,0,0,0,46,0,0,0,10,13,0,0,0,0,3,21,29,0,0,1,0,0,0,0,4,3,0,0,29,1,0,6,36,24]","[351,715,504,478]",0.2717440128326416,4.974751949310303,0.8240320086479187,0.3115519881248474,0.29606398940086365,0.36287999153137207,0.2369920015335083,0.9808319807052612,1.139296054840088,14.659775733947754,0.04508800059556961,7.041023939847946,17.06198377162218
gsm8k,32,128,2,128,0.9,256,2,trace_gsm8k_n32_B128_m2_g128_t0.9_L256_r2,817,middle,31,2,256,122,0.4765625,17,158,12.962025316455696,5.0,28.500000000000057,0.4430379746835443,1000.0,512.0,0.6077907215129452,3,2.90625,1479,0.72216796875,12115968,12115968,"[3,1,4,0,0,13,3,0,7,0,0,0,9,1,1,0,15,12,0,15,5,9,3,4,0,4,3,2,1,11,6,4,14,0,7,1,0,0,4,0,0,0,0,0,3,5,0,0,0,0,1,6,0,0,2,0,5,6,0,5,0,25,16,0,8,0,2,11,0,6,12,0,0,2,1,13,0,0,0,5,0,7,4,9,0,0,2,0,0,5,3,0,5,0,14,11,3,2,0,0,0,7,2,3,7,0,0,2,1,0,0,0,0,3,0,0,55,0,0,0,3,1,1,0,0,15,0,22,0,9,1,3,0,10,9,13,0,0,125,1,4,0,0,7,0,0,6,0,1,0,32,0,6,0,0,42,2,0,8,1,11,1,0,13,77,0,1,0,1,0,11,16,1,0,2,7,1,2,17,0,50,4,9,0,2,1,19,2,0,0,3,34,2,8,0,5,0,8,0,5,0,0,19,62,16,5,0,4,1,1,0,1,48,10,125,0,43,13,0,0,69,108,107,9,15,0,16,0,4,1,0,3,2,2,2,113,0,3,6,25,27,21,41,0,13,0,5,1,0,1,5,2,14,7,1,1]","[236,247,565,1000]",0.31433600187301636,5.019807815551758,0.8850560188293457,0.3033280074596405,0.22899200022220612,0.2937920093536377,0.2433599978685379,0.9864000082015991,1.213919997215271,14.609184265136719,0.04499199986457825,7.045311853289604,17.097856268286705
gsm8k,32,128,2,128,0.9,256,2,trace_gsm8k_n32_B128_m2_g128_t0.9_L256_r2,818,middle,1,2,256,122,0.4765625,3,167,12.263473053892216,5.0,21.80000000000001,0.49700598802395207,809.0,512.0,0.4278614430264907,2,3.0859375,1522,0.7431640625,12468224,12468224,"[0,0,0,1,9,0,0,1,1,3,16,10,14,11,3,0,3,1,0,1,2,1,0,10,12,14,2,0,1,0,0,1,6,3,0,6,8,3,21,2,2,0,8,0,17,3,5,0,2,2,3,0,0,0,6,4,1,7,1,14,0,0,5,0,0,0,3,113,16,1,0,1,0,23,0,0,0,119,8,5,1,1,4,28,4,0,5,0,0,0,3,1,1,1,4,0,2,0,111,0,18,0,14,9,1,0,6,0,35,9,18,4,7,8,9,0,2,1,2,0,1,2,2,11,1,7,2,0,10,5,13,114,0,7,0,9,2,3,8,0,3,117,10,100,142,19,0,1,1,1,25,85,0,4,8,5,4,2,4,30,0,10,4,0,5,0,3,2,0,0,5,1,0,0,7,17,0,5,0,0,1,0,0,1,2,2,0,9,0,3,0,0,1,26,1,3,9,0,0,0,2,5,0,19,16,5,2,0,1,7,0,0,8,0,24,11,103,0,5,0,15,1,0,14,2,3,0,12,28,2,0,0,0,1,0,0,0,0,5,8,4,0,1,0,0,4,4,0,1,0,8,7,0,1,0,0]","[246,624,809,369]",0.2560639977455139,4.825088024139404,0.8962240219116211,0.26259198784828186,0.2008640021085739,0.2664960026741028,0.23164799809455872,0.9467520117759705,1.3118400573730469,14.574239730834961,0.04992000013589859,6.707328036427498,17.114399798214436
gsm8k,32,128,2,128,0.9,256,2,trace_gsm8k_n32_B128_m2_g128_t0.9_L256_r2,818,middle,8,2,256,122,0.4765625,3,173,11.83815028901734,5.0,26.600000000000023,0.48554913294797686,723.0,512.0,0.2689432558245617,3,3.1171875,1500,0.732421875,12288000,12288000,"[0,7,2,5,2,2,6,0,6,0,3,2,3,4,4,0,4,2,0,12,1,7,0,1,3,5,0,2,2,0,0,3,0,56,15,14,0,0,75,21,0,1,2,6,19,3,65,1,4,3,1,14,27,10,0,37,0,9,1,4,8,9,3,3,0,0,2,4,1,0,0,5,0,0,12,92,0,1,0,0,10,0,0,1,1,0,11,10,0,5,2,1,0,0,5,2,1,1,0,6,48,0,3,3,0,0,0,20,3,6,4,0,7,1,1,8,5,0,6,3,1,1,39,1,1,0,0,3,0,14,7,0,25,0,0,2,0,40,7,3,0,0,1,1,0,0,1,1,12,3,3,0,10,0,0,2,23,16,5,0,7,67,0,31,5,7,0,13,18,2,11,1,0,0,0,4,15,53,0,11,0,24,19,6,0,7,0,2,1,5,4,0,2,1,2,1,6,1,21,5,12,0,10,3,5,0,29,16,6,5,6,4,8,2,41,8,16,33,0,0,1,8,0,13,0,0,4,148,0,0,61,0,1,0,0,0,196,4,0,1,3,7,0,11,13,2,0,0,3,0,0,1,0,2,1,0]","[499,337,489,723]",0.29334399104118347,5.043231964111328,0.9436799883842468,0.2754240036010742,0.1865919977426529,0.26924800872802734,0.24182400107383728,0.9714879989624023,1.1926720142364502,14.739775657653809,0.046112000942230225,7.011519953608513,17.19187167286873
