plan,task,n,mini,target,threshold,repeat,barrier,schedule_barrier,policy,block_schedule,fixed,model_seconds,elapsed_seconds,nfe,generated_tokens,correct,total,accuracy,passing_ids,evidence,result_dir
exhaustive_128,gsm8k,8,8,256,0.9,9,,False,32_16_32_32_16,"[32,16,32,32,16]",False,16.668628454208374,16.669885635375977,201,1246,5,8,0.625,"[0,1,3,4,6]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_gsm8k_n8_m8_L256_t0.9_r9
exhaustive_128,gsm8k,8,8,256,0.9,9,,False,32_16_64_16,"[32,16,64,16]",False,19.816293716430664,19.817541122436523,231,1249,4,8,0.5,"[0,1,3,4]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_gsm8k_n8_m8_L256_t0.9_r9
exhaustive_128,gsm8k,8,8,256,0.9,9,,False,32_32_16_16_16_16,"[32,32,16,16,16,16]",False,14.759315013885498,14.760719537734985,189,1265,5,8,0.625,"[0,1,3,4,6]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_gsm8k_n8_m8_L256_t0.9_r9
exhaustive_128,gsm8k,8,8,256,0.9,9,,False,32_32_16_16_32,"[32,32,16,16,32]",False,21.50958561897278,21.510993242263794,235,1265,5,8,0.625,"[0,1,3,4,6]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_gsm8k_n8_m8_L256_t0.9_r9
exhaustive_128,gsm8k,8,8,256,0.9,9,,False,32_32_16_32_16,"[32,32,16,32,16]",False,14.990501642227173,14.991763353347778,182,1265,4,8,0.5,"[0,1,3,6]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_gsm8k_n8_m8_L256_t0.9_r9
exhaustive_128,gsm8k,8,8,256,0.9,9,,False,32_32_32_16_16,"[32,32,32,16,16]",False,10.595595836639404,10.596859216690063,138,1261,5,8,0.625,"[0,1,3,4,6]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_gsm8k_n8_m8_L256_t0.9_r9
exhaustive_128,gsm8k,8,8,256,0.9,9,,False,32_32_32_32,"[32,32,32,32]",True,8.199750185012817,8.200950622558594,106,1261,5,8,0.625,"[0,1,3,4,6]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_gsm8k_n8_m8_L256_t0.9_r9
exhaustive_128,gsm8k,8,8,256,0.9,9,,False,32_32_64,"[32,32,64]",False,14.336739778518677,14.33796215057373,167,1260,5,8,0.625,"[0,1,3,4,6]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_gsm8k_n8_m8_L256_t0.9_r9
exhaustive_128,gsm8k,8,8,256,0.9,9,,False,32_64_16_16,"[32,64,16,16]",False,25.109697818756104,25.110960721969604,260,1242,4,8,0.5,"[1,3,4,6]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_gsm8k_n8_m8_L256_t0.9_r9
exhaustive_128,gsm8k,8,8,256,0.9,9,,False,32_64_32,"[32,64,32]",False,22.77336621284485,22.774583339691162,243,1242,4,8,0.5,"[1,3,4,6]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_gsm8k_n8_m8_L256_t0.9_r9
