case_id,task,phase,scope,total_rows,active_experts,inactive_experts,geometry,mean_m_e,min_m_e,max_m_e,m_e_cv,candidate,max_abs,mean_abs,relative_l2,cosine
case_013_real,gsm8k,middle,real_route_replay,615,44,20,real,13.977272727272727,1,83,1.3026683922553388,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4594467856454685e-08,0.0028237253427505493,0.9999959468841553
case_014_real,gsm8k,middle,real_route_replay,1489,45,19,real,33.08888888888889,1,494,3.029988672820829,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4771267764501772e-08,0.0028205239214003086,0.9999960660934448
case_014_real,gsm8k,middle,real_route_replay,1489,45,19,real,33.08888888888889,1,494,3.029988672820829,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4771267764501772e-08,0.0028205239214003086,0.9999960660934448
case_015_real,humaneval,early,real_route_replay,276,24,40,real,11.5,1,39,0.9294590576709543,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4441478235482919e-08,0.002819041023030877,0.9999960064888
case_015_real,humaneval,early,real_route_replay,276,24,40,real,11.5,1,39,0.9294590576709543,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4441478235482919e-08,0.002819041023030877,0.9999960064888
case_016_real,humaneval,early,real_route_replay,1667,44,20,real,37.88636363636363,1,271,1.3240985594254273,torch_grouped_full64_prebuilt,9.5367431640625e-07,1.4953293714370375e-08,0.0028256906662136316,0.9999959468841553
case_016_real,humaneval,early,real_route_replay,1667,44,20,real,37.88636363636363,1,271,1.3240985594254273,torch_grouped_active_prebuilt_oracle,9.5367431640625e-07,1.4953293714370375e-08,0.0028256906662136316,0.9999959468841553
case_017_real,humaneval,early,real_route_replay,1525,42,22,real,36.30952380952381,1,228,1.5259258735491652,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4733504194452962e-08,0.0028201949317008257,0.9999960660934448
case_017_real,humaneval,early,real_route_replay,1525,42,22,real,36.30952380952381,1,228,1.5259258735491652,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4733504194452962e-08,0.0028201949317008257,0.9999960660934448
case_018_real,humaneval,early,real_route_replay,2398,38,26,real,63.10526315789474,1,467,1.819840127975464,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4491524424897761e-08,0.0028186519630253315,0.9999960660934448
case_018_real,humaneval,early,real_route_replay,2398,38,26,real,63.10526315789474,1,467,1.819840127975464,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4491524424897761e-08,0.0028186519630253315,0.9999960660934448
case_019_real,humaneval,early,real_route_replay,820,27,37,real,30.37037037037037,1,515,3.186307894913762,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.512953673454831e-08,0.002826371695846319,0.9999959468841553
case_019_real,humaneval,early,real_route_replay,820,27,37,real,30.37037037037037,1,515,3.186307894913762,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.512953673454831e-08,0.002826371695846319,0.9999959468841553
case_021_real,humaneval,late,real_route_replay,3,3,61,real,1.0,1,1,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,2.0442197268266682e-08,0.0027866538148373365,0.9999960064888
case_021_real,humaneval,late,real_route_replay,3,3,61,real,1.0,1,1,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,2.0442197268266682e-08,0.0027866538148373365,0.9999960064888
case_022_real,humaneval,late,real_route_replay,15,5,59,real,3.0,3,3,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.174614894239312e-08,0.0028353543020784855,0.9999961256980896
case_022_real,humaneval,late,real_route_replay,15,5,59,real,3.0,3,3,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.174614894239312e-08,0.0028353543020784855,0.9999961256980896
case_023_real,humaneval,late,real_route_replay,82,18,46,real,4.555555555555555,1,17,0.902768562113256,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4638685819079456e-08,0.0028440910391509533,0.9999960064888
case_023_real,humaneval,late,real_route_replay,82,18,46,real,4.555555555555555,1,17,0.902768562113256,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4638685819079456e-08,0.0028440910391509533,0.9999960064888
case_024_real,humaneval,late,real_route_replay,200,27,37,real,7.407407407407407,1,98,2.459064862910289,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4517367752375776e-08,0.0028345738537609577,0.9999960064888
case_024_real,humaneval,late,real_route_replay,200,27,37,real,7.407407407407407,1,98,2.459064862910289,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4517367752375776e-08,0.0028345738537609577,0.9999960064888
case_025_real,humaneval,middle,real_route_replay,12,6,58,real,2.0,1,3,0.28867513459481287,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.269648119972544e-08,0.0028053675778210163,0.9999960660934448
case_025_real,humaneval,middle,real_route_replay,12,6,58,real,2.0,1,3,0.28867513459481287,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.269648119972544e-08,0.0028053675778210163,0.9999960660934448
case_026_real,humaneval,middle,real_route_replay,137,19,45,real,7.2105263157894735,2,33,1.0719742920108508,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.5362106253746788e-08,0.0028126167599111795,0.9999961256980896
case_026_real,humaneval,middle,real_route_replay,137,19,45,real,7.2105263157894735,2,33,1.0719742920108508,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.5362106253746788e-08,0.0028126167599111795,0.9999961256980896
case_027_real,humaneval,middle,real_route_replay,437,33,31,real,13.242424242424242,1,65,1.1018728412599712,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4513132917670646e-08,0.002816452644765377,0.9999959468841553
case_027_real,humaneval,middle,real_route_replay,437,33,31,real,13.242424242424242,1,65,1.1018728412599712,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4513132917670646e-08,0.002816452644765377,0.9999959468841553
case_028_real,humaneval,middle,real_route_replay,539,46,18,real,11.717391304347826,1,62,1.2355449117414123,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4657219438163338e-08,0.0028184140101075172,0.9999961256980896
case_028_real,humaneval,middle,real_route_replay,539,46,18,real,11.717391304347826,1,62,1.2355449117414123,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4657219438163338e-08,0.0028184140101075172,0.9999961256980896
case_029_real,humaneval,middle,real_route_replay,864,41,23,real,21.073170731707318,1,409,3.033243982709267,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.437574947971143e-08,0.0028199520893394947,0.9999960660934448
case_029_real,humaneval,middle,real_route_replay,864,41,23,real,21.073170731707318,1,409,3.033243982709267,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.437574947971143e-08,0.0028199520893394947,0.9999960660934448
