case_id,task,phase,scope,total_rows,active_experts,inactive_experts,geometry,mean_m_e,min_m_e,max_m_e,m_e_cv,operation,repetition,latency_ms
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,0,0.34646400809288025
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,1,0.34703999757766724
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,2,0.34038400650024414
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,3,0.3383359909057617
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,4,0.3401600122451782
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,5,0.33590400218963623
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,6,0.3380799889564514
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,7,0.34963199496269226
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,8,0.3429119884967804
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,9,0.343968003988266
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,10,0.3505280017852783
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,11,0.34825599193573
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,12,0.3375680148601532
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,13,0.34038400650024414
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,14,0.3352639973163605
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,15,0.33792001008987427
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,16,0.33606401085853577
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,17,0.33692800998687744
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,18,0.33952000737190247
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,19,0.3370560109615326
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,20,0.33401599526405334
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,21,0.3368319869041443
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,22,0.33532801270484924
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,23,0.3401919901371002
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,24,0.33776000142097473
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,25,0.3413119912147522
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,26,0.3407360017299652
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,27,0.34703999757766724
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,28,0.3394240140914917
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,29,0.3394559919834137
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,30,0.33750399947166443
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,31,0.33980798721313477
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,32,0.3378880023956299
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,33,0.3343360126018524
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,34,0.3369919955730438
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,35,0.3441599905490875
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,36,0.33977600932121277
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,37,0.33977600932121277
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,38,0.3356480002403259
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,39,0.33529600501060486
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_active_prebuilt,0,0.33638399839401245
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_active_prebuilt,1,0.33616000413894653
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_active_prebuilt,2,0.3360320031642914
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_active_prebuilt,3,0.33846399188041687
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_active_prebuilt,4,0.3370240032672882
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_active_prebuilt,5,0.33670398592948914
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_active_prebuilt,6,0.3415040075778961
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_active_prebuilt,7,0.3455680012702942
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_active_prebuilt,8,0.3452480137348175
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_active_prebuilt,9,0.34617599844932556
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_active_prebuilt,10,0.34780800342559814
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_active_prebuilt,11,0.35174399614334106
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_active_prebuilt,12,0.34540799260139465
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_active_prebuilt,13,0.34908801317214966
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_active_prebuilt,14,0.35660800337791443
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_active_prebuilt,15,0.33904001116752625
