case_id,task,phase,scope,total_rows,active_experts,inactive_experts,geometry,mean_m_e,min_m_e,max_m_e,m_e_cv,operation,repetition,latency_ms
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,0,0.3628160059452057
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,1,0.3458879888057709
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,2,0.3486720025539398
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,3,0.35497599840164185
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,4,0.35225600004196167
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,5,0.3433600068092346
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,6,0.33769598603248596
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,7,0.3391039967536926
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,8,0.33667200803756714
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,9,0.33772799372673035
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,10,0.3383040130138397
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,11,0.33792001008987427
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,12,0.33820798993110657
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,13,0.3407360017299652
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,14,0.3362559974193573
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,15,0.33744001388549805
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,16,0.3388479948043823
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,17,0.3368000090122223
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,18,0.3380480110645294
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,19,0.3373120129108429
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,20,0.3352319896221161
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,21,0.3377920091152191
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,22,0.33478400111198425
case_000_real,gsm8k,early,real_route_replay,1606,50,14,real,32.12,1,145,1.0628919014118656,gate_up_full64_prebuilt,23,0.33583998680114746
