trace,phase,M,cuda_ms,baseline_ms,residual_ms,normalized,active_experts,rank_cv,expert_cv,fanout_mean,fanout_f4
live_text_c8_warmup_text_long,prefill,2.0,7.410304069519043,1.1710400581359863,6.239264011383057,6.327968046895391,15.0,0.770551750371122,0.23385358667337136,2.5,0.5
live_vision_hi_c8_warmup_hi,decode,1.0,7.402976036071777,1.171184003353119,6.2317920327186584,6.320933358786439,8.0,0.6123724356957945,0.0,4.0,1.0
live_text_c8_telemetry,decode,1.0,8.296128273010254,2.071071982383728,6.225056290626526,4.005717012047893,8.0,1.7320508075688772,0.0,1.0,0.0
live_mixed_c4,prefill,114.0,7.443327903747559,1.2187359929084778,6.224591910839081,6.107416164828508,42.0,0.3350745152170222,1.7563160983444255,3.8771929824561404,0.8771929824561403
live_text_c8_warmup_text_long,prefill,2.0,7.393792152404785,1.1710400581359863,6.222752094268799,6.313867831450549,16.0,0.8838834764831844,0.0,2.5,0.5
live_text_c8_rep2,prefill,342.0,8.261216163635254,2.0547679662704468,6.206448197364807,4.020510490354764,43.0,0.3955738905043403,1.936850152913791,3.9853801169590644,0.9853801169590644
live_vision_hi_c8,prefill,579.0,7.3876800537109375,1.2407520413398743,6.146928012371063,5.954195365040919,127.0,0.08491676668290439,0.8084928147214273,3.6355785837651124,0.6511226252158895
live_mixed_c4,decode,1.0,7.394944190979004,1.2482079863548279,6.146736204624176,5.924448707121831,8.0,0.6123724356957945,0.0,3.0,0.0
live_text_to_vision_c8_telemetry,prefill,193.0,7.326335906982422,1.1835360527038574,6.1427998542785645,6.190209322517028,117.0,0.12058465412162725,1.1456783410615223,3.6528497409326426,0.6528497409326425
live_vision_hi_c8_warmup_hi,decode,1.0,7.3130879402160645,1.171184003353119,6.141903936862946,6.244183594788329,8.0,0.6123724356957945,0.0,4.0,1.0
live_mixed_c8,decode,1.0,7.287327766418457,1.1505919694900513,6.136735796928406,6.333546521838008,8.0,0.7905694150420949,0.0,3.0,0.0
live_text_to_vision_c8_telemetry,prefill,193.0,7.317376136779785,1.1835360527038574,6.133840084075928,6.1826389826172266,111.0,0.10369168961756219,1.3702906192158297,3.77720207253886,0.7772020725388601
live_text_to_vision_c8_telemetry,prefill,193.0,7.282944202423096,1.1835360527038574,6.099408149719238,6.153546557187492,118.0,0.11220936698294152,0.9543169062760185,3.6476683937823835,0.6580310880829016
live_mixed_c4,decode,1.0,7.343455791473389,1.2482079863548279,6.095247805118561,5.883198851273706,8.0,1.0606601717798212,0.0,2.0,0.0
live_text_c8,prefill,342.0,7.25980806350708,1.1721919775009155,6.0876160860061646,6.193360987664164,62.0,0.5862308768887469,1.887720322950583,3.3128654970760234,0.3157894736842105
live_text_to_vision_c8_telemetry,prefill,193.0,7.264671802520752,1.1835360527038574,6.0811357498168945,6.138107737338617,121.0,0.08496066493164034,1.0274899301984615,3.6528497409326426,0.6735751295336787
live_vision_hi_c8_warmup_hi,decode,1.0,7.249216079711914,1.171184003353119,6.078032076358795,6.189647449894543,8.0,0.3535533905932738,0.0,4.0,1.0
live_text_to_vision_c8_telemetry,prefill,193.0,7.251520156860352,1.1835360527038574,6.067984104156494,6.126995574231836,106.0,0.19776700492227162,1.0365503181492721,3.606217616580311,0.616580310880829
live_mixed_c4,prefill,114.0,7.265535831451416,1.2187359929084778,6.046799838542938,5.9615338134983835,38.0,0.5081949995690137,1.3962015094429459,3.6315789473684212,0.631578947368421
live_text_c8_warmup_text_long,prefill,114.0,7.220608234405518,1.183456003665924,6.0371522307395935,6.101289960960654,34.0,0.5179061324995488,1.5911292982749294,3.8508771929824563,0.8508771929824561
live_text_to_vision_c8_telemetry,prefill,193.0,7.207488059997559,1.1835360527038574,6.023952007293701,6.089791725002065,113.0,0.21076208289934287,1.120495522096956,3.626943005181347,0.6373056994818653
live_vision_hi_c8,prefill,193.0,7.2106242179870605,1.1924960017204285,6.018128216266632,6.046665320122001,115.0,0.27410991457502837,1.2214576033342293,3.5854922279792745,0.5854922279792746
live_mixed_c8,prefill,193.0,7.17139196395874,1.156976044178009,6.014415919780731,6.198392784401826,120.0,0.20514634390285674,0.8639381718675205,3.569948186528497,0.6010362694300518
live_text_to_vision_c8_telemetry,prefill,579.0,7.256288051605225,1.2491520047187805,6.007136046886444,5.808971225434506,124.0,0.11851368125912423,1.0036136276898506,3.673575129533679,0.6804835924006909
live_mixed_c4,prefill,114.0,7.222559928894043,1.2187359929084778,6.003823935985565,5.926271129202982,37.0,0.4893742431843696,1.6466509330054575,3.991228070175439,0.9912280701754386
live_text_c4,prefill,114.0,7.17091178894043,1.1679840087890625,6.002927780151367,6.139563328760859,37.0,0.4893742431843696,1.6466509330054575,3.991228070175439,0.9912280701754386
live_mixed_c8,prefill,193.0,7.159679889678955,1.156976044178009,6.002703845500946,6.188269779402094,122.0,0.03722825871295315,0.818892615902087,3.6424870466321244,0.6476683937823834
live_text_c4,prefill,114.0,7.119296073913574,1.1679840087890625,5.951312065124512,6.095371186883533,47.0,0.5847331838332567,1.6298094535964371,3.3596491228070176,0.35964912280701755
live_mixed_c4,prefill,193.0,7.221216201782227,1.2934560179710388,5.927760183811188,5.582885000689613,126.0,0.12862374701871926,1.0398948886141757,3.704663212435233,0.7150259067357513
live_mixed_c4,prefill,285.0,7.623904228210449,1.6991199851036072,5.924784243106842,4.486972253313568,74.0,0.41591159654468746,1.5912517648480524,3.442105263157895,0.47368421052631576
live_mixed_c4,prefill,138.0,7.7290239334106445,1.8291680216789246,5.89985591173172,4.2254313665053385,116.0,0.10510369350985715,0.9079105778144059,3.608695652173913,0.6521739130434783
live_text_to_vision_c8_telemetry,prefill,193.0,7.060544013977051,1.1835360527038574,5.877007961273193,5.965634927509664,124.0,0.09541630497773522,0.9922043044294699,3.7409326424870466,0.7512953367875648
live_mixed_c4,prefill,138.0,7.698431968688965,1.8291680216789246,5.86926394701004,4.2087068423724485,104.0,0.3476845273531834,1.1180868246464652,3.550724637681159,0.5942028985507246
live_high_c16,prefill,535.0,7.10422420501709,1.2651039958000183,5.8391202092170715,5.615525860800531,74.0,0.3081122878713004,1.5919261143667867,3.6429906542056076,0.6448598130841121
live_high_c16,prefill,959.0,7.225376129150391,1.3905919790267944,5.834784150123596,5.195899471681887,128.0,0.08367076559639508,0.7715434094660296,3.550573514077164,0.5693430656934306
live_text_c4,prefill,114.0,6.953472137451172,1.1679840087890625,5.785488128662109,5.953396694754719,47.0,0.28266514551237937,1.6091530857664924,3.8947368421052633,0.8947368421052632
live_alternating_text_shapes_c8,prefill,342.0,7.013311862945557,1.2388319969177246,5.774479866027832,5.661229190394682,43.0,0.3955738905043403,1.936850152913791,3.9853801169590644,0.9853801169590644
live_text_c8_telemetry,prefill,342.0,7.806111812591553,2.0364959239959717,5.769615888595581,3.833109470346769,52.0,0.7097866640843717,1.983653078434734,3.043859649122807,0.043859649122807015
live_vision_hi_c8,prefill,193.0,6.9502081871032715,1.1924960017204285,5.757712185382843,5.828286364965686,107.0,0.3508904540086287,1.3485252299630395,3.5854922279792745,0.6269430051813472
live_mixed_c8,decode,1.0,6.892672061920166,1.1505919694900513,5.742080092430115,5.990544210885668,8.0,1.7320508075688772,0.0,1.0,0.0
live_vision_hi_c8,prefill,193.0,6.921247959136963,1.1924960017204285,5.728751957416534,5.804000977069604,117.0,0.06535997829814955,0.9736651233613471,3.715025906735751,0.7253886010362695
live_text_c4,prefill,114.0,6.88918399810791,1.1679840087890625,5.721199989318848,5.898354725978183,38.0,0.4423849539963069,1.4649910683718712,3.6578947368421053,0.6578947368421053
live_mixed_c8_mbt4096,prefill,2.0,7.584671974182129,1.8816319704055786,5.70304000377655,4.030900884697065,8.0,0.7071067811865476,0.0,3.0,0.0
live_alternating_text_shapes_c8,prefill,342.0,6.918144226074219,1.2388319969177246,5.679312229156494,5.584408736040807,43.0,0.36006044324993286,1.9459751510267365,3.97953216374269,0.97953216374269
live_mixed_c8,decode,1.0,6.806464195251465,1.1505919694900513,5.655872225761414,5.915619416558354,8.0,1.7320508075688772,0.0,1.0,0.0
live_high_c16,prefill,535.0,6.901599884033203,1.2651039958000183,5.636495888233185,5.455361699074244,68.0,0.3784169738022659,1.6731899446249239,3.542056074766355,0.5495327102803739
live_text_c8_telemetry,decode,1.0,7.669824123382568,2.071071982383728,5.59875214099884,3.7033112265633963,8.0,1.7320508075688772,0.0,1.0,0.0
live_text_c16,prefill,114.0,6.865407943725586,1.2735199928283691,5.591887950897217,5.39089137381986,47.0,0.3956130625887607,1.5922434513031958,3.517543859649123,0.5175438596491229
live_text_to_vision_c8,prefill,579.0,8.044032096862793,2.454991936683655,5.589040160179138,3.2766022473088596,121.0,0.221355669777978,1.0890617170578354,3.6442141623488773,0.6580310880829016
live_mixed_c4,prefill,284.0,6.79036808013916,1.2014560103416443,5.588912069797516,5.651782521948732,51.0,0.34464573967455087,1.9080147769500395,3.852112676056338,0.852112676056338
live_text_c8,prefill,114.0,6.749311923980713,1.1621599793434143,5.587151944637299,5.807558377456667,46.0,0.38925284160800633,1.48903670258032,3.5526315789473686,0.5701754385964912
live_text_c16,prefill,114.0,6.85971212387085,1.2735199928283691,5.5861921310424805,5.386418872495334,49.0,0.39704490916690066,1.557520921842141,3.6666666666666665,0.6754385964912281
live_text_c4,prefill,114.0,6.749728202819824,1.1679840087890625,5.581744194030762,5.778956006270821,42.0,0.46836478734291737,1.5461972683371004,3.3947368421052633,0.39473684210526316
live_text_c16,prefill,798.0,7.013023853302002,1.4338080286979675,5.579215824604034,4.891187462292624,58.0,0.5798063951615677,1.6374802024841562,3.4047619047619047,0.41854636591478694
live_text_c8_rep2,prefill,114.0,7.641183853149414,2.073423981666565,5.567759871482849,3.685297324962754,50.0,0.4954878740217107,1.647277277806762,3.5526315789473686,0.5526315789473685
live_mixed_c4,prefill,398.0,7.533696174621582,1.9883999824523926,5.5452961921691895,3.7888232956680574,43.0,0.44539472544361547,1.7124713506183746,3.5452261306532664,0.5527638190954773
live_mixed_c4,decode,1.0,6.779808044433594,1.2482079863548279,5.531600058078766,5.431633284315727,8.0,0.6123724356957945,0.0,3.0,0.0
live_alternating_text_shapes_c8,prefill,342.0,6.762688159942627,1.2388319969177246,5.523856163024902,5.458922740749779,62.0,0.5946178010555202,1.8838860998790414,3.2660818713450293,0.2719298245614035
live_mixed_c8,decode,1.0,6.669856071472168,1.1505919694900513,5.519264101982117,5.796890859952973,8.0,0.3535533905932738,0.0,4.0,1.0
live_text_c8_telemetry,prefill,342.0,7.5267839431762695,2.0364959239959717,5.490288019180298,3.6959484448205346,52.0,0.2772116422273214,1.7852200237381106,3.9005847953216373,0.9064327485380117
live_mixed_c8_mbt4096,prefill,411.0,7.854976177215576,2.3651840686798096,5.489792108535767,3.3210845114477876,128.0,0.09369371296268508,0.7329499447462583,3.54014598540146,0.5571776155717761
live_mixed_c8_mbt4096,prefill,444.0,7.769567966461182,2.291823983192444,5.477743983268738,3.3901242082467435,128.0,0.18716914103271,1.8961930943217928,3.765765765765766,0.7725225225225225
live_mixed_c4,prefill,138.0,7.305056095123291,1.8291680216789246,5.4758880734443665,3.993649576498858,111.0,0.22215493362687583,0.9131405227930309,3.608695652173913,0.6231884057971014
live_mixed_c8_mbt4096,prefill,2.0,7.333600044250488,1.8816319704055786,5.45196807384491,3.897467814957331,16.0,0.75,0.0,2.5,0.5
live_text_c8_warmup_text_long,prefill,114.0,6.6339521408081055,1.183456003665924,5.450496137142181,5.605575636321495,33.0,0.44541843683435534,1.6592408730199204,3.991228070175439,0.9912280701754386
live_text_c8_warmup_text_long,prefill,114.0,6.6332478523254395,1.183456003665924,5.449791848659515,5.6049805246481545,31.0,0.7226867128633369,1.5135924560332978,3.026315789473684,0.02631578947368421
live_mixed_c8,prefill,411.0,6.625631809234619,1.1805439591407776,5.4450878500938416,5.612355014765296,112.0,0.14626139766074914,0.8229097502987602,3.6180048661800486,0.635036496350365
live_vision_hi_c8_warmup_hi,decode,1.0,6.613728046417236,1.171184003353119,5.442544043064117,5.647044381994652,8.0,0.5,0.0,4.0,1.0
live_text_c8_telemetry,prefill,2.0,7.465023994445801,2.0754880905151367,5.389535903930664,3.5967558804892876,8.0,0.7071067811865476,0.0,3.0,0.0
live_text_c8_rep2,prefill,456.0,7.103616237640381,1.7222560048103333,5.381360232830048,4.124599489158222,53.0,0.5035462117017415,2.0356308707842574,3.9210526315789473,0.9210526315789473
live_text_c8_warmup_text_long,prefill,342.0,6.559487819671631,1.1876800060272217,5.371807813644409,5.522942026794789,43.0,0.36006044324993286,1.9459751510267365,3.97953216374269,0.97953216374269
live_text_c8_rep2,prefill,456.0,7.087935924530029,1.7222560048103333,5.365679919719696,4.115494969814666,51.0,0.6043009768880884,1.9219930556831322,3.486842105263158,0.4956140350877193
live_text_c8_warmup_text,prefill,342.0,6.545375823974609,1.181775987148285,5.3635998368263245,5.538592673361977,43.0,0.36006044324993286,1.9459751510267365,3.97953216374269,0.97953216374269
live_text_c8_warmup_text_long,prefill,342.0,6.546847820281982,1.1876800060272217,5.359167814254761,5.512299430030085,43.0,0.36006044324993286,1.9459751510267365,3.97953216374269,0.97953216374269
live_text_c8_warmup_text,prefill,342.0,6.5298237800598145,1.181775987148285,5.3480477929115295,5.525432781737912,43.0,0.36006044324993286,1.9459751510267365,3.97953216374269,0.97953216374269
live_mixed_c4,decode,1.0,6.594336032867432,1.2482079863548279,5.346128046512604,5.283042653913016,8.0,1.7320508075688772,0.0,1.0,0.0
live_mixed_c4,decode,1.0,6.570687770843506,1.2482079863548279,5.322479784488678,5.264096883430497,8.0,1.7320508075688772,0.0,1.0,0.0
live_text_c8,prefill,114.0,6.482783794403076,1.1621599793434143,5.320623815059662,5.5782197886952325,42.0,0.5972888758642237,1.634776860368053,3.245614035087719,0.2543859649122807
live_text_c8_warmup_text_long,prefill,342.0,6.4931840896606445,1.1876800060272217,5.305504083633423,5.467115769154256,66.0,0.09876269350448927,1.9690735619881694,3.9298245614035086,0.935672514619883
live_vision_hi_c8_warmup_hi,decode,1.0,6.473343849182129,1.171184003353119,5.30215984582901,5.527179188452745,8.0,0.6123724356957945,0.0,4.0,1.0
live_vision_hi_c8_warmup_hi,decode,1.0,6.471519947052002,1.171184003353119,5.300335943698883,5.5256218736969895,8.0,0.7905694150420949,0.0,3.0,0.0
live_mixed_c4,decode,1.0,6.523935794830322,1.2482079863548279,5.275727808475494,5.226641606325826,8.0,1.7320508075688772,0.0,1.0,0.0
live_text_c8_warmup_text_long,prefill,342.0,6.430367946624756,1.1876800060272217,5.242687940597534,5.414225981739202,43.0,0.3955738905043403,1.936850152913791,3.9853801169590644,0.9853801169590644
live_text_to_vision_c8,prefill,579.0,7.690464019775391,2.454991936683655,5.235472083091736,3.1325821909476876,122.0,0.2053280196032328,0.9917715752945193,3.609671848013817,0.6303972366148531
live_mixed_c8,prefill,411.0,6.412223815917969,1.1805439591407776,5.231679856777191,5.4315841153301125,116.0,0.1581578699546952,0.9021790689316993,3.632603406326034,0.6374695863746959
live_vision_hi_c8,prefill,579.0,6.470751762390137,1.2407520413398743,5.2299997210502625,5.2151852640939,122.0,0.23856323113073888,1.0006018112097121,3.614853195164076,0.6424870466321243
live_mixed_c8,decode,1.0,6.369823932647705,1.1505919694900513,5.219231963157654,5.536127577416385,8.0,1.7320508075688772,0.0,1.0,0.0
live_text_to_vision_c8,prefill,193.0,7.6918721199035645,2.4852160215377808,5.206656098365784,3.0950517191435347,114.0,0.1369998548924172,1.0174588060842782,3.621761658031088,0.6476683937823834
live_mixed_c4,decode,1.0,6.419680118560791,1.2482079863548279,5.171472132205963,5.143117323987278,8.0,0.3535533905932738,0.0,4.0,1.0
live_text_c8_telemetry,decode,1.0,7.238463878631592,2.071071982383728,5.167391896247864,3.4950324953459053,8.0,0.6123724356957945,0.0,3.0,0.0
live_mixed_c8,decode,1.0,6.3122878074646,1.1505919694900513,5.161695837974548,5.486121904937543,8.0,1.7320508075688772,0.0,1.0,0.0
live_mixed_c4,decode,1.0,6.401887893676758,1.2482079863548279,5.15367990732193,5.128863109081962,8.0,1.7320508075688772,0.0,1.0,0.0
live_text_c8_telemetry,prefill,342.0,7.18671989440918,2.0364959239959717,5.150223970413208,3.52896355437213,42.0,0.7236376912214812,1.789215667673361,3.0409356725146197,0.04093567251461988
live_text_c8_rep2,prefill,342.0,7.200223922729492,2.0547679662704468,5.145455956459045,3.5041542602002025,42.0,0.6575990238593007,1.8733389242870058,3.02046783625731,0.02046783625730994
live_text_to_vision_c8_telemetry,prefill,193.0,6.324448108673096,1.1835360527038574,5.140912055969238,5.3436885967474534,114.0,0.17371041051026126,1.2144070808319223,3.699481865284974,0.7150259067357513
live_text_to_vision_c8,prefill,193.0,7.6244797706604,2.4852160215377808,5.13926374912262,3.067934418812651,117.0,0.22424670538217892,0.8900834890124344,3.523316062176166,0.5492227979274611
live_long_text_c8,prefill,852.0,7.158815860748291,2.019760012626648,5.139055848121643,3.5443893413051724,41.0,0.5965194447275121,1.9544895068829593,3.995305164319249,0.9953051643192489
live_text_to_vision_c8_telemetry,prefill,193.0,6.312032222747803,1.1835360527038574,5.128496170043945,5.333198095932604,119.0,0.26944873390789803,0.938769811737565,3.5803108808290154,0.6010362694300518
live_text_c16,prefill,114.0,6.391104221343994,1.2735199928283691,5.117584228515625,5.018456135227173,48.0,0.3781352978472034,1.450674056082152,3.5701754385964914,0.5701754385964912
live_alternating_text_shapes_c8,prefill,342.0,6.353695869445801,1.2388319969177246,5.114863872528076,5.128779273746651,60.0,0.3793556816723037,1.7738919279576926,3.5935672514619883,0.6169590643274854
live_text_c8_warmup_text_long,prefill,114.0,6.298272132873535,1.183456003665924,5.114816129207611,5.321931794138301,35.0,0.6890712409691827,1.555157803350201,3.0526315789473686,0.05263157894736842
live_vision_hi_c8_warmup_hi,decode,1.0,6.280288219451904,1.171184003353119,5.109104216098785,5.362341187611286,8.0,0.3535533905932738,0.0,4.0,1.0
live_text_c16,prefill,114.0,6.382016181945801,1.2735199928283691,5.108496189117432,5.0113199776094115,50.0,0.37439034263048343,1.6190078216494261,3.8771929824561404,0.8771929824561403
live_text_c8_rep2,prefill,342.0,7.162112236022949,2.0547679662704468,5.107344269752502,3.4856063329733056,42.0,0.7236376912214812,1.789215667673361,3.0409356725146197,0.04093567251461988
live_text_c8_telemetry,prefill,342.0,7.1345601081848145,2.0364959239959717,5.098064184188843,3.5033510374946015,52.0,0.7097866640843717,1.983653078434734,3.043859649122807,0.043859649122807015
live_vision_hi_c8,prefill,193.0,6.275519847869873,1.1924960017204285,5.083023846149445,5.26250808289177,120.0,0.11334011841568578,0.7898538454403894,3.621761658031088,0.6424870466321243
live_mixed_c4,prefill,114.0,6.2961602210998535,1.2187359929084778,5.077424228191376,5.166139555847736,32.0,0.5076458348384323,1.3795655058453862,3.482456140350877,0.49122807017543857
live_text_c4,prefill,114.0,6.237760066986084,1.1679840087890625,5.0697760581970215,5.34062112156248,56.0,0.42990287507117214,1.637246100085069,3.4298245614035086,0.4298245614035088
live_text_c4,prefill,114.0,6.2358078956604,1.1679840087890625,5.067823886871338,5.338949719119472,33.0,0.34335410832805774,1.6836429107925068,3.973684210526316,0.9736842105263158
live_mixed_c4,prefill,193.0,6.350336074829102,1.2934560179710388,5.056880056858063,4.909587946245335,119.0,0.11897370469642524,0.7563069846566298,3.6891191709844557,0.689119170984456
live_text_c8_rep2,prefill,114.0,7.123263835906982,2.073423981666565,5.0498398542404175,3.4355075946316997,46.0,0.5422745009209178,1.6483235745266804,3.780701754385965,0.7894736842105263
live_mixed_c4,prefill,114.0,6.2466559410095215,1.2187359929084778,5.027919948101044,5.125520192525093,52.0,0.1879579152387379,1.72495600596943,3.9298245614035086,0.9298245614035088
live_mixed_c8,prefill,2.0,6.172863960266113,1.1482399702072144,5.024623990058899,5.3759354494097105,15.0,1.0458250331675945,0.23385358667337136,2.0,0.0
live_text_c8,prefill,342.0,6.184671878814697,1.1721919775009155,5.012479901313782,5.276159534891431,66.0,0.43695721922860753,1.8098155996877954,3.456140350877193,0.45614035087719296
live_text_to_vision_c8,prefill,579.0,7.459455966949463,2.454991936683655,5.004464030265808,3.0384849153623406,121.0,0.12195748532035466,0.7763490209098112,3.6614853195164074,0.6649395509499136
live_mixed_c4,decode,1.0,6.235904216766357,1.2482079863548279,4.9876962304115295,4.995885529443871,8.0,1.7320508075688772,0.0,1.0,0.0
live_text_c8_rep2,prefill,456.0,6.695295810699463,1.7222560048103333,4.97303980588913,3.887514859579076,51.0,0.6043009768880884,1.9219930556831322,3.486842105263158,0.4956140350877193
live_alternating_text_shapes_c8,prefill,342.0,6.184319972991943,1.2388319969177246,4.945487976074219,4.9920570249871155,68.0,0.6221228361795256,1.789499662980787,3.064327485380117,0.18421052631578946
live_text_to_vision_c8,prefill,2.0,7.170400142669678,2.2369439601898193,4.933456182479858,3.205444691632428,8.0,0.7071067811865476,0.0,3.0,0.0
live_mixed_c4,decode,1.0,6.181632041931152,1.2482079863548279,4.9334240555763245,4.952405456067881,8.0,1.7320508075688772,0.0,1.0,0.0
live_text_c8_telemetry,decode,1.0,7.002495765686035,2.071071982383728,4.931423783302307,3.3810972410656723,8.0,1.7320508075688772,0.0,1.0,0.0
live_text_to_vision_c8,prefill,579.0,7.382944107055664,2.454991936683655,4.927952170372009,3.007319085955521,127.0,0.09390372783066106,0.868579258771278,3.6545768566493955,0.6701208981001727
live_text_c8_rep2,prefill,342.0,6.974048137664795,2.0547679662704468,4.919280171394348,3.394080622311433,52.0,0.7097866640843717,1.983653078434734,3.043859649122807,0.043859649122807015
live_mixed_c4,decode,1.0,6.1611199378967285,1.2482079863548279,4.912911951541901,4.9359722139650755,8.0,0.5,0.0,4.0,1.0
live_mixed_c4,prefill,193.0,6.189536094665527,1.2934560179710388,4.8960800766944885,4.785269857396972,119.0,0.26944873390789803,0.938769811737565,3.5803108808290154,0.6010362694300518
live_text_to_vision_c8,prefill,579.0,7.321760177612305,2.454991936683655,4.86676824092865,2.9823968332470217,121.0,0.205290789185981,0.951113477213559,3.697754749568221,0.7115716753022453
live_text_c8_rep2,prefill,342.0,6.897535800933838,2.0547679662704468,4.842767834663391,3.356844137225561,51.0,0.3665992154678488,1.9504348650805865,3.915204678362573,0.9152046783625731
live_mixed_c4,decode,1.0,6.085984230041504,1.2482079863548279,4.837776243686676,4.875777351669213,8.0,0.9354143466934853,0.0,3.0,0.0
live_vision_hi_c8,prefill,193.0,6.009632110595703,1.1924960017204285,4.817136108875275,5.0395406793192885,121.0,0.19734233832759746,1.0102032556543779,3.6632124352331608,0.6683937823834197
live_text_c8_telemetry,decode,1.0,6.8664960861206055,2.071071982383728,4.795424103736877,3.315430919121179,8.0,1.7320508075688772,0.0,1.0,0.0
live_text_c8_telemetry,prefill,342.0,6.8178558349609375,2.0364959239959717,4.781359910964966,3.347836720234174,43.0,0.3955738905043403,1.936850152913791,3.9853801169590644,0.9853801169590644
live_mixed_c8_mbt4096,prefill,2.0,6.652736186981201,1.8816319704055786,4.771104216575623,3.5356202974948547,8.0,1.0606601717798212,0.0,2.0,0.0
live_text_c8_telemetry,decode,1.0,6.823775768280029,2.071071982383728,4.752703785896301,3.294803766514244,8.0,0.6123724356957945,0.0,4.0,1.0
live_text_c8_telemetry,prefill,342.0,6.766047954559326,2.0364959239959717,4.7295520305633545,3.3223970030262184,42.0,0.6575990238593007,1.8733389242870058,3.02046783625731,0.02046783625730994
live_alternating_text_vision_c8,prefill,342.0,6.829440116882324,2.1092159748077393,4.720224142074585,3.2379046045793607,42.0,0.7236376912214812,1.789215667673361,3.0409356725146197,0.04093567251461988
live_alternating_text_vision_c8,prefill,342.0,6.822080135345459,2.1092159748077393,4.71286416053772,3.2344151650791995,42.0,0.7236376912214812,1.789215667673361,3.0409356725146197,0.04093567251461988
live_text_c8_telemetry,decode,1.0,6.779903888702393,2.071071982383728,4.7088319063186646,3.273620591834269,8.0,0.7071067811865476,0.0,3.0,0.0
live_text_to_vision_c8_telemetry,decode,1.0,5.85807991027832,1.1551199555397034,4.702959954738617,5.071403954354911,8.0,1.7320508075688772,0.0,1.0,0.0
live_mixed_c8_mbt4096,prefill,535.0,7.42633581161499,2.7344160079956055,4.691919803619385,2.7158763662514827,128.0,0.2650937503602111,1.8077298337186083,3.7682242990654204,0.7775700934579439
live_text_c4,prefill,114.0,5.855584144592285,1.1679840087890625,4.687600135803223,5.013411228689007,30.0,0.727323385764011,1.431068504199541,3.0350877192982457,0.03508771929824561
live_text_to_vision_c8,prefill,579.0,7.127488136291504,2.454991936683655,4.672496199607849,2.903263358950061,127.0,0.08491676668290439,0.8084928147214273,3.6355785837651124,0.6511226252158895
live_mixed_c4,prefill,284.0,5.868991851806641,1.2014560103416443,4.667535841464996,4.884899489693129,55.0,0.6057284768779267,1.7170963375345394,2.9859154929577465,0.07394366197183098
live_text_to_vision_c8,prefill,579.0,7.11894416809082,2.454991936683655,4.6639522314071655,2.8997831160730825,121.0,0.1130683843435629,0.9385789941908627,3.6545768566493955,0.6787564766839378
live_mixed_c4,prefill,285.0,6.341055870056152,1.6991199851036072,4.641935884952545,3.731964738010832,47.0,0.6161005362190941,1.4155338744037487,3.175438596491228,0.23508771929824562
live_mixed_c8,prefill,411.0,5.812416076660156,1.1805439591407776,4.631872117519379,4.92350668660449,122.0,0.17000754077514474,0.7905677770007506,3.5961070559610704,0.6082725060827251
live_text_c8_telemetry,decode,1.0,6.686079978942871,2.071071982383728,4.615007996559143,3.2283184919760433,8.0,0.7071067811865476,0.0,3.0,0.0
live_text_c8_telemetry,decode,1.0,6.684927940368652,2.071071982383728,4.613855957984924,3.2277622396661196,8.0,0.6123724356957945,0.0,4.0,1.0
live_alternating_text_shapes_c8,prefill,342.0,5.841951847076416,1.2388319969177246,4.603119850158691,4.7156933802254715,58.0,0.5311295055738465,1.6548911690716168,3.473684210526316,0.4853801169590643
live_text_c4,prefill,114.0,5.760128021240234,1.1679840087890625,4.592144012451172,4.931683976745705,42.0,0.4696772530880421,1.6034331314456314,3.7017543859649122,0.7192982456140351
live_text_c4,prefill,114.0,5.754655838012695,1.1679840087890625,4.586671829223633,4.926998824221046,40.0,0.5937922685866688,1.7078870777182535,3.289473684210526,0.2894736842105263
live_long_text_c8,prefill,852.0,6.600800037384033,2.019760012626648,4.581040024757385,3.2681110607788773,56.0,0.3052503602972365,1.5391110501962952,3.6631455399061035,0.6631455399061033
live_text_c8_telemetry,decode,1.0,6.648831844329834,2.071071982383728,4.577759861946106,3.2103335378412448,8.0,1.7320508075688772,0.0,1.0,0.0
live_text_c4,prefill,228.0,6.1656317710876465,1.6128639578819275,4.552767813205719,3.8227847680250613,60.0,0.5478200102402022,1.988215875128415,3.7017543859649122,0.7280701754385965
live_text_c8_telemetry,prefill,115.0,6.614751815795898,2.064239978790283,4.550511837005615,3.2044490387558398,50.0,0.5354802801549116,1.6364021233372805,3.252173913043478,0.26956521739130435
live_text_c8_telemetry,prefill,115.0,6.606016159057617,2.064239978790283,4.541776180267334,3.2002171389631613,36.0,0.23012694778816903,1.64286853193812,3.9565217391304346,0.9739130434782609
live_text_c8_rep2,prefill,456.0,6.263807773590088,1.7222560048103333,4.541551768779755,3.636978333125279,42.0,0.7224121595424925,1.7893497199709478,3.043859649122807,0.043859649122807015
live_text_c8_telemetry,decode,1.0,6.611519813537598,2.071071982383728,4.54044783115387,3.1923177319640916,8.0,1.7320508075688772,0.0,1.0,0.0
live_mixed_c8,prefill,411.0,5.715295791625977,1.1805439591407776,4.534751832485199,4.841239284122616,118.0,0.15865304880735348,0.8801532912327638,3.6861313868613137,0.7031630170316302
live_text_c4,prefill,114.0,5.698368072509766,1.1679840087890625,4.530384063720703,4.87880658436214,30.0,0.727323385764011,1.431068504199541,3.0350877192982457,0.03508771929824561
