vision_request,text_request,layer,rank,vision_total_assignments,text_total_assignments,vision_active_experts,text_active_experts,vision_gini,text_gini,vision_top1_share,text_top1_share,vision_top4_share,text_top4_share,vision_max_expert_load,text_max_expert_load,vision_padding_amplification,text_padding_amplification,vision_effective_tiles,text_effective_tiles,vision_expert_median_ms,text_expert_median_ms,relative_assignment_error
fast_gptq,text_21_fast_gptq,40,0,3104.0,2991.0,32.0,30.0,0.46470280283505155,0.7186246238716149,0.10599226804123711,0.4399866265463056,0.37789948453608246,0.6509528585757272,329.0,1316.0,1.690721649484536,1.8401872283517218,41.0,43.0,0.4841279983520508,0.4803839921951294,0.036404639175257734
fast_gptq,text_21_fast_gptq,41,0,3488.0,3101.0,31.0,30.0,0.4204056766055046,0.6749737987745889,0.0989105504587156,0.17897452434698485,0.29099770642201833,0.5159625927120284,345.0,555.0,1.651376146788991,1.8161883263463399,45.0,44.0,0.49107199907302856,0.4804159998893738,0.11095183486238532
fast_gptq,text_21_fast_gptq,42,0,3516.0,3849.0,30.0,30.0,0.5007999146757679,0.751826773187841,0.14448236632536973,0.3255391010652117,0.353811149032992,0.6843335931410756,508.0,1253.0,1.601820250284414,1.6627695505326059,44.0,50.0,0.4795840084552765,0.4971199929714203,0.0947098976109215
fast_gptq,text_20_tui_model_selection,43,0,3125.0,3171.0,32.0,29.0,0.42419,0.7626241721854304,0.1664,0.31251970987070327,0.34112000000000003,0.6972563859981078,520.0,991.0,1.72032,1.8568274992116052,42.0,46.0,0.4782080054283142,0.48047998547554016,0.01472
fast_gptq,text_21_fast_gptq,44,0,2714.0,2598.0,32.0,28.0,0.4028647752394989,0.7009719014626636,0.0924834193072955,0.3375673595073133,0.30397936624907884,0.608929946112394,251.0,877.0,1.7921886514369934,1.9214780600461894,38.0,39.0,0.46934399008750916,0.4671359956264496,0.04274134119380987
fast_gptq,text_20_tui_model_selection,45,0,3910.0,3288.0,31.0,27.0,0.48957800511508953,0.7876558698296837,0.14194373401534527,0.36222627737226276,0.3769820971867008,0.7177615571776156,555.0,1191.0,1.6040920716112532,1.7907542579075426,49.0,46.0,0.5017600059509277,0.47443199157714844,0.15907928388746803
fast_gptq,text_20_tui_model_selection,46,0,3331.0,3294.0,30.0,30.0,0.4355392524767337,0.6651297814207651,0.14259981987391174,0.18397085610200364,0.3461422996097268,0.5437158469945356,475.0,606.0,1.6139297508255779,1.7486338797814207,42.0,45.0,0.476063996553421,0.4799039959907532,0.011107775442809968
fast_gptq,text_19_tui_log,47,0,3392.0,2991.0,32.0,32.0,0.41148290094339623,0.5924544466733533,0.09669811320754718,0.1334002006018054,0.3363797169811321,0.44433299899699097,328.0,399.0,1.6603773584905661,1.9257773319959879,44.0,45.0,0.47571200132369995,0.47964799404144287,0.11821933962264151
retina,text_22_retina,0,0,3481.0,3585.0,32.0,31.0,0.6340940103418558,0.37778068340306836,0.19276070094800346,0.0800557880055788,0.5337546681987935,0.26471408647140865,671.0,287.0,1.8017810973858086,1.6423988842398884,49.0,46.0,0.5416319966316223,0.5182080268859863,0.02987647227808101
retina,text_20_tui_model_selection,1,0,2158.0,2489.0,32.0,31.0,0.41896431881371643,0.38842155484130175,0.12001853568118628,0.11289674568099639,0.34244670991658943,0.30293290478103657,259.0,281.0,2.0759962928637625,1.902772197669747,35.0,37.0,0.4856640100479126,0.4800640046596527,0.15338276181649677
retina,text_22_retina,2,0,4041.0,3954.0,32.0,30.0,0.5554704899777283,0.5358655791603439,0.13313536253402622,0.2071320182094082,0.4701806483543677,0.43222053616590794,538.0,819.0,1.6471170502350903,1.5214972180070814,52.0,47.0,0.512224018573761,0.5090879797935486,0.021529324424647365
retina,text_20_tui_model_selection,3,0,3078.0,2832.0,32.0,31.0,0.4834307992202729,0.4824991172316384,0.09616634178037686,0.0903954802259887,0.33723196881091616,0.3273305084745763,296.0,256.0,1.788174139051332,1.8531073446327684,43.0,41.0,0.4898880124092102,0.4670720100402832,0.07992202729044834
retina,text_22_retina,4,0,3856.0,3723.0,32.0,29.0,0.5292077282157677,0.6333350120870266,0.19683609958506224,0.22992210582863282,0.4011929460580913,0.4816008595218909,759.0,856.0,1.6597510373443984,1.6846629062583938,50.0,49.0,0.5045120120048523,0.4975680112838745,0.03449170124481328
retina,text_21_fast_gptq,5,0,3997.0,4159.0,32.0,31.0,0.5073101701275957,0.6696095816301996,0.12859644733550163,0.29935080548208703,0.39779834876157116,0.5438807405626354,514.0,1245.0,1.6012009006755066,1.600384707862467,50.0,52.0,0.5150399804115295,0.5043839812278748,0.040530397798348765
retina,text_23_method,6,0,4721.0,4125.0,32.0,31.0,0.5467790192755773,0.7635681818181819,0.12984537174327473,0.2606060606060606,0.4020334674857022,0.6710303030303031,613.0,1075.0,1.5183223893242956,1.7376969696969697,56.0,56.0,0.5167359709739685,0.5435519814491272,0.12624443973734378
retina,text_17_deep_field,7,0,2280.0,1905.0,31.0,27.0,0.5032894736842105,0.7152723097112861,0.1442982456140351,0.31181102362204727,0.37631578947368427,0.6015748031496063,329.0,594.0,2.1894736842105265,2.2173228346456693,39.0,33.0,0.47411200404167175,0.4365119934082031,0.16447368421052633
retina,text_23_method,8,0,4178.0,4692.0,32.0,31.0,0.5489767831498324,0.6121723145780051,0.18788894207754905,0.27152600170502983,0.4037817137386309,0.4848678601875533,785.0,1274.0,1.5931067496409765,1.5549872122762147,52.0,57.0,0.5062080025672913,0.5473920106887817,0.12302537099090474
retina,text_23_method,9,0,4493.0,3811.0,31.0,30.0,0.5174229356777209,0.6000311598005773,0.13331849543734697,0.1464182629231173,0.377476073892722,0.4794017318289163,599.0,558.0,1.4814155352770977,1.6457622671214904,52.0,49.0,0.5222079753875732,0.5383039712905884,0.15179167594035164
retina,text_22_retina,10,0,3800.0,3653.0,31.0,32.0,0.4933388157894737,0.5757510949904189,0.12,0.13276758828360252,0.3676315789473684,0.4106214070626882,456.0,485.0,1.5494736842105263,1.7519846701341364,46.0,50.0,0.5072640180587769,0.5081599950790405,0.038684210526315786
retina,text_23_method,11,0,3980.0,3484.0,31.0,30.0,0.6102701005025125,0.5623026693455798,0.19949748743718593,0.15442020665901263,0.5168341708542714,0.4319747416762342,794.0,538.0,1.6402010050251257,1.6165327210103329,51.0,44.0,0.5120000243186951,0.5214080214500427,0.12462311557788945
retina,text_22_retina,12,0,3648.0,3491.0,31.0,30.0,0.5683079769736842,0.5722124749355485,0.15076754385964913,0.1283299914064738,0.4487390350877193,0.41019765110283585,550.0,448.0,1.719298245614035,1.6866227441993698,49.0,46.0,0.5023999810218811,0.502784013748169,0.04303728070175439
retina,text_23_method,13,0,4679.0,4079.0,32.0,31.0,0.4516122568924984,0.48543607501838687,0.08634323573413122,0.08629566070115224,0.3088266723658901,0.3221377788673695,404.0,352.0,1.5319512716392392,1.600392253003187,56.0,51.0,0.5151039958000183,0.5311359763145447,0.12823252831801668
retina,text_19_tui_log,14,0,3692.0,3800.0,32.0,32.0,0.46961335319609965,0.5437171052631579,0.10400866738894908,0.12763157894736843,0.34804983748645724,0.4268421052631579,384.0,485.0,1.5947995666305526,1.6505263157894736,46.0,49.0,0.5044159889221191,0.4889279901981354,0.02925243770314193
retina,text_23_method,15,0,3832.0,2427.0,32.0,31.0,0.4519669885177453,0.6324551915945612,0.12917536534446764,0.2072517511330861,0.37760960334029225,0.5010300782859497,495.0,503.0,1.5031315240083507,2.1623403378656776,45.0,41.0,0.5024639964103699,0.5062080025672913,0.36664926931106473
retina,text_21_fast_gptq,16,0,4002.0,3538.0,32.0,29.0,0.48872438780609695,0.71958027133974,0.1561719140429785,0.24788015828151497,0.4065467266366817,0.6297343131712831,625.0,877.0,1.567216391804098,1.6642170717919729,49.0,46.0,0.5120639801025391,0.492576003074646,0.11594202898550725
retina,text_21_fast_gptq,17,0,3575.0,3342.0,32.0,31.0,0.49070804195804196,0.6298997606223818,0.1476923076923077,0.2004787552363854,0.36559440559440565,0.49640933572710955,528.0,670.0,1.7186013986013986,1.7618192698982644,48.0,46.0,0.5126720070838928,0.5008000135421753,0.06517482517482517
retina,text_23_method,18,0,4344.0,3947.0,32.0,30.0,0.5068773020257827,0.7586853939701039,0.14986187845303867,0.2832531036230048,0.4168968692449356,0.6759564225994427,651.0,1118.0,1.5322283609576428,1.7187737522168736,52.0,53.0,0.5065280199050903,0.5487679839134216,0.09139042357274402
retina,text_18_tui_main,19,0,3020.0,2989.0,32.0,30.0,0.4265521523178808,0.7251066410170626,0.09072847682119205,0.30712612914018067,0.3,0.5834727333556373,274.0,918.0,1.8649006622516557,2.012713282034125,44.0,47.0,0.4887999892234802,0.4901440143585205,0.010264900662251655
retina,text_22_retina,20,0,4375.0,3668.0,32.0,26.0,0.40849285714285716,0.6291746183206107,0.1456,0.1450381679389313,0.33462857142857144,0.46237731733914944,637.0,532.0,1.4336,1.5703380588876772,49.0,45.0,0.5172799825668335,0.4872959852218628,0.1616
retina,text_23_method,21,0,4871.0,4410.0,32.0,31.0,0.42158309382057074,0.714625850340136,0.11003900636419627,0.22403628117913832,0.3161568466433997,0.6498866213151928,536.0,988.0,1.5241223568055842,1.5963718820861679,58.0,55.0,0.5130559802055359,0.5513280034065247,0.09464175733935537
retina,text_21_fast_gptq,22,0,3253.0,3360.0,32.0,31.0,0.4899611896710729,0.669233630952381,0.09621887488472179,0.20773809523809525,0.3363049492775899,0.5886904761904761,313.0,698.0,1.7313249308330771,1.7904761904761906,44.0,47.0,0.49113601446151733,0.4925119876861572,0.032892714417460805
retina,text_22_retina,23,0,4044.0,3912.0,32.0,31.0,0.5277726261127597,0.5686669222903885,0.15949554896142434,0.15030674846625766,0.38946587537091987,0.42816973415132925,645.0,588.0,1.6142433234421365,1.7014314928425358,51.0,52.0,0.5166400074958801,0.5195199847221375,0.032640949554896145
retina,text_21_fast_gptq,24,0,3388.0,3926.0,32.0,31.0,0.46257010035419127,0.60212366276108,0.09799291617473435,0.14263881813550688,0.36422668240850054,0.4668874172185431,332.0,560.0,1.6623376623376624,1.597554763117677,44.0,49.0,0.4971199929714203,0.49955201148986816,0.15879574970484062
retina,text_23_method,25,0,4026.0,4362.0,32.0,32.0,0.4484289617486339,0.5454063502980284,0.09339294585196224,0.1020174232003668,0.30725285643318434,0.3734525447042641,376.0,445.0,1.5578738201689022,1.6139385602934433,49.0,55.0,0.5150399804115295,0.5468479990959167,0.08345752608047691
retina,text_21_fast_gptq,26,0,3846.0,3818.0,32.0,32.0,0.4655486219448778,0.566608826610791,0.11154446177847113,0.17391304347826086,0.3538741549661986,0.45599790466212675,429.0,664.0,1.6640665626625064,1.70979570455736,50.0,51.0,0.5164480209350586,0.4981119930744171,0.007280291211648466
retina,text_22_retina,27,0,4138.0,2697.0,32.0,32.0,0.40670311744804255,0.6514298294401186,0.10173997100048332,0.17908787541713014,0.31875302078298695,0.4686688913607712,421.0,483.0,1.5157080715321412,2.0882461994809045,49.0,44.0,0.5191680192947388,0.48953598737716675,0.34823586273562107
retina,text_23_method,28,0,4588.0,3743.0,32.0,31.0,0.47501634699215345,0.6465986508148543,0.15126416739319964,0.17125300561047288,0.3646469049694856,0.5327277584825006,694.0,641.0,1.5344376634699215,1.6756612343040342,55.0,49.0,0.5184959769248962,0.5461120009422302,0.18417611159546643
retina,text_21_fast_gptq,29,0,3504.0,3267.0,32.0,29.0,0.4301155821917808,0.6067780073461891,0.10616438356164383,0.2182430364248546,0.319634703196347,0.4539332721150903,372.0,713.0,1.643835616438356,1.7239057239057238,45.0,44.0,0.5088000297546387,0.4689599871635437,0.06763698630136987
retina,text_23_method,30,0,4538.0,3042.0,32.0,31.0,0.4243334067871309,0.7495274490466798,0.10246804759806082,0.23833004602235372,0.3082855883649185,0.6577909270216963,465.0,725.0,1.5513442044953725,1.977646285338593,55.0,47.0,0.5175039768218994,0.5509759783744812,0.32966064345526663
retina,text_22_retina,31,0,4619.0,4401.0,32.0,30.0,0.42061999350508766,0.71590973642354,0.09742368478025547,0.27880027266530333,0.3201991773111063,0.5880481708702567,450.0,1227.0,1.441004546438623,1.5996364462622132,52.0,55.0,0.5201600193977356,0.5284479856491089,0.04719636284910154
retina,text_23_method,32,0,4952.0,4927.0,32.0,29.0,0.41720516962843296,0.648169525065963,0.10884491114701131,0.30403896894662064,0.3297657512116317,0.5419119139435762,539.0,1498.0,1.369951534733441,1.5327785670793586,53.0,59.0,0.5281919836997986,0.5568000078201294,0.005048465266558966
retina,text_23_method,33,0,4058.0,4274.0,32.0,31.0,0.4624815179891572,0.679003860552176,0.10251355347461803,0.2117454375292466,0.3477082306554953,0.6001403837154891,416.0,905.0,1.5771315919172006,1.5872718764623304,50.0,53.0,0.5232319831848145,0.5499200224876404,0.05322819122720552
retina,text_21_fast_gptq,34,0,3515.0,3567.0,32.0,30.0,0.4762535561877667,0.6807628959910289,0.10156472261735419,0.23072610036445193,0.34025604551920335,0.5514437902999719,357.0,823.0,1.7115220483641536,1.6865713484721054,47.0,47.0,0.5044159889221191,0.49302399158477783,0.014793741109530583
retina,text_22_retina,35,0,4060.0,4675.0,32.0,31.0,0.4975369458128079,0.5669585561497327,0.12389162561576354,0.14245989304812834,0.37192118226600984,0.44171122994652406,503.0,666.0,1.5763546798029557,1.4785026737967915,50.0,54.0,0.5186560153961182,0.5200319886207581,0.15147783251231528
retina,text_22_retina,36,0,3596.0,3855.0,32.0,32.0,0.44227961624026696,0.612394617380026,0.11373748609566185,0.17094682230869002,0.35122358175750834,0.496757457846952,409.0,659.0,1.6373748609566185,1.6601815823605708,46.0,50.0,0.5072000026702881,0.5175999999046326,0.07202447163515016
retina,text_23_method,37,0,4036.0,4206.0,31.0,31.0,0.3902998017839445,0.4757192106514503,0.10034687809712586,0.16119828815977175,0.30773042616451934,0.3804089396100809,405.0,678.0,1.4588701684836471,1.55206847360913,46.0,51.0,0.5069440007209778,0.5491520166397095,0.042120911793855305
retina,text_19_tui_log,38,0,3311.0,3190.0,32.0,32.0,0.39033713379643614,0.5469827586206897,0.0773180308064029,0.12163009404388715,0.28118393234672306,0.4131661442006269,256.0,388.0,1.7009966777408638,1.84576802507837,44.0,46.0,0.4866879880428314,0.4810880124568939,0.036544850498338874
retina,text_22_retina,39,0,3773.0,3242.0,32.0,32.0,0.3564554068380599,0.6035626156693399,0.0773919957593427,0.11412708204811844,0.27696793002915454,0.39389265885256014,292.0,370.0,1.628412403922608,1.8556446637877853,48.0,47.0,0.5120000243186951,0.5039039850234985,0.14073681420620196
retina,text_23_method,40,0,3769.0,3737.0,32.0,32.0,0.4269285619527726,0.5737305994112925,0.08437251260281242,0.1667112657211667,0.30936587954364553,0.4399250735884399,318.0,623.0,1.5961793579198726,1.7126036928017125,47.0,50.0,0.5080959796905518,0.559328019618988,0.008490315733616343
retina,text_22_retina,41,0,3855.0,3949.0,31.0,30.0,0.4553258754863813,0.6288063433780704,0.09442282749675746,0.1486452266396556,0.3297016861219196,0.43985819194732845,364.0,587.0,1.5605706874189365,1.6206634591035705,47.0,50.0,0.513759970664978,0.521344006061554,0.024383916990920882
retina,text_21_fast_gptq,42,0,3794.0,3849.0,29.0,30.0,0.4599696889826041,0.751826773187841,0.12414338429098577,0.3255391010652117,0.356615709014233,0.6843335931410756,471.0,1253.0,1.518186610437533,1.6627695505326059,45.0,50.0,0.5000960230827332,0.4971199929714203,0.014496573537163942
retina,text_18_tui_main,43,0,3048.0,2987.0,32.0,31.0,0.44104740813648297,0.7292120020087044,0.11548556430446194,0.30063608972212924,0.3362860892388451,0.7033813190492132,352.0,898.0,1.805774278215223,1.9712085704720455,43.0,46.0,0.48956799507141113,0.48019200563430786,0.020013123359580054
retina,text_21_fast_gptq,44,0,2651.0,2598.0,32.0,28.0,0.4178729724632214,0.7009719014626636,0.11467370803470389,0.3375673595073133,0.3161071293851377,0.608929946112394,304.0,877.0,1.8830629950961901,1.9214780600461894,39.0,39.0,0.48259198665618896,0.4671359956264496,0.01999245567710298
retina,text_22_retina,45,0,4316.0,5197.0,30.0,30.0,0.43063600556070436,0.6997366269001347,0.10634847080630214,0.30536848181643256,0.30282669138090823,0.6551856840484896,459.0,1587.0,1.5125115848007413,1.428516451799115,51.0,58.0,0.5184320211410522,0.5167679786682129,0.2041241890639481
retina,text_20_tui_model_selection,46,0,3249.0,3294.0,31.0,30.0,0.46394082794706065,0.6651297814207651,0.12803939673745768,0.18397085610200364,0.35395506309633734,0.5437158469945356,416.0,606.0,1.8122499230532472,1.7486338797814207,46.0,45.0,0.5032320022583008,0.4799039959907532,0.013850415512465374
retina,text_22_retina,47,0,4506.0,4703.0,30.0,31.0,0.3970955392809587,0.5656163618966618,0.09431868619618286,0.13565809058048053,0.29360852197070575,0.4288751860514565,425.0,638.0,1.4203284509542833,1.5241335317882203,50.0,56.0,0.523904025554657,0.5051199793815613,0.04371948513093653
method,text_23_method,0,0,5310.0,4193.0,32.0,31.0,0.4131944444444444,0.37684086572859526,0.12354048964218456,0.08848080133555926,0.31751412429378534,0.2857142857142857,656.0,371.0,1.4222222222222223,1.4652993083710948,59.0,48.0,0.5712000131607056,0.556768000125885,0.2103578154425612
method,text_22_retina,1,0,3407.0,3905.0,32.0,32.0,0.3958486204872322,0.3197743277848912,0.07866157910184914,0.08578745198463508,0.28059876724390964,0.2824583866837388,268.0,335.0,1.8033460522453773,1.5733674775928297,48.0,48.0,0.5336959958076477,0.5161600112915039,0.14616965071910773
method,text_23_method,2,0,5799.0,5062.0,32.0,30.0,0.4702912140024142,0.5578822599762939,0.10794964649077426,0.18846305807981034,0.3459217106397655,0.4913077834847886,626.0,954.0,1.3905845835488877,1.4413275385223232,63.0,57.0,0.5569279789924622,0.5469440221786499,0.12709087773754096
method,text_21_fast_gptq,3,0,3424.0,3608.0,32.0,32.0,0.5312682535046729,0.5277508314855875,0.15800233644859812,0.18043237250554323,0.43078271028037385,0.4575942350332594,541.0,651.0,1.7570093457943925,1.7383592017738358,47.0,49.0,0.5412480235099792,0.4963519871234894,0.053738317757009345
method,text_23_method,4,0,4659.0,4213.0,32.0,30.0,0.6206736960721185,0.5569887847139805,0.16892036917793518,0.1122715404699739,0.506117192530586,0.3897460242107762,787.0,473.0,1.5385275810259713,1.5494896748160456,56.0,51.0,0.5490880012512207,0.5412160158157349,0.09572869714531015
method,text_23_method,5,0,5988.0,5911.0,32.0,31.0,0.6224219271877087,0.6929717898832685,0.17768871075484302,0.33209270850955847,0.5265531062124249,0.6042970732532567,1064.0,1963.0,1.346693386773547,1.4291997969886652,63.0,66.0,0.5607680082321167,0.5670719742774963,0.012859051436205745
method,text_23_method,6,0,4426.0,4125.0,32.0,31.0,0.6312132851333032,0.7635681818181819,0.19453230908269317,0.2606060606060606,0.5108450067781293,0.6710303030303031,861.0,1075.0,1.6195210122006327,1.7376969696969697,56.0,56.0,0.5478079915046692,0.5435519814491272,0.06800723000451875
method,text_23_method,7,0,5241.0,5866.0,31.0,30.0,0.7306036538828468,0.7010313672008183,0.24212936462507156,0.3329355608591885,0.6941423392482351,0.5487555404023183,1269.0,1953.0,1.48979202442282,1.3965223320831912,61.0,64.0,0.5520319938659668,0.5655999779701233,0.11925205113527952
method,text_23_method,8,0,4996.0,4692.0,32.0,31.0,0.5542934347477982,0.6121723145780051,0.1977582065652522,0.27152600170502983,0.466773418734988,0.4848678601875533,988.0,1274.0,1.4859887910328262,1.5549872122762147,58.0,57.0,0.5426880121231079,0.5473920106887817,0.06084867894315452
method,text_23_method,9,0,4930.0,3811.0,31.0,30.0,0.6519396551724138,0.6000311598005773,0.22008113590263692,0.1464182629231173,0.5494929006085193,0.4794017318289163,1085.0,558.0,1.5058823529411764,1.6457622671214904,58.0,49.0,0.5564799904823303,0.5383039712905884,0.22697768762677484
method,text_23_method,10,0,4151.0,4233.0,32.0,32.0,0.5127002529510961,0.5430914835813844,0.18959286918814744,0.13064020789038508,0.4671163575042159,0.4079848806992677,787.0,553.0,1.603469043603951,1.6026458776281598,52.0,53.0,0.545632004737854,0.5425919890403748,0.01975427607805348
method,text_23_method,11,0,6113.0,3484.0,32.0,30.0,0.6252913872075904,0.5623026693455798,0.1876329134631114,0.15442020665901263,0.524783248814003,0.4319747416762342,1147.0,538.0,1.4657287747423524,1.6165327210103329,70.0,44.0,0.5877439975738525,0.5214080214500427,0.43006707017830853
method,text_23_method,12,0,4855.0,4665.0,32.0,30.0,0.5232556642636458,0.5379488210075026,0.1231719876416066,0.13590568060021435,0.4057672502574665,0.3995712754555198,598.0,634.0,1.4764160659114316,1.4816720257234726,56.0,54.0,0.5523840188980103,0.5378559827804565,0.03913491246138002
method,text_23_method,13,0,4421.0,4079.0,32.0,31.0,0.4731890409409636,0.48543607501838687,0.1128703913141823,0.08629566070115224,0.3750282741461208,0.3221377788673695,499.0,352.0,1.5344944582673603,1.600392253003187,53.0,51.0,0.5487359762191772,0.5311359763145447,0.07735806378647365
method,text_23_method,14,0,6868.0,6830.0,32.0,32.0,0.6817941904484566,0.5435303806734992,0.24373907979033196,0.14890190336749634,0.6616191030867792,0.4408491947291362,1674.0,1017.0,1.3605125218404193,1.3306002928257687,73.0,71.0,0.5985280275344849,0.583296000957489,0.00553290623179965
method,text_23_method,15,0,2981.0,2427.0,32.0,31.0,0.5231990103991949,0.6324551915945612,0.13820865481382086,0.2072517511330861,0.4199932908419993,0.5010300782859497,412.0,503.0,1.9322375041932238,2.1623403378656776,45.0,41.0,0.5295040011405945,0.5062080025672913,0.18584367661858436
method,text_23_method,16,0,4624.0,4526.0,30.0,32.0,0.5779898356401384,0.6255247459125055,0.23810553633217993,0.21895713654441007,0.4669117647058823,0.5088378258948298,1101.0,991.0,1.467128027681661,1.5554573574900574,53.0,55.0,0.5497919917106628,0.5560960173606873,0.021193771626297576
method,text_22_retina,17,0,4553.0,4054.0,32.0,32.0,0.6123229189545355,0.5984675629008387,0.18756863606413354,0.12802170695609275,0.5200966395783,0.395411938825851,854.0,519.0,1.5462332528003515,1.704982733103108,55.0,54.0,0.5450239777565002,0.5203520059585571,0.109598067208434
method,text_23_method,18,0,4459.0,3947.0,31.0,30.0,0.6585487216864768,0.7586853939701039,0.20251177394034536,0.2832531036230048,0.5330791657322269,0.6759564225994427,903.0,1118.0,1.5788293339313748,1.7187737522168736,55.0,53.0,0.5568320155143738,0.5487679839134216,0.11482395155864544
method,text_23_method,19,0,5810.0,5725.0,29.0,26.0,0.756959982788296,0.736632096069869,0.2647160068846816,0.3360698689956332,0.6819277108433734,0.5986026200873362,1538.0,1924.0,1.4540447504302927,1.3638427947598253,66.0,61.0,0.5650240182876587,0.543615996837616,0.014629948364888123
method,text_23_method,20,0,5352.0,5124.0,32.0,28.0,0.5724845852017937,0.6743632903981265,0.23337070254110612,0.28356752537080404,0.47309417040358737,0.5390320062451209,1249.0,1453.0,1.4588938714499253,1.4488680718188915,61.0,58.0,0.5534399747848511,0.5396159887313843,0.042600896860986545
method,text_23_method,21,0,5499.0,4410.0,32.0,31.0,0.7069978632478633,0.714625850340136,0.2004000727404983,0.22403628117913832,0.6566648481542099,0.6498866213151928,1102.0,988.0,1.4897254046190216,1.5963718820861679,64.0,55.0,0.5552639961242676,0.5513280034065247,0.19803600654664485
method,text_23_method,22,0,4723.0,4608.0,32.0,31.0,0.4732757251746771,0.5478379991319444,0.12534406097819184,0.15125868055555555,0.3906415413931823,0.43402777777777773,592.0,697.0,1.4905780224433622,1.4444444444444444,55.0,52.0,0.5495679974555969,0.5335360169410706,0.024348930764344696
method,text_23_method,23,0,5911.0,4379.0,32.0,30.0,0.591540137032651,0.5610370518383192,0.1416004060226696,0.16236583694907514,0.48638132295719844,0.4304635761589404,837.0,711.0,1.4725088817458976,1.4907513130851793,68.0,51.0,0.5799040198326111,0.5390080213546753,0.25917780409406194
method,text_23_method,24,0,5151.0,5433.0,32.0,32.0,0.5172357309260338,0.593473909442297,0.1349252572316055,0.1522179274802135,0.3882741215298,0.4809497515184981,695.0,827.0,1.5158221704523394,1.484262838210933,61.0,63.0,0.5535359978675842,0.5483520030975342,0.054746651135701804
method,text_23_method,25,0,4812.0,4362.0,31.0,32.0,0.5362764962593516,0.5454063502980284,0.15669160432252702,0.1020174232003668,0.4368246051537822,0.3734525447042641,754.0,445.0,1.3832086450540315,1.6139385602934433,52.0,55.0,0.5530239939689636,0.5468479990959167,0.09351620947630923
method,text_23_method,26,0,7253.0,6274.0,31.0,32.0,0.6514933475803116,0.5920963500159387,0.17827106025093065,0.1960471788332802,0.5840341927478285,0.4862926362766975,1293.0,1230.0,1.2882944988280711,1.4077143767931144,73.0,69.0,0.5778239965438843,0.582207977771759,0.1349786295326072
method,text_22_retina,27,0,3175.0,2697.0,32.0,32.0,0.4843799212598425,0.6514298294401186,0.12566929133858268,0.17908787541713014,0.374488188976378,0.4686688913607712,399.0,483.0,1.7335433070866142,2.0882461994809045,43.0,44.0,0.5222079753875732,0.48953598737716675,0.1505511811023622
method,text_23_method,28,0,3755.0,3743.0,32.0,31.0,0.5060835552596538,0.6465986508148543,0.16085219707057258,0.17125300561047288,0.4362183754993342,0.5327277584825006,604.0,641.0,1.6021304926764315,1.6756612343040342,47.0,49.0,0.5459520220756531,0.5461120009422302,0.003195739014647137
method,text_21_fast_gptq,29,0,3594.0,3267.0,32.0,29.0,0.563421675013912,0.6067780073461891,0.1419031719532554,0.2182430364248546,0.451307735114079,0.4539332721150903,510.0,713.0,1.6382860322760155,1.7239057239057238,46.0,44.0,0.5380160212516785,0.4689599871635437,0.09098497495826377
method,text_23_method,30,0,4451.0,3042.0,31.0,31.0,0.5933708717142215,0.7495274490466798,0.1592900471804089,0.23833004602235372,0.4243990114580993,0.6577909270216963,709.0,725.0,1.5529094585486407,1.977646285338593,54.0,47.0,0.5516800284385681,0.5509759783744812,0.3165580768366659
method,text_23_method,31,0,5629.0,5986.0,30.0,28.0,0.6759804139278736,0.7219345138656866,0.22455143009415526,0.3412963581690611,0.5524960028424232,0.5813564984964918,1264.0,2043.0,1.4098418902114052,1.389909789508854,62.0,65.0,0.5608320236206055,0.5720000267028809,0.06342156688577012
method,text_23_method,32,0,5201.0,4927.0,31.0,29.0,0.5113860315323976,0.648169525065963,0.23418573351278602,0.30403896894662064,0.42491828494520284,0.5419119139435762,1218.0,1498.0,1.42741780426841,1.5327785670793586,58.0,59.0,0.5516800284385681,0.5568000078201294,0.05268217650451836
method,text_23_method,33,0,5435.0,4274.0,32.0,31.0,0.6078369365225391,0.679003860552176,0.1718491260349586,0.2117454375292466,0.5442502299908004,0.6001403837154891,934.0,905.0,1.460165593376265,1.5872718764623304,62.0,53.0,0.5548160076141357,0.5499200224876404,0.21361545538178472
method,text_23_method,34,0,4774.0,4919.0,32.0,32.0,0.397439254294093,0.513563478349258,0.08797653958944282,0.12563529172596055,0.28759949727691664,0.41288879853628785,420.0,618.0,1.4210305823209048,1.4832282984346412,53.0,57.0,0.5487040281295776,0.5560320019721985,0.030372852953498116
method,text_23_method,35,0,5613.0,5668.0,32.0,31.0,0.5192577498663816,0.5643525052928723,0.1207910208444682,0.1469654199011997,0.4233030464991983,0.46347918136908967,678.0,833.0,1.4138606805629788,1.4227240649258999,62.0,63.0,0.5562559962272644,0.5574719905853271,0.009798681631925887
method,text_23_method,36,0,4662.0,4922.0,32.0,32.0,0.44372050622050624,0.572912433969931,0.11196911196911197,0.15928484355952865,0.3869583869583869,0.4802925639983746,522.0,784.0,1.4002574002574002,1.4303128809427061,51.0,55.0,0.5559999942779541,0.5499839782714844,0.05577005577005577
method,text_23_method,37,0,4967.0,4206.0,31.0,31.0,0.3967623817193477,0.4757192106514503,0.09341654922488424,0.16119828815977175,0.32273001811958923,0.3804089396100809,464.0,678.0,1.3658143748741696,1.55206847360913,53.0,51.0,0.5503680109977722,0.5491520166397095,0.15321119387960538
