dataset,layer,phase,waves,clean_request_median_ms,prepare_attn_sum_ms,attention_sum_ms,prepare_mlp_sum_ms,mlp_sum_ms,postprocess_sum_ms,router_sum_ms,dispatch_sum_ms,expert_sum_ms,combine_sum_ms,shared_sum_ms,gather_sum_ms,whole_layer_sum_ms,non_moe_layer_proxy_sum_ms,routed_moe_sum_ms,whole_moe_sum_ms,whole_layer_request_e2e_upper_percent,routed_moe_request_e2e_upper_percent,whole_moe_request_e2e_upper_percent,non_moe_normalized_optimistic_e2e_percent,whole_layer_normalized_optimistic_e2e_percent
gsm8k,3,middle,27,6074.886083602905,4.998464033007622,17.994752049446106,14.514431953430176,332.9532775878906,0.3671039994806051,4.544927999377251,10.367007970809937,29.698847770690918,4.049888037145138,0.9619520157575607,1.3927040100097656,370.82802962325513,37.87475203536451,48.66067177802324,51.01532780379057,6.104279562116887,0.8010137327408694,0.8397742295364047,0.4877498821811038,1.3275241117175085
gsm8k,3,late,36,6074.886083602905,6.7539199739694595,24.261280059814453,12.675391972064972,183.30844855308533,0.4776639984920621,6.3506879806518555,11.84521597623825,30.08495968580246,3.6702399887144566,2.7762239798903465,2.1905919890850782,227.47670455742627,44.16825600434095,51.95110363140702,56.91791960038245,3.744542719433414,0.8551782357142698,0.9369380564026224,0.5687974311263314,1.5057354875289537
gsm8k,4,early,2,6074.886083602905,0.34889599680900574,2.232864022254944,1.3031359910964966,26.85414409637451,0.025376000441610813,0.35017599165439606,0.7716799974441528,2.0323519706726074,0.6093119978904724,0.07030399888753891,0.10611199960112572,30.76441610697657,3.910272010602057,3.7635199576616287,3.9399359561502934,0.5064196378927117,0.06195210751062435,0.06485612901918958,0.05035636169146118,0.11521249071065076
gsm8k,4,middle,27,6074.886083602905,5.036447957158089,18.17939192056656,19.460575878620148,329.18662548065186,0.36006399895995855,4.7914880365133286,11.225087970495224,28.404896020889282,4.99676800519228,0.9620480090379715,1.4982400052249432,372.2231052359566,43.036479755304754,49.418240033090115,51.87852804735303,6.127244200358697,0.8134842259261107,0.8539835534921638,0.5542224516886486,1.4082060051808125
gsm8k,4,late,36,6074.886083602905,6.460191994905472,24.96675193309784,11.630047976970673,182.15308690071106,0.5287359999492764,6.330111995339394,11.388864010572433,28.237983763217926,5.185760028660297,2.8840640168637037,2.143615987151861,225.73881480563432,43.58572790492326,51.14271979779005,56.170399801805615,3.7159349442772216,0.8418712564147084,0.9246329730102851,0.5612956523267537,1.485928625337039
gsm8k,5,early,2,6074.886083602905,0.3553920090198517,2.3138559460639954,1.1061760187149048,26.733216285705566,0.02512000035494566,0.3579519987106323,0.8815039992332458,2.014400005340576,0.2699199989438057,0.07174400240182877,0.1082879975438118,30.533760259859264,3.8005439741536975,3.52377600222826,3.7038080021739006,0.502622762627184,0.05800563094902303,0.06096917623148645,0.048943287440844876,0.10991246367233132
gsm8k,5,middle,27,6074.886083602905,5.081568002700806,17.928735852241516,15.185632079839706,329.19615840911865,0.36860799975693226,4.791519969701767,10.982528030872345,29.76912021636963,5.306464001536369,0.9615679979324341,1.3782720156013966,367.7607023436576,38.56454393453896,50.84963221848011,53.18947223201394,6.0537876312825505,0.837046679043603,0.8755632862907649,0.4966330008676016,1.3721962871583664
gsm8k,5,late,36,6074.886083602905,6.417312026023865,24.67219191789627,11.990079924464226,184.15094256401062,0.5056320000439882,6.21043199300766,11.447776079177856,29.471200048923492,4.703968025743961,2.867392022162676,2.2881919872015715,227.73615843243897,43.58521586842835,51.83337614685297,56.98896015621722,3.7488136451996277,0.8532402983943944,0.9381074701966773,0.561289058336651,1.4993965285333282
gsm8k,6,early,2,6074.886083602905,0.3718719929456711,2.1835520267486572,1.3205440044403076,31.65772819519043,0.030816000886261463,0.3310080021619797,0.7759039998054504,2.1570240259170532,0.37721600383520126,0.07248000055551529,0.3624959923326969,35.56451222021133,3.9067840250208974,3.6411520317196846,4.076128024607897,0.5854350473534914,0.059937782891892236,0.06709801580658478,0.0503114435213126,0.11740945932789738
gsm8k,6,middle,27,6074.886083602905,4.999359995126724,17.793695986270905,14.152159869670868,328.9751024246216,0.3833280010148883,4.68326398730278,10.680384069681168,29.77564811706543,5.079231962561607,0.9629439972341061,1.3761279955506325,366.30364627670497,37.328543852083385,50.218528136610985,52.55760012939572,6.029802719517941,0.826657939679871,0.8651619043731065,0.4807158301352193,1.3458777345083257
gsm8k,6,late,36,6074.886083602905,6.722879961133003,25.804223895072937,15.06860788166523,184.1624641418457,0.5064959991723299,6.493504002690315,12.28192001581192,29.375839918851852,5.642911992967129,3.185631999745965,2.7436799854040146,232.2646718788892,48.1022077370435,53.79417593032122,59.723487915471196,3.8233584742569726,0.8855174432903417,0.983121116899204,0.6194587395446732,1.6025798564438771
gsm8k,7,early,2,6074.886083602905,0.4328320026397705,2.303008019924164,6.040256142616272,27.345888137817383,0.02505600079894066,0.39209599792957306,0.98403200507164,2.3911999464035034,0.8377279937267303,0.07187199965119362,0.107999999076128,36.14704030379653,8.801152165979147,4.605055943131447,4.7849279418587685,0.5950241668129911,0.07580481147722644,0.07876572294539085,0.11334096466178968,0.19210668760718053
gsm8k,7,middle,27,6074.886083602905,4.945759996771812,17.880863904953003,14.514688074588776,329.68185901641846,0.4011199986562133,4.647743999958038,10.544192105531693,30.455520272254944,8.432383939623833,0.961472000926733,1.3794560097157955,367.42429099138826,37.742431974969804,54.07984031736851,56.420768328011036,6.048249892012388,0.8902198259048626,0.9287543429052895,0.4860458685467055,1.414800211451995
gsm8k,7,late,36,6074.886083602905,6.8732799887657166,26.639840066432953,15.251136034727097,188.2659206390381,0.5144960023462772,6.639616012573242,13.080479949712753,29.43206375837326,7.946239985525608,3.577312022447586,3.114335983991623,237.54467273131013,49.27875209227204,57.098399706184864,63.79004771262407,3.910273698341133,0.9399089780515001,1.0500616280658113,0.6346102412656016,1.6846718693314129
gsm8k,8,early,2,6074.886083602905,0.37513600289821625,2.9425920248031616,1.2439680099487305,26.881216049194336,0.026751999743282795,0.37356799840927124,0.723552018404007,2.1219520568847656,0.4734399914741516,0.07155199721455574,0.10681600123643875,31.469664086587727,4.588448037393391,3.6925120651721954,3.87088006362319,0.5180288758258268,0.06078323139488787,0.06371938519260992,0.05908989153362795,0.12280927672623787
