accepted_set_change_fraction,aligned_rows,baseline_live_ratio,baseline_wave,benchmark_correct,benchmark_delta_vs_baseline,benchmark_total,confidence_logit_margin_abs_change_mean,elapsed_seconds_observer,final_sequence_exact,final_sequence_total,layers,live_aligned_rows,live_top1_flip_fraction,mode,nfe,per_sample_score_flips,phase,policy,policy_live_ratio,policy_wave,sampled_js_mean,sampled_kl_mean,sampled_logits_rows,task,top1_flip_fraction,dataset,direct_e2e_optimistic_percent,post_epoch_live_weighted_percent,current_step_exact,benchmark_vector_safe,final_trajectory_exact
0.0537109375,1024.0,1.0,36.0,5,0,32,0.81121826171875,4.729764223098755,23,32,"16,17,18,19,20,21,22,23",1024.0,0.3984375,routed_only,64,0,early,routed_only_middle_high_early,1.0,36.0,,,16.0,gsm8k,0.3984375,gsm8k,0.009498515465747745,0.008584839905810097,False,True,False
0.0952380952380952,960.0,0.328125,8.0,5,0,32,0.7263888888888889,5.13607931137085,5,32,"16,17,18,19,20,21,22,23",315.0,0.4126984126984127,routed_only,69,2,late,routed_only_middle_high_late,0.328125,8.0,,,16.0,gsm8k,0.2395833333333333,gsm8k,0.4182138683346579,0.07562761714312269,False,False,False
0.0689655172413793,992.0,0.4969758064516129,0.0,4,-1,32,0.6698782961460447,5.416097640991211,2,32,"16,17,18,19,20,21,22,23",493.0,0.460446247464503,routed_only,73,1,middle,routed_only_middle_high_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.3518145161290322,gsm8k,0.12665653164703938,0.0563059782826052,False,False,False
0.0458984375,1024.0,1.0,36.0,4,-1,32,0.57080078125,4.842176914215088,24,32,"8,9,10,11,12,13,14,15",1024.0,0.3515625,routed_only,65,1,early,routed_only_middle_low_early,1.0,36.0,,,16.0,gsm8k,0.3515625,gsm8k,0.009485346700866662,0.0085729378629415,False,False,False
0.0793650793650793,960.0,0.328125,8.0,4,-1,32,0.7065476190476191,4.75202202796936,11,32,"8,9,10,11,12,13,14,15",315.0,0.3714285714285714,routed_only,64,3,late,routed_only_middle_low_late,0.328125,8.0,,,16.0,gsm8k,0.2125,gsm8k,0.4331980482232891,0.07833727816974906,False,False,False
0.0527383367139959,992.0,0.4969758064516129,0.0,3,-2,32,0.540948275862069,5.451192378997803,2,32,"8,9,10,11,12,13,14,15",493.0,0.4056795131845842,routed_only,74,4,middle,routed_only_middle_low_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.2681451612903225,gsm8k,0.12940621268016983,0.05752836672576097,False,False,False
0.0517578125,1024.0,1.0,36.0,5,0,32,0.68511962890625,4.731091976165772,26,32,"0,1,2,3,4,5,6,7",1024.0,0.34765625,routed_only,64,0,early,routed_only_shallow_early,1.0,36.0,,,16.0,gsm8k,0.34765625,gsm8k,0.008238508394100463,0.007446034686269511,False,True,False
0.0984126984126984,960.0,0.328125,8.0,3,-2,32,0.8075396825396826,5.192922115325928,7,32,"0,1,2,3,4,5,6,7",315.0,0.3492063492063492,routed_only,70,2,late,routed_only_shallow_late,0.328125,8.0,,,16.0,gsm8k,0.1770833333333333,gsm8k,1.0318484173875317,0.18659409208657834,False,False,False
0.0628803245436105,992.0,0.4969758064516129,0.0,4,-1,32,0.6943458417849898,5.735296249389648,1,32,"0,1,2,3,4,5,6,7",493.0,0.4847870182555781,routed_only,77,1,middle,routed_only_shallow_middle,0.4969758064516129,0.0,,,16.0,gsm8k,0.28125,gsm8k,0.26458991631556994,0.11762515432980476,False,False,False
0.0,1024.0,1.0,36.0,5,0,32,0.0,9.15707540512085,28,32,"24,25,26,27,28,29,30,31",1024.0,0.0,stale_routed,66,0,early,stale_routed_deep_early,1.0,36.0,,,16.0,gsm8k,0.0,gsm8k,0.5354566941029126,0.48395036171117745,True,True,False
