policy,workload,restart_pairs,median_e2e_mean_reduction_pct,mean_e2e_mean_reduction_pct,min_e2e_mean_reduction_pct,max_e2e_mean_reduction_pct,status
layered4,heterogeneous_bursty,3,19.665051269264822,18.959207522495284,15.501435495793858,21.711135802427172,DESCRIPTIVE_NOT_SUCCESSOR_HEADROOM
layered4,heterogeneous_steady,3,3.4707080185544914,5.534155412751029,1.8300401640041652,11.301718055694431,DESCRIPTIVE_NOT_SUCCESSOR_HEADROOM
layered16,heterogeneous_bursty,3,3.0110130296632565,-4.516910158071078,-23.554244068343632,6.992500564467141,DESCRIPTIVE_NOT_SUCCESSOR_HEADROOM
layered16,heterogeneous_steady,3,3.5863257021075956,-2.900433502414124,-21.48758967779949,9.199963468449523,DESCRIPTIVE_NOT_SUCCESSOR_HEADROOM
