total_rows,bytes,repetition,latency_ms,effective_gbps
64,786432,0,0.016416000202298164,47.90643215817597
64,786432,1,0.01651199907064438,47.627909657416765
64,786432,2,0.016992000862956047,46.28248352520309
64,786432,3,0.01414399966597557,55.60181126784243
64,786432,4,0.013887999579310417,56.62672982591268
64,786432,5,0.014175999909639359,55.476298322014244
64,786432,6,0.013504000380635262,58.23696518312778
64,786432,7,0.01414399966597557,55.60181126784243
64,786432,8,0.013088000006973743,60.08801952788521
64,786432,9,0.01360000018030405,57.82588158630583
64,786432,10,0.013824000023305416,56.888888792981824
64,786432,11,0.013504000380635262,58.23696518312778
64,786432,12,0.01369599997997284,57.42056083162754
64,786432,13,0.013504000380635262,58.23696518312778
64,786432,14,0.011744000017642975,66.96457755607507
64,786432,15,0.014368000440299511,54.73496491510452
64,786432,16,0.01244799979031086,63.17737895626689
64,786432,17,0.012640000320971012,62.21771993907559
64,786432,18,0.014368000440299511,54.73496491510452
64,786432,19,0.013535999692976475,58.09929209794987
64,786432,20,0.01283199992030859,61.28678342300734
64,786432,21,0.013151999562978745,59.79562242487515
64,786432,22,0.014015999622642994,56.10959055175136
64,786432,23,0.01235199999064207,63.668393830618875
64,786432,24,0.011807999573647976,66.60162842104836
64,786432,25,0.014560000039637089,54.01318666614523
64,786432,26,0.013151999562978745,59.79562242487515
64,786432,27,0.012256000190973282,64.16710082782296
64,786432,28,0.012959999963641167,60.681481651721285
64,786432,29,0.012575999833643436,62.53435197224872
64,786432,30,0.012415999546647072,63.340208498346406
64,786432,31,0.012415999546647072,63.340208498346406
64,786432,32,0.012000000104308128,65.53599943033855
64,786432,33,0.012480000033974648,63.0153844438361
64,786432,34,0.012415999546647072,63.340208498346406
64,786432,35,0.012256000190973282,64.16710082782296
64,786432,36,0.01158399973064661,67.88950434101072
64,786432,37,0.02038400061428547,38.58084656104526
64,786432,38,0.017503999173641205,44.928704132040096
64,786432,39,0.017472000792622566,45.01098696905197
128,1572864,0,0.020735999569296837,75.851853427355
128,1572864,1,0.019648000597953796,80.05211482759232
128,1572864,2,0.02051199972629547,76.68018823068033
128,1572864,3,0.01945599913597107,80.84210885330596
128,1572864,4,0.019487999379634857,80.70936217514753
128,1572864,5,0.019519999623298645,80.57705073532193
128,1572864,6,0.01929599978029728,81.51243873903941
128,1572864,7,0.019936000928282738,78.89566245799149
128,1572864,8,0.023455999791622162,67.05593511139882
128,1572864,9,0.020959999412298203,75.04122347814227
128,1572864,10,0.020800000056624413,75.61846133260332
128,1572864,11,0.022143999114632607,71.0289045740009
128,1572864,12,0.02112000063061714,74.47272504906358
128,1572864,13,0.022495999932289124,69.91749665425742
128,1572864,14,0.022336000576615334,70.41833629099693
128,1572864,15,0.014976000413298607,105.02563812720688
128,1572864,16,0.013024000450968742,120.76658058492376
128,1572864,17,0.01532800029963255,102.61377669973724
128,1572864,18,0.01414399966597557,111.20362253568486
128,1572864,19,0.013632000423967838,115.38027810170723
128,1572864,20,0.013407999649643898,117.30787896028723
128,1572864,21,0.013024000450968742,120.76658058492376
128,1572864,22,0.013183999806642532,119.30097262346283
128,1572864,23,0.01321600005030632,119.01210608451414
128,1572864,24,0.01408000010997057,111.70909003659715
128,1572864,25,0.01603199914097786,98.10778968792188
128,1572864,26,0.014368000440299511,109.46992983020904
128,1572864,27,0.013311999849975109,118.15384748542805
128,1572864,28,0.01283199992030859,122.57356684601469
128,1572864,29,0.017472000792622566,90.02197393810394
128,1572864,30,0.013344000093638897,117.87050276998922
128,1572864,31,0.01244799979031086,126.35475791253378
128,1572864,32,0.012191999703645706,129.00787715157796
128,1572864,33,0.012896000407636166,121.96525669064442
128,1572864,34,0.014271999709308147,110.20628027158547
128,1572864,35,0.012768000364303589,123.18796640994532
128,1572864,36,0.013376000337302685,117.58851378118112
128,1572864,37,0.013663999736309052,115.11007247903133
128,1572864,38,0.013311999849975109,118.15384748542805
128,1572864,39,0.014303999952971935,109.95973190514495
256,3145728,0,0.013824000023305416,227.5555551719273
256,3145728,1,0.016383999958634377,192.0000004847534
256,3145728,2,0.013439999893307686,234.0571447151859
256,3145728,3,0.013856000266969204,227.03001872040824
256,3145728,4,0.013663999736309052,230.22014495806266
256,3145728,5,0.013120000250637531,239.76584907817679
256,3145728,6,0.013344000093638897,235.74100553997843
256,3145728,7,0.01283199992030859,245.14713369202937
256,3145728,8,0.013535999692976475,232.39716839179948
256,3145728,9,0.013311999849975109,236.3076949708561
256,3145728,10,0.012319999746978283,255.33507017900308
256,3145728,11,0.011744000017642975,267.8583102243003
256,3145728,12,0.012384000234305859,254.0154990699839
256,3145728,13,0.011872000060975552,264.97034904340353
256,3145728,14,0.015231999568641186,206.52101425188155
256,3145728,15,0.012608000077307224,249.50253654121602
256,3145728,16,0.012128000147640705,259.37730554958375
256,3145728,17,0.01206399966031313,260.7533229919165
256,3145728,18,0.012128000147640705,259.37730554958375
256,3145728,19,0.012640000320971012,248.87087975630237
256,3145728,20,0.013376000337302685,235.17702756236224
256,3145728,21,0.013663999736309052,230.22014495806266
256,3145728,22,0.012896000407636166,243.93051338128885
256,3145728,23,0.012032000347971916,261.4468009494561
256,3145728,24,0.012512000277638435,251.41687421651315
256,3145728,25,0.011839999817311764,265.68649058596253
256,3145728,26,0.011744000017642975,267.8583102243003
256,3145728,27,0.012223999947309494,257.3403152453691
256,3145728,28,0.014976000413298607,210.05127625441375
256,3145728,29,0.012927999719977379,243.32673794376478
256,3145728,30,0.013183999806642532,238.60194524692565
256,3145728,31,0.011744000017642975,267.8583102243003
256,3145728,32,0.012128000147640705,259.37730554958375
256,3145728,33,0.011615999974310398,270.80991795428713
256,3145728,34,0.01196799986064434,262.8449228466684
256,3145728,35,0.012671999633312225,248.24243142577848
256,3145728,36,0.013504000380635262,232.94786073251112
256,3145728,37,0.012415999546647072,253.36083399338563
256,3145728,38,0.015359999611973763,204.8000051736833
256,3145728,39,0.013824000023305416,227.5555551719273
512,6291456,0,0.014271999709308147,440.8251210863419
512,6291456,1,0.015519999898970127,405.3773222264961
512,6291456,2,0.01375999953597784,457.22792239563137
512,6291456,3,0.013344000093638897,471.48201107995686
512,6291456,4,0.014175999909639359,443.81038657611396
512,6291456,5,0.014527999795973301,433.0572748041882
512,6291456,6,0.012191999703645706,516.0315086063118
512,6291456,7,0.012480000033974648,504.1230755506888
512,6291456,8,0.012736000120639801,493.9899450694999
512,6291456,9,0.012671999633312225,496.48486285155695
512,6291456,10,0.013887999579310417,453.01383860730147
512,6291456,11,0.012896000407636166,487.8610267625777
512,6291456,12,0.015296000055968761,411.3138060263648
512,6291456,13,0.013824000023305416,455.1111103438546
