active_experts,inactive_experts,operation,repetition,host_visible_latency_us
4,60,gpu_counts_cumsum,28,18.181
4,60,gpu_counts_cumsum,29,18.068
4,60,gpu_counts_cumsum,30,19.434
4,60,gpu_counts_cumsum,31,17.107
4,60,gpu_counts_cumsum,32,20.069
4,60,gpu_counts_cumsum,33,26.49
4,60,gpu_counts_cumsum,34,19.524
4,60,gpu_counts_cumsum,35,19.321
4,60,gpu_counts_cumsum,36,19.406
4,60,gpu_counts_cumsum,37,19.506
4,60,gpu_counts_cumsum,38,19.529
4,60,gpu_counts_cumsum,39,19.481
4,60,cpu_list_to_cuda_offsets,0,46.691
4,60,cpu_list_to_cuda_offsets,1,37.601
4,60,cpu_list_to_cuda_offsets,2,37.11
4,60,cpu_list_to_cuda_offsets,3,37.899
4,60,cpu_list_to_cuda_offsets,4,38.823
4,60,cpu_list_to_cuda_offsets,5,38.597
4,60,cpu_list_to_cuda_offsets,6,36.312
4,60,cpu_list_to_cuda_offsets,7,36.847
4,60,cpu_list_to_cuda_offsets,8,37.478
4,60,cpu_list_to_cuda_offsets,9,37.361
4,60,cpu_list_to_cuda_offsets,10,49.357
4,60,cpu_list_to_cuda_offsets,11,41.868
4,60,cpu_list_to_cuda_offsets,12,39.601
4,60,cpu_list_to_cuda_offsets,13,39.663
4,60,cpu_list_to_cuda_offsets,14,36.648
4,60,cpu_list_to_cuda_offsets,15,36.373
4,60,cpu_list_to_cuda_offsets,16,37.857
4,60,cpu_list_to_cuda_offsets,17,35.254
4,60,cpu_list_to_cuda_offsets,18,34.381
4,60,cpu_list_to_cuda_offsets,19,35.069
4,60,cpu_list_to_cuda_offsets,20,35.538
4,60,cpu_list_to_cuda_offsets,21,35.721
4,60,cpu_list_to_cuda_offsets,22,36.153
4,60,cpu_list_to_cuda_offsets,23,38.121
4,60,cpu_list_to_cuda_offsets,24,35.34
4,60,cpu_list_to_cuda_offsets,25,35.407
4,60,cpu_list_to_cuda_offsets,26,36.334
4,60,cpu_list_to_cuda_offsets,27,37.227
4,60,cpu_list_to_cuda_offsets,28,47.777
4,60,cpu_list_to_cuda_offsets,29,36.099
4,60,cpu_list_to_cuda_offsets,30,41.655
4,60,cpu_list_to_cuda_offsets,31,42.333
4,60,cpu_list_to_cuda_offsets,32,39.247
4,60,cpu_list_to_cuda_offsets,33,36.934
4,60,cpu_list_to_cuda_offsets,34,34.829
4,60,cpu_list_to_cuda_offsets,35,45.952
4,60,cpu_list_to_cuda_offsets,36,36.849
4,60,cpu_list_to_cuda_offsets,37,36.578
4,60,cpu_list_to_cuda_offsets,38,35.862
4,60,cpu_list_to_cuda_offsets,39,36.089
4,60,vllm_make_from_list,0,26.984
4,60,vllm_make_from_list,1,21.655
4,60,vllm_make_from_list,2,21.104
4,60,vllm_make_from_list,3,21.047
4,60,vllm_make_from_list,4,20.992
4,60,vllm_make_from_list,5,21.098
4,60,vllm_make_from_list,6,21.707
4,60,vllm_make_from_list,7,21.288
4,60,vllm_make_from_list,8,20.474
4,60,vllm_make_from_list,9,20.245
4,60,vllm_make_from_list,10,21.048
4,60,vllm_make_from_list,11,20.809
4,60,vllm_make_from_list,12,20.775
4,60,vllm_make_from_list,13,20.616
4,60,vllm_make_from_list,14,21.239
4,60,vllm_make_from_list,15,20.915
4,60,vllm_make_from_list,16,20.543
4,60,vllm_make_from_list,17,20.455
4,60,vllm_make_from_list,18,20.621
4,60,vllm_make_from_list,19,31.917
4,60,vllm_make_from_list,20,25.256
4,60,vllm_make_from_list,21,20.545
