total_rows,bytes,repetition,latency_ms,effective_gbps
64,786432,0,0.01635199971497059,48.09393430211508
64,786432,1,0.015359999611973763,51.200001293420826
64,786432,2,0.014175999909639359,55.476298322014244
64,786432,3,0.015072000212967396,52.17834321176447
64,786432,4,0.01539199985563755,51.09355557276448
64,786432,5,0.014208000153303146,55.35135075411485
64,786432,6,0.014944000169634819,52.6252670685842
64,786432,7,0.01414399966597557,55.60181126784243
64,786432,8,0.014431999996304512,54.49223948180262
64,786432,9,0.014879999682307243,52.85161403162466
64,786432,10,0.014688000082969666,53.54248335767961
64,786432,11,0.0144640002399683,54.3716805138634
64,786432,12,0.013824000023305416,56.888888792981824
64,786432,13,0.014911999925971031,52.73819768670563
64,786432,14,0.012768000364303589,61.59398320497266
64,786432,15,0.014495999552309513,54.251657304632374
64,786432,16,0.016831999644637108,46.722434446495924
64,786432,17,0.014751999638974667,53.310196532424854
64,786432,18,0.013728000223636627,57.28671235348141
64,786432,19,0.014303999952971935,54.979865952572474
64,786432,20,0.014208000153303146,55.35135075411485
64,786432,21,0.012864000163972378,61.13432757895359
64,786432,22,0.012768000364303589,61.59398320497266
64,786432,23,0.013055999763309956,60.23529520964267
64,786432,24,0.01398400031030178,56.237985022114785
64,786432,25,0.012992000207304955,60.53201873856316
64,786432,26,0.013856000266969204,56.75750468010206
64,786432,27,0.014240000396966934,55.22696475257873
64,786432,28,0.017983999103307724,43.729539546927285
64,786432,29,0.01462399959564209,53.77680673858569
64,786432,30,0.013824000023305416,56.888888792981824
64,786432,31,0.012927999719977379,60.831684485941196
64,786432,32,0.013088000006973743,60.08801952788521
64,786432,33,0.013824000023305416,56.888888792981824
64,786432,34,0.013183999806642532,59.65048631173141
64,786432,35,0.013024000450968742,60.38329029246188
64,786432,36,0.014271999709308147,55.103140135792735
64,786432,37,0.013151999562978745,59.79562242487515
64,786432,38,0.012671999633312225,62.06060785644462
64,786432,39,0.01414399966597557,55.60181126784243
128,1572864,0,0.013919999822974205,112.99310488525101
128,1572864,1,0.014271999709308147,110.20628027158547
128,1572864,2,0.014560000039637089,108.02637333229046
128,1572864,3,0.01500799972563982,104.8017076728022
128,1572864,4,0.014495999552309513,108.50331460926475
128,1572864,5,0.014240000396966934,110.45392950515746
128,1572864,6,0.013311999849975109,118.15384748542805
128,1572864,7,0.015039999969303608,104.57872361769877
128,1572864,8,0.013248000293970108,118.72463504668676
128,1572864,9,0.015039999969303608,104.57872361769877
128,1572864,10,0.012384000234305859,127.00774953499194
128,1572864,11,0.024032000452280045,65.44873378823418
128,1572864,12,0.013728000223636627,114.57342470696283
128,1572864,13,0.012896000407636166,121.96525669064442
128,1572864,14,0.013151999562978745,119.5912448497503
128,1572864,15,0.012896000407636166,121.96525669064442
128,1572864,16,0.012608000077307224,124.75126827060801
128,1572864,17,0.01375999953597784,114.30698059890784
128,1572864,18,0.012768000364303589,123.18796640994532
128,1572864,19,0.013151999562978745,119.5912448497503
128,1572864,20,0.01414399966597557,111.20362253568486
128,1572864,21,0.012799999676644802,122.88000310420998
128,1572864,22,0.013567999936640263,115.92452884323022
128,1572864,23,0.01360000018030405,115.65176317261167
128,1572864,24,0.016287999227643013,96.56581990319779
128,1572864,25,0.01414399966597557,111.20362253568486
128,1572864,26,0.012640000320971012,124.43543987815119
128,1572864,27,0.013248000293970108,118.72463504668676
128,1572864,28,0.012319999746978283,127.66753508950154
128,1572864,29,0.013632000423967838,115.38027810170723
128,1572864,30,0.014208000153303146,110.7027015082297
128,1572864,31,0.01235199999064207,127.33678766123775
128,1572864,32,0.014303999952971935,109.95973190514495
128,1572864,33,0.012480000033974648,126.0307688876722
128,1572864,34,0.014112000353634357,111.45577951994098
128,1572864,35,0.012992000207304955,121.06403747712632
128,1572864,36,0.013088000006973743,120.17603905577042
128,1572864,37,0.014944000169634819,105.2505341371684
128,1572864,38,0.013183999806642532,119.30097262346283
128,1572864,39,0.014816000126302242,106.15982630884017
256,3145728,0,0.014688000082969666,214.16993343071843
256,3145728,1,0.013407999649643898,234.61575792057445
256,3145728,2,0.014688000082969666,214.16993343071843
256,3145728,3,0.013824000023305416,227.5555551719273
256,3145728,4,0.013311999849975109,236.3076949708561
256,3145728,5,0.013439999893307686,234.0571447151859
256,3145728,6,0.014047999866306782,223.92710919259224
256,3145728,7,0.01414399966597557,222.40724507136972
256,3145728,8,0.015968000516295433,197.00199763832467
256,3145728,9,0.015519999898970127,202.68866111324806
256,3145728,10,0.017023999243974686,184.78196309327078
256,3145728,11,0.015072000212967396,208.71337284705788
256,3145728,12,0.013824000023305416,227.5555551719273
256,3145728,13,0.014175999909639359,221.90519328805698
256,3145728,14,0.013088000006973743,240.35207811154083
256,3145728,15,0.012703999876976013,247.61713086137016
256,3145728,16,0.013472000136971474,233.50118527442092
256,3145728,17,0.012543999589979649,250.77551840107353
256,3145728,18,0.014047999866306782,223.92710919259224
256,3145728,19,0.013311999849975109,236.3076949708561
256,3145728,20,0.016224000602960587,193.8934839182613
256,3145728,21,0.01532800029963255,205.2275533994745
256,3145728,22,0.014303999952971935,219.9194638102899
256,3145728,23,0.013120000250637531,239.76584907817679
256,3145728,24,0.01321600005030632,238.0242121690283
256,3145728,25,0.013151999562978745,239.1824896995006
256,3145728,26,0.013120000250637531,239.76584907817679
256,3145728,27,0.014720000326633453,213.70434308403617
256,3145728,28,0.012992000207304955,242.12807495425264
256,3145728,29,0.012896000407636166,243.93051338128885
256,3145728,30,0.012896000407636166,243.93051338128885
256,3145728,31,0.013952000066637993,225.46788883136986
256,3145728,32,0.017535999417304993,179.38686727462544
256,3145728,33,0.013919999822974205,225.98620977050203
256,3145728,34,0.01408000010997057,223.4181800731943
256,3145728,35,0.014431999996304512,217.96895792721048
256,3145728,36,0.014336000196635723,219.42856841884102
256,3145728,37,0.013887999579310417,226.50691930365073
256,3145728,38,0.01360000018030405,231.30352634522333
256,3145728,39,0.014720000326633453,213.70434308403617
512,6291456,0,0.014271999709308147,440.8251210863419
512,6291456,1,0.01484800036996603,423.7241273731457
512,6291456,2,0.01369599997997284,459.3644866530203
512,6291456,3,0.02521600015461445,249.50253654121602
512,6291456,4,0.01414399966597557,444.81449014273943
512,6291456,5,0.014783999882638454,425.5584449367016
512,6291456,6,0.015135999768972397,415.6617399596548
512,6291456,7,0.014112000353634357,445.8231180797639
512,6291456,8,0.015072000212967396,417.42674569411577
512,6291456,9,0.012671999633312225,496.48486285155695
512,6291456,10,0.014175999909639359,443.81038657611396
512,6291456,11,0.013919999822974205,451.97241954100406
512,6291456,12,0.01408000010997057,446.8363601463886
512,6291456,13,0.013151999562978745,478.3649793990012
512,6291456,14,0.014560000039637089,432.10549332916185
512,6291456,15,0.01865600049495697,337.23498247658637
512,6291456,16,0.0161920003592968,388.553351061884
512,6291456,17,0.014688000082969666,428.33986686143686
512,6291456,18,0.014336000196635723,438.85713683768205
512,6291456,19,0.01321600005030632,476.0484243380566
512,6291456,20,0.013407999649643898,469.2315158411489
512,6291456,21,0.013791999779641628,456.1670606525689
512,6291456,22,0.014112000353634357,445.8231180797639
512,6291456,23,0.013120000250637531,479.53169815635357
512,6291456,24,0.015552000142633915,404.5432061663078
512,6291456,25,0.014240000396966934,441.81571802062984
512,6291456,26,0.012671999633312225,496.48486285155695
512,6291456,27,0.014592000283300877,431.15788636599456
512,6291456,28,0.014911999925971031,421.90558149364506
512,6291456,29,0.013439999893307686,468.1142894303718
512,6291456,30,0.014399999752640724,436.90667417173046
512,6291456,31,0.012896000407636166,487.8610267625777
512,6291456,32,0.01369599997997284,459.3644866530203
512,6291456,33,0.01414399966597557,444.81449014273943
512,6291456,34,0.015104000456631184,416.5423602882527
512,6291456,35,0.01414399966597557,444.81449014273943
512,6291456,36,0.014175999909639359,443.81038657611396
512,6291456,37,0.01321600005030632,476.0484243380566
512,6291456,38,0.013824000023305416,455.1111103438546
512,6291456,39,0.01283199992030859,490.29426738405874
1024,12582912,0,0.0144640002399683,869.9468882218144
1024,12582912,1,0.01548799965530634,812.4297701471714
1024,12582912,2,0.014783999882638454,851.1168898734032
1024,12582912,3,0.014175999909639359,887.6207731522279
1024,12582912,4,0.013472000136971474,934.0047410976837
1024,12582912,5,0.014527999795973301,866.1145496083764
1024,12582912,6,0.0144640002399683,869.9468882218144
1024,12582912,7,0.01462399959564209,860.428907817371
1024,12582912,8,0.013856000266969204,908.120074881633
1024,12582912,9,0.014399999752640724,873.8133483434609
1024,12582912,10,0.014271999709308147,881.6502421726838
1024,12582912,11,0.020800000056624413,604.9476906608265
1024,12582912,12,0.015072000212967396,834.8534913882315
1024,12582912,13,0.014751999638974667,852.9631445187977
1024,12582912,14,0.0144640002399683,869.9468882218144
1024,12582912,15,0.01283199992030859,980.5885347681175
1024,12582912,16,0.014527999795973301,866.1145496083764
1024,12582912,17,0.0144640002399683,869.9468882218144
1024,12582912,18,0.014944000169634819,842.0042730973472
1024,12582912,19,0.013151999562978745,956.7299587980024
1024,12582912,20,0.015776000916957855,797.5983309226639
1024,12582912,21,0.013088000006973743,961.4083124461633
1024,12582912,22,0.013504000380635262,931.7914429300445
1024,12582912,23,0.013376000337302685,940.708110249449
1024,12582912,24,0.016383999958634377,768.0000019390136
1024,12582912,25,0.014368000440299511,875.7594386416723
1024,12582912,26,0.017343999817967415,725.4907825220804
1024,12582912,27,0.015359999611973763,819.2000206947332
1024,12582912,28,0.015039999969303608,836.6297889415902
1024,12582912,29,0.014560000039637089,864.2109866583237
1024,12582912,30,0.014592000283300877,862.3157727319891
1024,12582912,31,0.01462399959564209,860.428907817371
1024,12582912,32,0.01369599997997284,918.7289733060406
1024,12582912,33,0.013183999806642532,954.4077809877026
1024,12582912,34,0.0144640002399683,869.9468882218144
1024,12582912,35,0.01881599985063076,668.7346991862454
1024,12582912,36,0.015359999611973763,819.2000206947332
1024,12582912,37,0.013504000380635262,931.7914429300445
1024,12582912,38,0.014208000153303146,885.6216120658376
1024,12582912,39,0.014431999996304512,871.8758317088419
