total_rows,active_experts,inactive_experts,geometry,mean_m_e,min_m_e,max_m_e,m_e_cv,operation,repetition,latency_ms
64,1,63,uniform,64.0,64,64,0.0,vllm_fused,32,0.26652801036834717
64,1,63,uniform,64.0,64,64,0.0,vllm_fused,33,0.24988800287246704
64,1,63,uniform,64.0,64,64,0.0,vllm_fused,34,0.23747199773788452
64,1,63,uniform,64.0,64,64,0.0,vllm_fused,35,0.2629759907722473
64,1,63,uniform,64.0,64,64,0.0,vllm_fused,36,0.24240000545978546
64,1,63,uniform,64.0,64,64,0.0,vllm_fused,37,0.24544000625610352
64,1,63,uniform,64.0,64,64,0.0,vllm_fused,38,0.2620159983634949
64,1,63,uniform,64.0,64,64,0.0,vllm_fused,39,0.2443840056657791
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,0,0.12438400089740753
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,1,0.07372800260782242
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,2,0.08921600133180618
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,3,0.06678400188684464
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,4,0.07900799810886383
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,5,0.07152000069618225
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,6,0.07337599992752075
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,7,0.07078400254249573
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,8,0.06572800129652023
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,9,0.07094399631023407
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,10,0.06675200164318085
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,11,0.06547199934720993
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,12,0.07062400132417679
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,13,0.06992000341415405
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,14,0.0748480036854744
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,15,0.07161600142717361
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,16,0.0777600035071373
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,17,0.07094399631023407
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,18,0.07468800246715546
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,19,0.07110399752855301
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,20,0.07036799937486649
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,21,0.06758400052785873
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,22,0.06729599833488464
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,23,0.08912000060081482
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,24,0.06905599683523178
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,25,0.06684800237417221
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,26,0.06758400052785873
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,27,0.0700799971818924
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,28,0.06943999975919724
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,29,0.06659200042486191
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,30,0.08406399935483932
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,31,0.06831999868154526
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,32,0.0716480016708374
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,33,0.06784000247716904
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,34,0.0700799971818924
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,35,0.0724480003118515
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,36,0.06348799914121628
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,37,0.07561600208282471
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,38,0.06988800317049026
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,39,0.07251200079917908
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,0,0.1642879992723465
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,1,0.12361600250005722
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,2,0.11132799834012985
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,3,0.11907199770212173
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,4,0.11459200084209442
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,5,0.10633599758148193
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,6,0.09987200051546097
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,7,0.10623999685049057
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,8,0.11939200013875961
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,9,0.11401599645614624
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,10,0.10735999792814255
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,11,0.10496000200510025
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,12,0.10239999741315842
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,13,0.10070399940013885
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,14,0.11068800091743469
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,15,0.1273919939994812
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,16,0.11337599903345108
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,17,0.10896000266075134
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,18,0.1034879982471466
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,19,0.11926399916410446
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,20,0.11398400366306305
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,21,0.10444799810647964
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,22,0.1035199984908104
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,23,0.09839999675750732
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,24,0.10480000078678131
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,25,0.11894399672746658
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,26,0.10867200046777725
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,27,0.10313600301742554
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,28,0.10627199709415436
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,29,0.10473600029945374
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,30,0.11833599954843521
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,31,0.107744000852108
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,32,0.10572800040245056
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,33,0.10844799876213074
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,34,0.10751999914646149
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,35,0.10956799983978271
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,36,0.12252800166606903
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,37,0.12390399724245071
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,38,0.10284800082445145
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_cpu_list_offsets,39,0.10358399897813797
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,0,0.08790399879217148
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,1,0.08409599959850311
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,2,0.10000000149011612
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,3,0.08931200206279755
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,4,0.0867839977145195
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,5,0.0814720019698143
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,6,0.08303999900817871
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,7,0.07923199981451035
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,8,0.0851840004324913
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,9,0.09241600334644318
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,10,0.08224000036716461
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,11,0.07676800340414047
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,12,0.08556800335645676
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,13,0.08083199709653854
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,14,0.08528000116348267
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,15,0.09408000111579895
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,16,0.08409599959850311
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,17,0.08089599758386612
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,18,0.08291199803352356
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,19,0.07993599772453308
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,20,0.07823999971151352
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,21,0.08150400221347809
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,22,0.09228800237178802
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,23,0.09750399738550186
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,24,0.0883840024471283
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,25,0.07708799839019775
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,26,0.07705599814653397
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,27,0.07814399898052216
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,28,0.09334400296211243
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,29,0.09065599739551544
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,30,0.08323200047016144
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,31,0.09065599739551544
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,32,0.08832000195980072
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,33,0.07744000107049942
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,34,0.08300799876451492
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,35,0.08780799806118011
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,36,0.07555200159549713
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,37,0.07571200281381607
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,38,0.08022399991750717
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_full64_gpu_cumsum,39,0.08060800284147263
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,0,0.0740479975938797
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,1,0.07519999891519547
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,2,0.07168000191450119
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,3,0.06809599697589874
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,4,0.0650240033864975
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,5,0.06304000318050385
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,6,0.06950400024652481
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,7,0.06854400038719177
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,8,0.07664000242948532
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,9,0.08671999722719193
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,10,0.0700799971818924
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,11,0.06921599805355072
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,12,0.06908799707889557
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,13,0.06787200272083282
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,14,0.06703999638557434
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,15,0.07180800288915634
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,16,0.06857600063085556
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,17,0.06889600306749344
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,18,0.069023996591568
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,19,0.06700800359249115
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,20,0.06745599955320358
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,21,0.06531199812889099
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,22,0.0873280018568039
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,23,0.06380800157785416
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,24,0.07068800181150436
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,25,0.07065600156784058
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,26,0.06515199691057205
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,27,0.06841599941253662
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,28,0.06883200258016586
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,29,0.07763200253248215
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,30,0.07132799923419952
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,31,0.06579200178384781
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,32,0.06976000219583511
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,33,0.06812799721956253
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,34,0.06483200192451477
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,35,0.06415999680757523
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,36,0.061216000467538834
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,37,0.07443200051784515
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,38,0.08928000181913376
64,1,63,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,39,0.07248000055551529
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,0,0.28227201104164124
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,1,0.26009601354599
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,2,0.25811201333999634
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,3,0.27497598528862
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,4,0.25142401456832886
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,5,0.2547839879989624
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,6,0.2805440127849579
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,7,0.25756800174713135
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,8,0.2449599951505661
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,9,0.2558079957962036
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,10,0.2460480034351349
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,11,0.23612800240516663
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,12,0.25494399666786194
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,13,0.24057599902153015
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,14,0.24377599358558655
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,15,0.2534080147743225
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,16,0.23510399460792542
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,17,0.23747199773788452
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,18,0.2746880054473877
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,19,0.24275200068950653
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,20,0.23417599499225616
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,21,0.25788798928260803
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,22,0.23900799453258514
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,23,0.2396479994058609
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,24,0.26742398738861084
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,25,0.24931199848651886
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,26,0.2396479994058609
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,27,0.2603519856929779
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,28,0.23891200125217438
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,29,0.2359360009431839
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,30,0.2595199942588806
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,31,0.2505919933319092
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,32,0.23971199989318848
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,33,0.2617279887199402
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,34,0.24115200340747833
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,35,0.23651200532913208
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,36,0.2627840042114258
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,37,0.24249599874019623
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,38,0.24220800399780273
64,2,62,uniform,32.0,32,32,0.0,vllm_fused,39,0.26444798707962036
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,0,0.09955199807882309
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,1,0.08214399963617325
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,2,0.07596799731254578
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,3,0.07753600180149078
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,4,0.08707199990749359
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,5,0.0721919983625412
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,6,0.08035200089216232
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,7,0.07823999971151352
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,8,0.07558400183916092
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,9,0.07462400197982788
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,10,0.07360000163316727
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,11,0.07420799881219864
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,12,0.07337599992752075
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,13,0.07449600100517273
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,14,0.07327999919652939
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,15,0.07295999675989151
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,16,0.07248000055551529
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,17,0.07414399832487106
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,18,0.07900799810886383
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,19,0.07555200159549713
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,20,0.07391999661922455
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,21,0.0756480023264885
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,22,0.0761599987745285
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,23,0.07539200037717819
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,24,0.08422400057315826
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,25,0.0846719965338707
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,26,0.07340800017118454
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,27,0.07555200159549713
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,28,0.07174400240182877
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,29,0.07327999919652939
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,30,0.07103999704122543
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,31,0.0820159986615181
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,32,0.07363200187683105
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,33,0.07516799867153168
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,34,0.07382400333881378
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,35,0.070592001080513
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,36,0.07215999811887741
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,37,0.07363200187683105
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,38,0.09001599997282028
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,39,0.07683199644088745
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_full64_prebuilt,0,0.08262400329113007
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_full64_prebuilt,1,0.07356800138950348
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_full64_prebuilt,2,0.07174400240182877
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_full64_prebuilt,3,0.07395199686288834
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_full64_prebuilt,4,0.07491199672222137
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_full64_prebuilt,5,0.08057600259780884
64,2,62,uniform,32.0,32,32,0.0,torch_grouped_full64_prebuilt,6,0.0735040009021759
