total_rows,bytes,repetition,latency_ms,effective_gbps
1024,12582912,3,0.013663999736309052,920.8805798322506
1024,12582912,4,0.012736000120639801,987.9798901389998
1024,12582912,5,0.011872000060975552,1059.8813961736141
1024,12582912,6,0.012191999703645706,1032.0630172126237
1024,12582912,7,0.01414399966597557,889.6289802854789
1024,12582912,8,0.01283199992030859,980.5885347681175
1024,12582912,9,0.013183999806642532,954.4077809877026
1024,12582912,10,0.012703999876976013,990.4685234454806
1024,12582912,11,0.01206399966031313,1043.013291967666
1024,12582912,12,0.012608000077307224,998.0101461648641
1024,12582912,13,0.013055999763309956,963.7647233542828
1024,12582912,14,0.013439999893307686,936.2285788607436
1024,12582912,15,0.011807999573647976,1065.6260547367738
1024,12582912,16,0.01283199992030859,980.5885347681175
1024,12582912,17,0.012256000190973282,1026.6736132451674
1024,12582912,18,0.012927999719977379,973.3069517750591
1024,12582912,19,0.012128000147640705,1037.509222198335
1024,12582912,20,0.012864000163972378,978.1492412632574
1024,12582912,21,0.01500799972563982,838.4136613824176
1024,12582912,22,0.013183999806642532,954.4077809877026
1024,12582912,23,0.01196799986064434,1051.3796913866736
1024,12582912,24,0.012095999903976917,1040.2539765119373
1024,12582912,25,0.013088000006973743,961.4083124461633
1024,12582912,26,0.012512000277638435,1005.6674968660526
1024,12582912,27,0.011648000217974186,1080.2637160482825
1024,12582912,28,0.012671999633312225,992.9697257031139
1024,12582912,29,0.012191999703645706,1032.0630172126237
1024,12582912,30,0.013248000293970108,949.797080373494
1024,12582912,31,0.012256000190973282,1026.6736132451674
1024,12582912,32,0.013183999806642532,954.4077809877026
1024,12582912,33,0.011807999573647976,1065.6260547367738
1024,12582912,34,0.015615999698638916,805.7705073532194
1024,12582912,35,0.013632000423967838,923.0422248136579
1024,12582912,36,0.01865600049495697,674.4699649531727
1024,12582912,37,0.01756799966096878,716.2404509806395
1024,12582912,38,0.017920000478625298,702.1714098171317
1024,12582912,39,0.01740800030529499,722.8235167351563
