case_id,task,phase,scope,total_rows,active_experts,inactive_experts,geometry,mean_m_e,min_m_e,max_m_e,m_e_cv,candidate,max_abs,mean_abs,relative_l2,cosine
synthetic,control,control,synthetic,128,1,63,uniform,128.0,128,128,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4247095947439448e-08,0.002826220355927944,0.9999959468841553
synthetic,control,control,synthetic,128,1,63,uniform,128.0,128,128,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4247095947439448e-08,0.002826220355927944,0.9999959468841553
synthetic,control,control,synthetic,128,2,62,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.3715840907480015e-08,0.0027926256880164146,0.9999961853027344
synthetic,control,control,synthetic,128,2,62,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.3715840907480015e-08,0.0027926256880164146,0.9999961853027344
synthetic,control,control,synthetic,128,2,62,high_variance,64.0,1,127,0.984375,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.494311874239429e-08,0.0028288746252655983,0.9999960064888
synthetic,control,control,synthetic,128,2,62,high_variance,64.0,1,127,0.984375,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.494311874239429e-08,0.0028288746252655983,0.9999960064888
synthetic,control,control,synthetic,128,4,60,uniform,32.0,32,32,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.393675042038467e-08,0.002804510062560439,0.9999960660934448
synthetic,control,control,synthetic,128,4,60,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.393675042038467e-08,0.002804510062560439,0.9999960660934448
synthetic,control,control,synthetic,128,4,60,high_variance,32.0,1,63,0.96875,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.532555060634877e-08,0.0028125180397182703,0.9999960660934448
synthetic,control,control,synthetic,128,4,60,high_variance,32.0,1,63,0.96875,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.532555060634877e-08,0.0028125180397182703,0.9999960660934448
synthetic,control,control,synthetic,128,8,56,uniform,16.0,16,16,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.600301402504556e-08,0.002825765637680888,0.9999960660934448
synthetic,control,control,synthetic,128,8,56,uniform,16.0,16,16,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.600301402504556e-08,0.002825765637680888,0.9999960660934448
synthetic,control,control,synthetic,128,8,56,high_variance,16.0,1,31,0.9375,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.5812666731562786e-08,0.00282183475792408,0.9999959468841553
synthetic,control,control,synthetic,128,8,56,high_variance,16.0,1,31,0.9375,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.5812666731562786e-08,0.00282183475792408,0.9999959468841553
synthetic,control,control,synthetic,128,16,48,uniform,8.0,8,8,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.570972685271954e-08,0.0028155480977147818,0.9999960064888
synthetic,control,control,synthetic,128,16,48,uniform,8.0,8,8,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.570972685271954e-08,0.0028155480977147818,0.9999960064888
synthetic,control,control,synthetic,128,16,48,high_variance,8.0,1,15,0.875,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4997720398923775e-08,0.002817127387970686,0.9999961256980896
synthetic,control,control,synthetic,128,16,48,high_variance,8.0,1,15,0.875,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4997720398923775e-08,0.002817127387970686,0.9999961256980896
synthetic,control,control,synthetic,128,32,32,uniform,4.0,4,4,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4434382578087934e-08,0.0028651643078774214,0.9999958872795105
synthetic,control,control,synthetic,128,32,32,uniform,4.0,4,4,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4434382578087934e-08,0.0028651643078774214,0.9999958872795105
synthetic,control,control,synthetic,128,32,32,high_variance,4.0,1,7,0.75,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4442032458816811e-08,0.002812530379742384,0.9999961256980896
synthetic,control,control,synthetic,128,32,32,high_variance,4.0,1,7,0.75,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4442032458816811e-08,0.002812530379742384,0.9999961256980896
synthetic,control,control,synthetic,128,64,0,uniform,2.0,2,2,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4592405506164141e-08,0.0028051049448549747,0.9999961853027344
synthetic,control,control,synthetic,128,64,0,uniform,2.0,2,2,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4592405506164141e-08,0.0028051049448549747,0.9999961853027344
synthetic,control,control,synthetic,128,64,0,high_variance,2.0,1,3,0.5,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.3798378439844328e-08,0.00281742331571877,0.9999960660934448
synthetic,control,control,synthetic,128,64,0,high_variance,2.0,1,3,0.5,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.3798378439844328e-08,0.00281742331571877,0.9999960660934448
synthetic,control,control,synthetic,256,1,63,uniform,256.0,256,256,0.0,torch_grouped_full64_prebuilt,9.5367431640625e-07,1.5220093629864095e-08,0.0028257323428988457,0.9999960660934448
synthetic,control,control,synthetic,256,1,63,uniform,256.0,256,256,0.0,torch_grouped_active_prebuilt_oracle,9.5367431640625e-07,1.5220093629864095e-08,0.0028257323428988457,0.9999960660934448
synthetic,control,control,synthetic,256,2,62,uniform,128.0,128,128,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.484452027966654e-08,0.0028226685244590044,0.9999960660934448
synthetic,control,control,synthetic,256,2,62,uniform,128.0,128,128,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.484452027966654e-08,0.0028226685244590044,0.9999960660934448
synthetic,control,control,synthetic,256,2,62,high_variance,128.0,1,255,0.9921875,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4362827371883213e-08,0.0028194349724799395,0.9999960660934448
synthetic,control,control,synthetic,256,2,62,high_variance,128.0,1,255,0.9921875,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4362827371883213e-08,0.0028194349724799395,0.9999960660934448
synthetic,control,control,synthetic,256,4,60,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.3950629984549323e-08,0.0028134339954704046,0.9999960064888
synthetic,control,control,synthetic,256,4,60,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.3950629984549323e-08,0.0028134339954704046,0.9999960064888
synthetic,control,control,synthetic,256,4,60,high_variance,64.0,1,127,0.984375,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.3955426148015704e-08,0.002806314965710044,0.9999961256980896
synthetic,control,control,synthetic,256,4,60,high_variance,64.0,1,127,0.984375,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.3955426148015704e-08,0.002806314965710044,0.9999961256980896
synthetic,control,control,synthetic,256,8,56,uniform,32.0,32,32,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4660329838989128e-08,0.002820191904902458,0.9999960064888
synthetic,control,control,synthetic,256,8,56,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4660329838989128e-08,0.002820191904902458,0.9999960064888
synthetic,control,control,synthetic,256,8,56,high_variance,32.0,1,63,0.96875,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4727717712048616e-08,0.002816231455653906,0.9999960064888
synthetic,control,control,synthetic,256,8,56,high_variance,32.0,1,63,0.96875,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4727717712048616e-08,0.002816231455653906,0.9999960064888
synthetic,control,control,synthetic,256,16,48,uniform,16.0,16,16,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4680132665034762e-08,0.0028145553078502417,0.9999959468841553
synthetic,control,control,synthetic,256,16,48,uniform,16.0,16,16,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4680132665034762e-08,0.0028145553078502417,0.9999959468841553
synthetic,control,control,synthetic,256,16,48,high_variance,16.0,1,31,0.9375,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.5674551434585737e-08,0.0028253570199012756,0.9999960660934448
synthetic,control,control,synthetic,256,16,48,high_variance,16.0,1,31,0.9375,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.5674551434585737e-08,0.0028253570199012756,0.9999960660934448
synthetic,control,control,synthetic,256,32,32,uniform,8.0,8,8,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4477572030102692e-08,0.002816219814121723,0.9999960660934448
synthetic,control,control,synthetic,256,32,32,uniform,8.0,8,8,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4477572030102692e-08,0.002816219814121723,0.9999960660934448
synthetic,control,control,synthetic,256,32,32,high_variance,8.0,1,15,0.875,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4361186018163608e-08,0.0028135632164776325,0.9999960660934448
synthetic,control,control,synthetic,256,32,32,high_variance,8.0,1,15,0.875,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4361186018163608e-08,0.0028135632164776325,0.9999960660934448
synthetic,control,control,synthetic,256,64,0,uniform,4.0,4,4,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.5455203339342916e-08,0.002831910504028201,0.9999959468841553
synthetic,control,control,synthetic,256,64,0,uniform,4.0,4,4,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.5455203339342916e-08,0.002831910504028201,0.9999959468841553
synthetic,control,control,synthetic,256,64,0,high_variance,4.0,1,7,0.75,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4161126493661413e-08,0.0028191315941512585,0.9999960660934448
synthetic,control,control,synthetic,256,64,0,high_variance,4.0,1,7,0.75,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4161126493661413e-08,0.0028191315941512585,0.9999960660934448
synthetic,control,control,synthetic,512,1,63,uniform,512.0,512,512,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4698970929316602e-08,0.0028205912094563246,0.9999960660934448
synthetic,control,control,synthetic,512,1,63,uniform,512.0,512,512,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4698970929316602e-08,0.0028205912094563246,0.9999960660934448
synthetic,control,control,synthetic,512,2,62,uniform,256.0,256,256,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4151583016541736e-08,0.0028247288428246975,0.9999960064888
synthetic,control,control,synthetic,512,2,62,uniform,256.0,256,256,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4151583016541736e-08,0.0028247288428246975,0.9999960064888
synthetic,control,control,synthetic,512,2,62,high_variance,256.0,1,511,0.99609375,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4365954648098977e-08,0.002833565464243293,0.9999960064888
synthetic,control,control,synthetic,512,2,62,high_variance,256.0,1,511,0.99609375,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4365954648098977e-08,0.002833565464243293,0.9999960064888
synthetic,control,control,synthetic,512,4,60,uniform,128.0,128,128,0.0,torch_grouped_full64_prebuilt,9.5367431640625e-07,1.4983109863919708e-08,0.0028150822035968304,0.9999960064888
synthetic,control,control,synthetic,512,4,60,uniform,128.0,128,128,0.0,torch_grouped_active_prebuilt_oracle,9.5367431640625e-07,1.4983109863919708e-08,0.0028150822035968304,0.9999960064888
synthetic,control,control,synthetic,512,4,60,high_variance,128.0,1,255,0.9921875,torch_grouped_full64_prebuilt,9.5367431640625e-07,1.4773243961485605e-08,0.002833510050550103,0.9999959468841553
synthetic,control,control,synthetic,512,4,60,high_variance,128.0,1,255,0.9921875,torch_grouped_active_prebuilt_oracle,9.5367431640625e-07,1.4773243961485605e-08,0.002833510050550103,0.9999959468841553
synthetic,control,control,synthetic,512,8,56,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4815595861250586e-08,0.0028206706047058105,0.9999960064888
synthetic,control,control,synthetic,512,8,56,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4815595861250586e-08,0.0028206706047058105,0.9999960064888
synthetic,control,control,synthetic,512,8,56,high_variance,64.0,1,127,0.984375,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4847465479306265e-08,0.0028200624510645866,0.9999961256980896
synthetic,control,control,synthetic,512,8,56,high_variance,64.0,1,127,0.984375,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4847465479306265e-08,0.0028200624510645866,0.9999961256980896
synthetic,control,control,synthetic,512,16,48,uniform,32.0,32,32,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4873414500016224e-08,0.0028170018922537565,0.9999961256980896
synthetic,control,control,synthetic,512,16,48,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4873414500016224e-08,0.0028170018922537565,0.9999961256980896
synthetic,control,control,synthetic,512,16,48,high_variance,32.0,1,63,0.96875,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.490615275656637e-08,0.0028168209828436375,0.9999960660934448
synthetic,control,control,synthetic,512,16,48,high_variance,32.0,1,63,0.96875,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.490615275656637e-08,0.0028168209828436375,0.9999960660934448
synthetic,control,control,synthetic,512,32,32,uniform,16.0,16,16,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.5040521716969124e-08,0.0028315947856754065,0.9999960660934448
synthetic,control,control,synthetic,512,32,32,uniform,16.0,16,16,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.5040521716969124e-08,0.0028315947856754065,0.9999960660934448
synthetic,control,control,synthetic,512,32,32,high_variance,16.0,1,31,0.9375,torch_grouped_full64_prebuilt,9.5367431640625e-07,1.4329524233858137e-08,0.0028160742949694395,0.9999960660934448
synthetic,control,control,synthetic,512,32,32,high_variance,16.0,1,31,0.9375,torch_grouped_active_prebuilt_oracle,9.5367431640625e-07,1.4329524233858137e-08,0.0028160742949694395,0.9999960660934448
synthetic,control,control,synthetic,512,64,0,uniform,8.0,8,8,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.447218878070089e-08,0.0028151802252978086,0.9999960660934448
synthetic,control,control,synthetic,512,64,0,uniform,8.0,8,8,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.447218878070089e-08,0.0028151802252978086,0.9999960660934448
synthetic,control,control,synthetic,512,64,0,high_variance,8.0,1,15,0.875,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4808454906756197e-08,0.002824032912030816,0.9999959468841553
synthetic,control,control,synthetic,512,64,0,high_variance,8.0,1,15,0.875,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4808454906756197e-08,0.002824032912030816,0.9999959468841553
synthetic,control,control,synthetic,1024,1,63,uniform,1024.0,1024,1024,0.0,torch_grouped_full64_prebuilt,9.5367431640625e-07,1.5099555383812913e-08,0.0028289626352488995,0.9999960660934448
synthetic,control,control,synthetic,1024,1,63,uniform,1024.0,1024,1024,0.0,torch_grouped_active_prebuilt_oracle,9.5367431640625e-07,1.5099555383812913e-08,0.0028289626352488995,0.9999960660934448
synthetic,control,control,synthetic,1024,2,62,uniform,512.0,512,512,0.0,torch_grouped_full64_prebuilt,9.5367431640625e-07,1.4446316143335025e-08,0.0028250764589756727,0.9999960064888
synthetic,control,control,synthetic,1024,2,62,uniform,512.0,512,512,0.0,torch_grouped_active_prebuilt_oracle,9.5367431640625e-07,1.4446316143335025e-08,0.0028250764589756727,0.9999960064888
synthetic,control,control,synthetic,1024,2,62,high_variance,512.0,1,1023,0.998046875,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.495327595080198e-08,0.002816207706928253,0.9999959468841553
synthetic,control,control,synthetic,1024,2,62,high_variance,512.0,1,1023,0.998046875,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.495327595080198e-08,0.002816207706928253,0.9999959468841553
synthetic,control,control,synthetic,1024,4,60,uniform,256.0,256,256,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4606282405793536e-08,0.002815197454765439,0.9999960064888
synthetic,control,control,synthetic,1024,4,60,uniform,256.0,256,256,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4606282405793536e-08,0.002815197454765439,0.9999960064888
synthetic,control,control,synthetic,1024,4,60,high_variance,256.0,1,511,0.99609375,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4836055939326798e-08,0.0028270960319787264,0.9999960660934448
synthetic,control,control,synthetic,1024,4,60,high_variance,256.0,1,511,0.99609375,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4836055939326798e-08,0.0028270960319787264,0.9999960660934448
synthetic,control,control,synthetic,1024,8,56,uniform,128.0,128,128,0.0,torch_grouped_full64_prebuilt,9.5367431640625e-07,1.4133654246961669e-08,0.002818233333528042,0.9999960660934448
synthetic,control,control,synthetic,1024,8,56,uniform,128.0,128,128,0.0,torch_grouped_active_prebuilt_oracle,9.5367431640625e-07,1.4133654246961669e-08,0.002818233333528042,0.9999960660934448
synthetic,control,control,synthetic,1024,8,56,high_variance,128.0,1,255,0.9921875,torch_grouped_full64_prebuilt,9.5367431640625e-07,1.4971739403790707e-08,0.002827711869031191,0.9999959468841553
synthetic,control,control,synthetic,1024,8,56,high_variance,128.0,1,255,0.9921875,torch_grouped_active_prebuilt_oracle,9.5367431640625e-07,1.4971739403790707e-08,0.002827711869031191,0.9999959468841553
synthetic,control,control,synthetic,1024,16,48,uniform,64.0,64,64,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4124813318971974e-08,0.0028289768379181623,0.9999960660934448
synthetic,control,control,synthetic,1024,16,48,uniform,64.0,64,64,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4124813318971974e-08,0.0028289768379181623,0.9999960660934448
synthetic,control,control,synthetic,1024,16,48,high_variance,64.0,1,127,0.984375,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4998867925442028e-08,0.002824415685608983,0.9999960660934448
synthetic,control,control,synthetic,1024,16,48,high_variance,64.0,1,127,0.984375,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4998867925442028e-08,0.002824415685608983,0.9999960660934448
synthetic,control,control,synthetic,1024,32,32,uniform,32.0,32,32,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4715594964798129e-08,0.0028234729543328285,0.9999960660934448
synthetic,control,control,synthetic,1024,32,32,uniform,32.0,32,32,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4715594964798129e-08,0.0028234729543328285,0.9999960660934448
synthetic,control,control,synthetic,1024,32,32,high_variance,32.0,1,63,0.96875,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4690733962652303e-08,0.0028311358764767647,0.9999960660934448
synthetic,control,control,synthetic,1024,32,32,high_variance,32.0,1,63,0.96875,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4690733962652303e-08,0.0028311358764767647,0.9999960660934448
synthetic,control,control,synthetic,1024,64,0,uniform,16.0,16,16,0.0,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4049005514493729e-08,0.0028234219644218683,0.9999960660934448
synthetic,control,control,synthetic,1024,64,0,uniform,16.0,16,16,0.0,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4049005514493729e-08,0.0028234219644218683,0.9999960660934448
synthetic,control,control,synthetic,1024,64,0,high_variance,16.0,1,31,0.9375,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4249682322997614e-08,0.002831300487741828,0.9999959468841553
synthetic,control,control,synthetic,1024,64,0,high_variance,16.0,1,31,0.9375,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4249682322997614e-08,0.002831300487741828,0.9999959468841553
