case_id,M,fanout,ranks,critical_wall_ms,layout_ms,dispatch_ms,expert_ms,combine_ms,rank_wall_median,correctness,expert_ms_per_assignment
balanced_fanout_F1_M512,512,1,4,2.0130879878997803,0.1154559999704361,0.21220800140872598,0.9285919964313507,0.1548638939857483,1.9994959831237793,True,0.00022670703037874773
balanced_fanout_F2_M512,512,2,4,1.7495200037956238,0.028863999992609024,0.2067040028050542,0.8531840443611145,0.9452479481697083,1.7358720004558563,True,0.00020829688583035022
balanced_fanout_F4_M512,512,4,4,1.7358880043029785,0.027871999889612198,0.225360001437366,0.809520035982132,0.9017440378665924,1.7350960075855255,True,0.00019763672753470019
