task,policy,score,total,relative_quality_pct,baseline_score,sequence_exact,sequence_exact_pct,benchmark_pass_agreement,nfe,nfe_delta,model_seconds_observer,stale_row_fraction,ideal_backbone_speedup_for_cut,predicted_request_speedup_upper,predicted_request_latency_reduction_pct,evidence_boundary
humaneval,pp2_b15_w8_k0,6,32,100.0,6,13,40.625,32,98,12,7.289500713348389,0.386046511627907,1.868559997692653,1.0512874432664587,4.8785366547424385,"quality measured on sequential stale-boundary emulator; speed is stage-trace analytical upper, not live PP"
humaneval,pp4_all_w0_k0,1,32,16.666666666666668,6,4,12.5,27,125,39,9.493123054504395,0.9313280363223609,3.4320783394868055,1.612634041180261,37.98965081574763,"quality measured on sequential stale-boundary emulator; speed is stage-trace analytical upper, not live PP"
humaneval,pp4_all_w4_k0,7,32,116.66666666666667,6,9,28.125,31,122,36,9.566224336624146,0.6808669656203289,3.4320783394868055,1.2495106038472656,19.96866637858198,"quality measured on sequential stale-boundary emulator; speed is stage-trace analytical upper, not live PP"
humaneval,pp4_all_w4_k2,6,32,100.0,6,12,37.5,32,100,14,7.94148588180542,0.2883895131086142,3.4320783394868055,1.0595621897870775,5.621396305114157,"quality measured on sequential stale-boundary emulator; speed is stage-trace analytical upper, not live PP"
humaneval,pp4_all_w4_k4,6,32,100.0,6,10,31.25,32,114,28,8.636386394500732,0.463960231980116,3.4320783394868055,1.090279042628655,8.2803611826742,"quality measured on sequential stale-boundary emulator; speed is stage-trace analytical upper, not live PP"
humaneval,pp4_all_w4_k4_early,6,32,100.0,6,32,100.0,32,86,0,6.635524034500122,0.0,3.4320783394868055,1.0,0.0,"quality measured on sequential stale-boundary emulator; speed is stage-trace analytical upper, not live PP"
humaneval,pp4_all_w4_k4_late,6,32,100.0,6,17,53.125,32,84,-2,6.3995397090911865,0.07983623336745138,3.4320783394868055,1.062670490178017,5.897452762381549,"quality measured on sequential stale-boundary emulator; speed is stage-trace analytical upper, not live PP"
humaneval,pp4_all_w4_k4_middle,6,32,100.0,6,10,31.25,32,112,26,8.496651887893677,0.3225806451612903,3.4320783394868055,0.9965373232087541,-0.3474708584016106,"quality measured on sequential stale-boundary emulator; speed is stage-trace analytical upper, not live PP"
humaneval,pp4_all_w4_k8,6,32,100.0,6,10,31.25,32,116,30,8.78791856765747,0.5813620071684588,3.4320783394868055,1.183946426783856,15.53671877565771,"quality measured on sequential stale-boundary emulator; speed is stage-trace analytical upper, not live PP"
humaneval,pp4_all_w8_k0,6,32,100.0,6,13,40.625,32,110,24,8.352115392684937,0.4477861319966583,3.4320783394868055,1.1052679776218974,9.524204062112862,"quality measured on sequential stale-boundary emulator; speed is stage-trace analytical upper, not live PP"
humaneval,pp4_b15_w4_k4,6,32,100.0,6,12,37.5,32,124,38,9.188234329223633,0.45153061224489793,1.868559997692653,0.9053177667637606,-10.45845301089141,"quality measured on sequential stale-boundary emulator; speed is stage-trace analytical upper, not live PP"
humaneval,pp4_b23_w4_k4,6,32,100.0,6,13,40.625,32,93,7,6.915780544281006,0.4261201143946616,1.308732155872874,1.0209422776424792,2.0512695086776556,"quality measured on sequential stale-boundary emulator; speed is stage-trace analytical upper, not live PP"
humaneval,pp4_b7_w4_k4,6,32,100.0,6,12,37.5,32,99,13,7.315412998199463,0.43744374437443745,1.3311892519711632,0.9809323037941233,-1.9438340578779245,"quality measured on sequential stale-boundary emulator; speed is stage-trace analytical upper, not live PP"
