sample_id,layer,modality,stock_cosine,stock_relative_l2
brick,4,text,0.999995768070221,0.002885963534936309
brick,4,visual,0.9999964833259583,0.002645821776241064
brick,4,visual,0.9999963641166687,0.0026967215817421675
brick,4,visual,0.9999963045120239,0.002730501350015402
brick,4,visual,0.9999963045120239,0.0027029726188629866
brick,4,visual,0.9999963045120239,0.0027069346979260445
brick,4,visual,0.9999958276748657,0.0028916248120367527
brick,4,visual,0.9999963045120239,0.0027208945248275995
brick,4,visual,0.9999962449073792,0.0027766285929828882
brick,4,visual,0.9999961853027344,0.002813811646774411
brick,4,visual,0.9999960660934448,0.002802650909870863
brick,4,visual,0.9999958872795105,0.0028607340063899755
brick,4,visual,0.9999967217445374,0.0025717702228575945
brick,4,visual,0.9999964237213135,0.0026726045180112123
brick,4,visual,0.999996542930603,0.0026377097237855196
brick,4,visual,0.9999961853027344,0.002764331642538309
brick,4,visual,0.9999964833259583,0.002691634465008974
brick,4,visual,0.9999964833259583,0.002662206534296274
brick,4,visual,0.9999961853027344,0.002768243895843625
brick,4,visual,0.9999964237213135,0.0027157801669090986
brick,4,visual,0.9999963045120239,0.0027313553728163242
brick,4,visual,0.9999963045120239,0.0027299323119223118
brick,4,visual,0.9999961256980896,0.0027982178144156933
brick,4,visual,0.9999967813491821,0.002506464486941695
brick,4,visual,0.9999968409538269,0.0024907798506319523
brick,4,visual,0.9999966621398926,0.002638033591210842
brick,4,visual,0.999996542930603,0.00263746059499681
brick,4,visual,0.9999964237213135,0.00267151091247797
brick,4,visual,0.9999962449073792,0.002751279156655073
brick,4,visual,0.999996542930603,0.002647022483870387
brick,4,visual,0.999995768070221,0.00292346253991127
brick,4,visual,0.9999964237213135,0.0026624896563589573
brick,4,visual,0.999996542930603,0.0026173104997724295
brick,4,visual,0.9999960660934448,0.002824761439114809
brick,4,visual,0.9999961256980896,0.002779351780191064
brick,4,visual,0.9999963045120239,0.0027200074400752783
brick,4,visual,0.9999960660934448,0.0028417317662388086
brick,4,visual,0.999996542930603,0.0026557038072496653
brick,4,visual,0.9999969601631165,0.002534672850742936
brick,4,visual,0.9999963641166687,0.002703764708712697
brick,4,visual,0.9999963045120239,0.002734363777562976
brick,4,visual,0.9999959468841553,0.0028365517500787973
brick,4,visual,0.9999969005584717,0.0024860010016709566
brick,4,visual,0.9999966025352478,0.0026140070986002684
brick,4,visual,0.9999967217445374,0.002563279587775469
brick,4,visual,0.999996542930603,0.00265108491294086
brick,4,visual,0.9999967217445374,0.002593151992186904
brick,4,visual,0.9999964833259583,0.0026219654828310013
brick,4,visual,0.9999966621398926,0.0026072843465954065
brick,4,visual,0.9999964237213135,0.0026552395429462194
brick,4,visual,0.9999960660934448,0.002825722098350525
brick,4,visual,0.9999966025352478,0.002567378571256995
brick,4,text,0.999996542930603,0.002642553998157382
brick,4,text,0.9999969005584717,0.0025303347501903772
brick,4,text,0.9999963045120239,0.002762972144410014
brick,4,text,0.999996542930603,0.0026361560449004173
brick,24,visual,0.9999964237213135,0.002700017997995019
brick,24,visual,0.9999962449073792,0.002695383271202445
brick,24,visual,0.9999969601631165,0.0024630550760775805
brick,24,visual,0.9999961256980896,0.0027829790487885475
brick,24,visual,0.9999960064888,0.00284606427885592
brick,24,visual,0.9999963045120239,0.0027236437890678644
brick,24,visual,0.9999960660934448,0.0028158421628177166
brick,24,visual,0.9999963641166687,0.002722736680880189
brick,24,visual,0.9999967813491821,0.002501031616702676
brick,24,visual,0.9999962449073792,0.0027433938812464476
brick,24,visual,0.9999963045120239,0.0027055658865720034
brick,24,visual,0.9999960660934448,0.002809076104313135
brick,24,visual,0.9999961256980896,0.0028161986265331507
brick,24,visual,0.9999961256980896,0.0027546994388103485
brick,24,visual,0.9999961853027344,0.002773426240310073
brick,24,visual,0.9999961256980896,0.002808324759826064
brick,24,visual,0.9999959468841553,0.00284911273047328
brick,24,visual,0.9999963641166687,0.0026437563356012106
brick,24,visual,0.9999966025352478,0.0025947641115635633
brick,24,visual,0.9999967217445374,0.0025786575861275196
brick,24,visual,0.9999961853027344,0.0027837783563882113
brick,24,visual,0.9999964237213135,0.002692593028768897
brick,24,visual,0.999995768070221,0.0029018388595432043
brick,24,visual,0.999997079372406,0.0023904037661850452
brick,24,visual,0.9999966025352478,0.0026132913772016764
brick,24,visual,0.9999974966049194,0.0022661041002720594
brick,24,visual,0.9999961853027344,0.0028190412558615208
brick,24,visual,0.9999958276748657,0.0028779313433915377
brick,24,visual,0.999995768070221,0.0028927247039973736
brick,24,visual,0.9999961256980896,0.002846701303496957
brick,24,visual,0.9999962449073792,0.0027014610823243856
brick,24,visual,0.9999961853027344,0.002761963987722993
brick,24,visual,0.9999963045120239,0.0027721384540200233
brick,24,visual,0.9999960064888,0.0028474258724600077
brick,24,visual,0.9999966621398926,0.002587479306384921
brick,24,visual,0.9999960064888,0.002817313652485609
brick,24,visual,0.9999956488609314,0.002945586107671261
brick,24,visual,0.9999956488609314,0.0029407499823719263
brick,24,visual,0.9999964833259583,0.0026484928093850613
brick,24,visual,0.9999964833259583,0.002643454819917679
brick,24,visual,0.9999962449073792,0.002746002748608589
brick,24,visual,0.9999961853027344,0.0027727647684514523
brick,24,visual,0.999995768070221,0.0029208820778876543
brick,24,visual,0.9999958872795105,0.0028993762098252773
brick,24,text,0.999996542930603,0.0026644873432815075
brick,24,text,0.9999966025352478,0.0026043530087918043
brick,47,visual,0.9999988675117493,0.0014883414842188358
brick,47,visual,0.9999987483024597,0.0016007546801120043
brick,47,visual,0.999999463558197,0.001056418870575726
brick,47,visual,0.9999986290931702,0.0016961043002083898
brick,47,visual,0.9999978542327881,0.0020768151152879
brick,47,visual,0.9999991059303284,0.001370290294289589
brick,47,visual,0.9999982714653015,0.0018895781831815839
brick,47,visual,0.9999986290931702,0.001721405889838934
brick,47,visual,0.9999986290931702,0.00174495589453727
brick,47,visual,0.9999991655349731,0.001482888706959784
brick,47,visual,0.9999982714653015,0.0018762947292998433
brick,47,visual,0.9999990463256836,0.001427996437996626
brick,47,visual,0.9999992251396179,0.0012372146593406796
brick,47,visual,0.9999979138374329,0.002052490832284093
brick,47,visual,0.9999991059303284,0.00137789745349437
brick,47,visual,0.999999463558197,0.0010923114605247974
brick,47,visual,0.9999980926513672,0.0019592668395489454
brick,47,visual,0.9999979734420776,0.0020259383600205183
brick,47,visual,0.9999983906745911,0.0018419326515868306
brick,47,visual,0.9999984502792358,0.0017075332580134273
brick,47,visual,0.9999991059303284,0.0013951014261692762
brick,47,visual,0.999998927116394,0.0015955743147060275
brick,47,visual,0.9999991655349731,0.0012984109343960881
brick,47,visual,0.9999983906745911,0.0017588912742212415
brick,47,visual,0.9999974370002747,0.002296886872500181
brick,47,visual,0.9999979138374329,0.002141007222235203
brick,47,visual,0.9999984502792358,0.0018208309775218368
brick,47,visual,0.9999985098838806,0.0017418364295735955
brick,47,visual,0.9999985098838806,0.00181062170304358
brick,47,visual,0.9999990463256836,0.0013604293344542384
brick,47,visual,0.9999986290931702,0.0017302865162491798
brick,47,visual,0.9999984502792358,0.0019372613169252872
brick,47,visual,0.9999990463256836,0.0015328045701608062
brick,47,visual,0.9999979734420776,0.0021494373213499784
brick,47,visual,0.9999989867210388,0.0014328483957797289
brick,47,visual,0.9999980330467224,0.002030710456892848
brick,47,visual,0.9999990463256836,0.0013493574224412441
brick,47,visual,0.9999983310699463,0.0018503289902582765
brick,47,visual,0.9999986886978149,0.0015660285716876388
brick,47,visual,0.9999988079071045,0.0014843702083453536
brick,47,visual,0.9999973177909851,0.0023780514020472765
brick,47,visual,0.9999977946281433,0.002137358533218503
brick,47,visual,0.9999979138374329,0.0020981014240533113
brick,47,visual,0.9999991059303284,0.0013889772817492485
brick,47,visual,0.9999994039535522,0.0011344810482114553
brick,47,visual,0.9999980926513672,0.0019599052611738443
brick,47,visual,0.9999992847442627,0.0012374945217743516
brick,47,visual,0.9999979734420776,0.001978011103346944
brick,47,text,0.9999992847442627,0.0012859224807471037
brick,47,text,0.9999984502792358,0.001810100395232439
cell,4,text,0.999995768070221,0.002885963534936309
cell,4,visual,0.9999958872795105,0.0028659917879849672
cell,4,visual,0.999996542930603,0.0026378571055829525
cell,4,visual,0.9999962449073792,0.0027778272051364183
cell,4,visual,0.9999967813491821,0.002533750841394067
cell,4,visual,0.9999962449073792,0.0027357726357877254
cell,4,visual,0.9999966025352478,0.0026023918762803078
cell,4,visual,0.9999964237213135,0.0026525903958827257
cell,4,visual,0.9999960660934448,0.002789117628708482
cell,4,visual,0.999995768070221,0.002913711592555046
cell,4,visual,0.9999962449073792,0.002729729050770402
cell,4,visual,0.9999959468841553,0.0028396667912602425
cell,4,visual,0.999996542930603,0.00262676109559834
cell,4,visual,0.9999961853027344,0.0028488009702414274
cell,4,visual,0.9999964237213135,0.0027176793664693832
cell,4,visual,0.9999966621398926,0.0026267876382917166
cell,4,visual,0.9999960660934448,0.0028278392273932695
cell,4,visual,0.9999964833259583,0.0026815589517354965
cell,4,visual,0.9999966621398926,0.0025861761532723904
cell,4,visual,0.9999963045120239,0.0027290114667266607
cell,4,visual,0.9999958872795105,0.00285333301872015
cell,4,visual,0.9999961256980896,0.0027598803862929344
cell,4,visual,0.9999959468841553,0.0029130135662853718
cell,4,visual,0.9999963045120239,0.0027335677295923233
cell,4,visual,0.9999967217445374,0.0025832154788076878
cell,4,visual,0.9999966621398926,0.002611876931041479
cell,4,visual,0.999995768070221,0.0029329017270356417
cell,4,visual,0.9999958276748657,0.0028973540756851435
cell,4,visual,0.9999960064888,0.0027990289963781834
cell,4,visual,0.9999963641166687,0.002707856707274914
cell,4,visual,0.9999962449073792,0.0027542889583855867
cell,4,visual,0.9999963045120239,0.0027349325828254223
cell,4,visual,0.9999962449073792,0.002775266533717513
cell,4,visual,0.9999957084655762,0.0029310837853699923
cell,4,visual,0.9999963641166687,0.002684401348233223
cell,4,visual,0.9999963045120239,0.002713441848754883
cell,4,visual,0.9999963045120239,0.002720430726185441
cell,4,visual,0.9999958276748657,0.002864625072106719
cell,4,visual,0.9999962449073792,0.0027551644016057253
cell,4,visual,0.9999963045120239,0.002707528881728649
cell,4,visual,0.9999962449073792,0.0027359668165445328
cell,24,visual,0.9999964237213135,0.0026714715640991926
cell,24,visual,0.9999961853027344,0.002763562137261033
cell,24,visual,0.9999963045120239,0.002733146771788597
cell,24,visual,0.9999956488609314,0.002963281236588955
cell,24,visual,0.9999960064888,0.002808220684528351
cell,24,visual,0.9999960064888,0.0028192957397550344
cell,24,visual,0.9999961256980896,0.002755922032520175
cell,24,visual,0.9999960064888,0.0028549865819513798
cell,24,visual,0.9999972581863403,0.0024085959885269403
cell,24,visual,0.9999964833259583,0.00269980332814157
cell,24,visual,0.9999960064888,0.0027746136765927076
cell,24,visual,0.9999957084655762,0.0028957875911146402
cell,24,visual,0.9999959468841553,0.0028935526497662067
cell,24,visual,0.9999964237213135,0.0026807235553860664
