case_id,M,active_experts_per_rank,ranks,rank_wall_median,critical_wall_ms,layout_ms,dispatch_ms,expert_ms,combine_ms,correctness,expert_ms_per_assignment,fragmentation_ratio
balanced_rank_A2_M512,512,2,4,1.99208003282547,2.01910400390625,0.09830400347709656,0.24230401031672955,0.8411999940872192,0.1210879385471344,True,0.00020537109230645,0.001953125
balanced_rank_A32_M512,512,32,4,0.9170080125331879,0.9357759952545166,0.03081599995493889,0.23881600331515074,0.5207360237836838,0.08223998546600342,True,0.00012713281830656342,0.03125
