path,ep,restart,requests,request_wall_s,request_mean_s,request_median_s,request_p90_s,model_forwards,assignments,remote_assignments,remote_dispatch_bytes,remote_combine_bytes,fanout_median,max_over_mean_rank_load_median,output_sha256
poc_vanilla_dllm_ep/results/stage0_clean/vanilla_ep1_restart1_rank0.json,1,1,8,161.511280070059,20.188137561199255,20.294279375579208,20.78721761200577,1166.0,14487552,0,0,0,1.0,1.0,9984563f537ad4d985fa6a694a8552374c646cf319753ea24d3020d571bfe6b4
poc_vanilla_dllm_ep/results/stage0_clean/vanilla_ep1_restart2_rank0.json,1,2,8,158.7917169299908,19.848253491334617,20.037769789574668,20.35280161872506,1166.0,14487552,0,0,0,1.0,1.0,0fd25a2bb13d9a305a350d5cc80eaf7ebe9d1df5bccb0732f1b37a63f5a446f1
poc_vanilla_dllm_ep/results/stage0_clean/vanilla_ep1_restart3_rank0.json,1,3,8,161.88871976314113,20.235360362101346,20.393569502281025,20.79541739858687,1166.0,14487552,0,0,0,1.0,1.0,8d67fac120b2846a2f6f08f32e58e6d38ea545c7e4e956e9228b517bae37a7c8
poc_vanilla_dllm_ep/results/stage0_clean/vanilla_ep2_restart1_rank0.json,2,1,8,184.72519101202488,23.089933083218057,23.348574654432014,23.703659476852046,1166.0,14487552,7235765,29637693440,29637693440,2.0,1.125,76e6e348ba61bd329c5a226fe2796922ef9ca5af5b834959be1ca55fa3cfc016
poc_vanilla_dllm_ep/results/stage0_clean/vanilla_ep2_restart2_rank0.json,2,2,8,184.93059010896832,23.115623408113606,23.295334605732933,23.76152701638639,1166.0,14487552,7237791,29645991936,29645991936,2.0,1.1171875,88499b36012dbb6477bbae0d83027e072c54b0dcded3ea1207b932a72f634e45
poc_vanilla_dllm_ep/results/stage0_clean/vanilla_ep2_restart3_rank0.json,2,3,8,187.89389087678865,23.48587165796198,23.650993315503,24.2078292066697,1166.0,14487552,7236667,29641388032,29641388032,2.0,1.125,c3d336e2b005f1f5431848e1ebd0d0acede8f7682d7342eb4242ceed345dd32f
poc_vanilla_dllm_ep/results/stage0_clean/vanilla_ep4_restart1_rank0.json,4,1,8,209.02835341263562,26.12773043528432,26.4406411414966,26.82812681430951,1166.0,14487552,10867487,44513226752,44513226752,4.0,1.375,c38453569d755e1c98c6f0cf5b556fb0df0fbe98fa0862f6acc9afe3ec8761c3
poc_vanilla_dllm_ep/results/stage0_clean/vanilla_ep4_restart2_rank0.json,4,2,8,192.0957256942056,24.011097147362307,23.865498619619757,24.860730793047697,1166.0,14487552,10855493,44464099328,44464099328,4.0,1.375,896cf7d4fc96328b8d42e9710b441493205d721f986c6aea00ebfe4bb51ea4a6
poc_vanilla_dllm_ep/results/stage0_clean/vanilla_ep4_restart3_rank0.json,4,3,8,185.39407282928005,23.173586672812235,23.374785674270242,23.911357216862964,1166.0,14487552,10856501,44468228096,44468228096,4.0,1.375,d2554fc3fe9c047c3bc58135e72aa6dd0dfd4d5fa9ebf1320848b9ac14ecbfb5
